question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2021-P1-FIS-Q011	2021	phase_1	fisica	11	Trˆes esferas met´alicas maci¸cas E1, E2 e E3, feitas de um mesmo material e de raios R1, R2 e R3, respectivamente, podem trocar cargas el´etricas entre si a partir do acionamento de contatos el´etricos. Inicialmente apenas E1 encontra-se eletricamente carregada. Em um primeiro momento estabelece-se contato el´etrico entre E1 e E2, que ´e cortado quando o sistema atinge o equil´ıbrio el´etrico. A seguir, estabelece-se contato entre E2 e E3. Ao ﬁnal do processo, observa-se que a carga el´etrica l´ıquida das trˆes esferas ´e igual. Desprezando a capacitˆancia m´utua entre as esferas, assinale a propor¸c˜ao entre as massas de E1, E2 e E3, respectivamente.	A: 1:1:1 || B: 1:2:2 || C: 2:1:1 || D: 8:1:1 || E: 1:8:8
ITA-MC-2021-P1-FIS-Q012	2021	phase_1	fisica	12	Considere os resistores A, B, C e D, cujas resistˆencias el´etricas s˜ao dadas respectivamente por RA, RB, RC e RD e cujas cur- vas caracter´ısticas s˜ao apresentadas na ﬁgura ao lado. Denotando a resistˆencia equivalente de associa¸c˜oes em s´erie e em paralelo, respecti- vamente, por AS e A∥, assinale a alternativa que cont´em uma rela¸c˜ao correta entre RA, RB, RC e RD.	A: RB = A∥de (RC e RD) || B: RD = AS de (RA e RB) || C: RA = A∥de (RC e RD) || D: RA = AS de (RB e RC) || E: RD = AS de (RA e RC)
ITA-MC-2021-P1-FIS-Q013	2021	phase_1	fisica	13	Deseja-se capturar uma foto que ilustre um proj´etil, viajando a 500 m/s, atravessando uma ma¸c˜a. Para isso, ´e necess´ario usar um ﬂash de luz com dura¸c˜ao compat´ıvel com o intervalo de tempo necess´ario para que o proj´etil atravesse a fruta. A intensidade do ﬂash de luz est´a associada `a descarga de um capacitor eletricamente carregado, de capacitˆancia C, atrav´es de um tubo de resistˆencia el´etrica dada por 10 Ω. Assinale a alternativa com o valor de capacitˆancia mais adequado para a aplica¸c˜ao descrita.	A: 800 pF || B: 15 nF || C: 800 nF || D: 15 µF || E: 800 µF 4
ITA-MC-2021-P1-FIS-Q014	2021	phase_1	fisica	14	Um cilindro condutor oco de comprimento muito longo, cuja sec¸c˜ao transversal tem raio interno R/2 e raio externo R, ´e atravessado por uma densidade de corrente el´etrica uniforme e paralela ao eixo do cilindro. Qual representa¸c˜ao gr´aﬁca abaixo melhor descreve a intensidade do campo magn´etico |⃗B| como fun¸c˜ao da coordenada radial r a partir do eixo de simetria do sistema?	A:  || B:  || C:  || D:  || E: B B B B B r r r r r R/2 R R/2 R R/2 R R/2 R R/2 R 0 0 0 0 0
ITA-MC-2021-P1-FIS-Q015	2021	phase_1	fisica	15	Considere uma bobina circular de 200 voltas e 5,0 cm de raio, localizada em uma regi˜ao onde existe um campo magn´etico uniforme de 1,25 T. A espira encontra-se inicialmente paralela ao campo magn´etico e ´e girada em um quarto de volta em 15 ms. Assinale a alternativa que cont´em o valor que melhor representa a for¸ca eletromotriz m´edia induzida na espira durante o movimento de giro descrito.	A: 5,0 V || B: 15 V E ( ) 130 V E ( ) F, V e F. B || C: 30 V E ( ) F, V e F. E ( ) F, V e F. direção do movimento 5 PORTUGUÊS Todas as citações das obras indicadas foram tiradas das edições já divulgadas anteriormente na página do ITA na Internet || D: 60 V || E: F, V e F.
ITA-MC-2021-P1-ING-Q031	2021	phase_1	ingles	31	A diferença existente entre os anos de 1914 a 1918 e o momento em que o texto foi escrito é que:	A: quando o ensaio foi escrito, após o período de 1914 a 1918, questionadores poderiam ser presos. || B: antes do texto ser escrito, entre 1914 a 1918, certos questionamentos eram passíveis de punição. || C: antes do período de 1914 a 1918, certas perguntas não eram consideradas legais. || D: o conceito de civilização, como o entendemos, foi definido após 1918, quando o texto foi escrito. || E: antes do texto ser escrito, o autor foi preso em 1914 e ficou quatro anos encarcerado
ITA-MC-2021-P1-ING-Q032	2021	phase_1	ingles	32	O termo startled, destacado no trecho do segundo parágrafo, “Startled by this sudden enthusiasm [...]”, pode ser entendido como: A ( ) destroçado. ( ) atônito. C B ( ) empolgado. D ( ) instigado. ( ) desanimado. E	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-ING-Q033	2021	phase_1	ingles	33	O termo likeliness, destacado no trecho do segundo parágrafo, “[...] whether what is discovered will bear any likeliness to the Treaty of Versailles remains to be seen.”, pode ser substituído, sem prejuízo de significado, por:	A: liability. ( ) liveliness. || B: likeness. || C:  || D: probability. ( ) likelihood. || E: 10 As questões de 34 a 36 referem-se ao texto destacado a seguir. It is the standing reproach of a democratic society that it is the purgatory of genius and the paradise of mediocrity. With ourselves it has become notorious that when a man is so unfortunate as to exhibit uncommon abilities, he usually renders himself ineligible for political honors or distinctions. It would seem that the community is possessed with that groveling quality of a sordid mind which hates superiority, and would ostracize genius, as the Athenians did Aristides. One might believe it would not be unpleasing to the popular taste if some enterprising person could invent a machine for stunting intellectual development, after the fashion of idiotic barbarians who flatten the heads of their children. The masses of the community certainly appear to believe that political equality implies not only social, but should also imply intellectual equality, under pain of being severely frowned down by an outraged public opinion. The prevalent sentiment manifests itself in many different ways. It finds expression in public conveyances and resorts and is not altogether unknown even to the pulpit. It is found to perfection in the speeches of demagogues, who feel certain they are never so successful as when their audience is satisfied that the intellect of the speaker is of no higher an order than that of the lowest intelligence among them. Worse than all, it is demonstrated in the election of public officers of nearly all grades up to the highest: of which latter it has now become quite the custom to assume that it is impossible for a man of first-rate powers to be made President of the United States. The causes which lend to so singular a state of affairs are of an intricate and complex character. At the outset, it is difficult to realize the possibility of a system, the logical deduction from which appears to be that, if a man would rise in life, he must assiduously belittle his understanding. Perhaps it would be fairer to modify the proposition so far as to concede that ability is as useful here as elsewhere, provided the owner has the tact not to affront the sensibilities of the people by showing too much of it. No doubt a vague apprehension exists in the popular mind that shining talents are dangerous when intrusted with executive power in a republic: yet, it were a poor commentary on our institutions to intimate that, under them, for a man to be clever he must also be vicious. Experience rather teaches the contrary. If the diffusion of education, having the general tendency to elevate the understanding, is to produce more bad men than good, we had better abandon than foster our Common School system. Manifestly, we must look further for the solution of our enigma[:] that minds of moderate calibre ordinarily condemn everything which is beyond their range. THE NEW YORK TIMES. The worship of mediocrity. 17/08/1862. Disponível em: https://www.nytimes.com/1862/08/17/archives/the- worship-of-mediocrity.html. Acesso 20/08/2020
ITA-MC-2021-P1-ING-Q034	2021	phase_1	ingles	34	Leia atentamente as declarações destacadas. Em seguida, assinale a alternativa correta. Quanto menos inteligente for um homem, mais chances ele terá de ser presidente dos Estados I. Unidos. Quando um homem é infeliz a ponto de exibir habilidades incomuns, ele se torna inelegível para II. distinções políticas. A declaração de que o sistema educacional deve ser abandonado se produz mais pessoas ruins que III. boas é irônica. De acordo com o texto, é correto afirmar que:	A: apenas I é verdadeira. || B: apenas II é falsa. ( ) ambas I e II são falsas. || C: apenas III é verdadeira || D: ambas II e III são verdadeiras. || E: 11
ITA-MC-2021-P1-ING-Q035	2021	phase_1	ingles	35	No trecho destacado, extraído do segundo parágrafo, “It is found to perfection in the speeches of demagogues, who feel certain they are never so successful as when their audience is satisfied that the intellect of the speaker is of no higher an order than that of the lowest intelligence among them.”, a ideia principal é a de que:	A: o palestrante é superior à audiência, indicada por no higher an order than. || B: palestrantes enfrentam adversidades diante das massas, indicada por never. || C: o povo é necessariamente inferior a seus líderes, indicada por the lowest intelligence among them. || D: as massas e os políticos estão em oposição, indicada por their audience is satisfied. || E: há uma igualdade sentida entre demagogos e sua audiência, indicada por so successful as
ITA-MC-2021-P1-ING-Q036	2021	phase_1	ingles	36	De acordo com o terceiro parágrafo, é correto afirmar que:	A: não resta dúvida para o cidadão comum de que talentos brilhantes são os mais desejáveis para ocupar o poder executivo. || B: mentalidades medianas desaprovam tudo o que está além do seu alcance. || C: é incorreto afirmar que ter habilidade é útil tanto no âmbito público-político quanto em qualquer outro. || D: a ampliação da inteligência é um valor inquestionável para alguém subir na vida. || E: todas as asserções estão corretas. As questões de 37 a 40 referem-se ao texto destacado a seguir. When my family first moved to North Carolina, we lived in a rented house three blocks from the school where I would begin the third grade. My mother made friends with one of the neighbors, but one seemed enough for her. Within a year we would move again and, as she explained, there wasn’t much point in getting too close to people we would have to say good-bye to. Our next house was less than a mile away, and the short journey would hardly merit tears or even good- byes, for that matter. It was more of a “see you later” situation, but still I adopted my mother’s attitude, as it allowed me to pretend that not making friends was a conscious choice. I could if I wanted to. It just wasn’t the right time. Back in New York State, we had lived in the country, with no sidewalks or streetlights; you could leave the house and still be alone. But here, when you looked out the window, you saw other houses, and people inside those houses. I hoped that in walking around after dark I might witness a murder, but for the most part our neighbors just sat in their living rooms, watching TV. The only place that seemed truly different was owned by a man named Mr. Tomkey, who did not believe in television […]. To say that you did not believe in television was different from saying that you did not care for it. Belief implied that television had a master plan and that you were against it. It also suggested that you thought too much. When my mother reported that Mr. Tomkey did not believe in television, my father said, “Well, good for him. I don't know that I believe in it, either”. “That's exactly how I feel,” my mother said, and then my parents watched the news, and whatever came on after the news. SEDARIS, David. Dress Your Family in Corduroy and Denim. Recurso eletrônico. Boston: Little, Brown and Company, 2004, p. 5
ITA-MC-2021-P1-ING-Q037	2021	phase_1	ingles	37	De acordo com o texto:	A: o narrador não tinha muitas amizades porque sempre foi antissocial. || B: a mãe do narrador fazia muitas amizades com pessoas que acreditavam no que viam na TV. || C: os vizinhos do narrador geralmente não gostavam de quem acreditasse no que a TV mostrava. || D: é perigoso criar amizades com pessoas desconhecidas sem saber o que gostam de ver na TV. || E: acreditar na TV é algo diferente de não se importar com a TV. 12
ITA-MC-2021-P1-ING-Q038	2021	phase_1	ingles	38	Os fatos apresentados pelo narrador no terceiro e no quarto parágrafos expressam: A ( ) ironia, sarcasmo. C ( ) hipérbole, exagero. B ( ) eufemismo, floreio. ( ) sinestesia, perífrase. D ( ) personificação, simbologia. E	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-ING-Q039	2021	phase_1	ingles	39	O trecho destacado do segundo parágrafo, “I hoped that in walking around after dark I might witness a murder, but for the most part our neighbors just sat in their living rooms, watching TV.”, poderia ser mais bem traduzido sem perda de sentido como:	A: “Eu esperava que ao dar uma volta depois de escurecer ainda pudesse assassinar uma testemunha, porém sem que a maioria dos meus vizinhos saíssem da frente da TV, sentados nas salas de estar.” || B: “Eu esperava que dando uma voltinha ao escurecer eu pudesse presenciar um assassinato, porém, na maior parte do tempo, meus vizinhos ficavam sentados nas suas salas de estar, vendo TV.” || C: “Eu esperava que ao escurecer pudesse dar uma volta e presenciar um assassinato, embora a maioria dos meus vizinhos visse TV, sentados mesmo, na sala de estar.” || D: “Eu esperava que ao dar uma volta depois de escurecer eu pudesse testemunhar um assassinato, mas meus vizinhos, na sua maioria, só ficavam sentados nas suas salas de estar, vendo TV.” || E: “Eu esperava que ao dar uma volta depois de assassinar alguém eu não pudesse ver o dia escurecer, mas sim, sentado na sala de TV com a maioria de meus vizinhos, ainda que sem a assistirmos.”
ITA-MC-2021-P1-ING-Q040	2021	phase_1	ingles	40	O termo still, destacado no trecho do primeiro parágrafo, “It was more of a ‘see you later’ situation, but still I adopted my mother’s attitude […]”, transmite a ideia de:	A: ação coordenada da família. || B: período de tempo até a próxima mudança. || C: concessão por parte do narrador. || D: período de tempo após a última mudança até o momento da narrativa. || E: imposição por parte da mãe após a mudança. 13 MATEMÁTICA Notações N = {1,2,3,...}: o conjunto dos números naturais. R : o conjunto dos números reais. C : o conjunto dos números complexos. a : unidade imaginária, i? = —1. AB : segmento de reta de extremidades nos pontos 4 e B. AOB : ângulo formado pelos segmentos OA e OB, com vértice no ponto O. m(AB) : medida do segmento AB. Observação: Os sistemas de coordenadas considerados são os cartesianos retangulares
ITA-MC-2021-P1-MAT-Q041	2021	phase_1	matematica	41	Sejam A e B matrizes quadradas de ordem ímpar. Suponha que A é simétrica e que B é antissimétrica. Considere as seguintes afirmações: + B?. I. (A+B)? = A? + 2AB II. A comuta com qualquer matriz simétrica. III. B comuta com qualquer matriz antissimétrica. IV. det (AB) =0. É(são) VERDADEIRA(S):	A: (_) nenhuma. || B: apenas I. || C: apenas III. || D: apenas IV. 2 || E: apenas e IV.
ITA-MC-2021-P1-MAT-Q042	2021	phase_1	matematica	42	Seja SC R o conjunto solução da inequação (a? +a+ 1)? ot < 1. Podemos afirmar que: vazio.	A: S=[-1,1]. || B: S=[-1,-3]. || C: S=[0,1). || D: S=([-1,-3] U[0,1) || E: Séo conjunto
ITA-MC-2021-P1-MAT-Q043	2021	phase_1	matematica	43	Os vértices da base de um triângulo isóceles PQR, inscrito numa circunferência de centro O = (5,0), são P = (4,22) e Q = (8,0). Se o vértice R pertence ao primeiro quadrante, então a área do triângulo PQR é igual a:	A: v2(3-v3). || B: v3(3+v3). || C: V3(3- v3). || D: v6(3+vV3). || E: v6(3-v3)
ITA-MC-2021-P1-MAT-Q044	2021	phase_1	matematica	44	Considere a curva plana definida pela equação 9x? + 4y? + 36x + 24y + 36 = 0. O ponto P = (0,0) é vértice de um retângulo circunscrito à curva. Então a equação da circunferência circunscrita ao retângulo é: A( ) (@ +2)? + (y+3)? =9. D (_ +) (@ +2)? + (y+ 3)? = 13. B( C( ) (© +3)? + (y+2)? =9. E(_) (#+3)?+(y +2)? = 13. ) (w@— 2)? + (y— 3)? = 18. 14	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-MAT-Q045	2021	phase_1	matematica	45	Considere um triângulo ABC tal que m(AB) = 14, cos (BAC) = 3 e cos (ABC) = B- Então, o raio da circunferência inscrita ao triângulo é igual a: A()2 B( )2v2. Cc()3 D( )4. E( )4v2	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-MAT-Q046	2021	phase_1	matematica	46	"Seja S o subconjunto do plano cartesiano constituído pela união dos gráficos das funções f(x) = 2°, g(x) = 2"" eh(x) = log, x, coma > 0. Paracadak > 0 sejan o número de interseções da retay = ka com S. Podemos afirmar que: para todo k > 0."	A: n%1 || B: n=2 para pelo menos três valores distintos de k. || C: n=2 para exatamente dois valores distintos de k. para todo k > 0. || D: n%3 || E: O conjunto dos k > 0 para os quais n = 3 é a união de dois intervalos disjuntos
ITA-MC-2021-P1-MAT-Q047	2021	phase_1	matematica	47	"A única solução real da equação 7 = 597""! pertence ao intervalo: A( ) (0, 5] B( ) (5. 3]. C( ) (3.3). D()Galo EC) (Cy. 4]"	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-MAT-Q048	2021	phase_1	matematica	48	Seja A uma matriz real quadrada de ordem 2 tal que a(s i)=(, o) é a(s (a 1): 1 2 1 a 2 3 x 3 Então, o traço da matriz A é igual a	A:  || B:  || C:  || D:  || E: 
ITA-MC-2021-P1-MAT-Q049	2021	phase_1	matematica	49	O número de triângulos, dois a dois não congruentes, de perímetro 87, cujos lados, dispostos em ordem crescente de comprimento, são números inteiros em progressão aritmética de razão não nula, é igual a:	A: 12 || B: 14 || C: 16. || D: 18. || E: 20
ITA-MC-2021-P1-MAT-Q050	2021	phase_1	matematica	50	Seja ABCD um quadrilátero convexo com diagonais AC e BD. Considere as afirmações: I. Se as diagonais AC e BD têm mesmo comprimento e se intersectam ortogonalmente, então ABCD é um losango. II. Se as diagonais AC e BD dividem o quadrilátero ABCD em quatro triângulos de mesma área, então ABCD é um paralelogramo. III. Se o ponto de interseção das diagonais AC e BDé o centro do círculo que circunscreve o quadrilátero ABCD, então ABCD é um retângulo. É(são) VERDADEIRA(S):	A: apenas I. || B: apenas II. || C: apenas III. || D: (_) apenas I e II. 15 || E: apenas Il e III.
ITA-MC-2021-P1-MAT-Q051	2021	phase_1	matematica	51	Considere as seguintes aﬁrmações: I. Se a medida do ângulo agudo entre uma reta r e um plano α é 45◦, então existe uma reta s contida em α tal que a medida do ângulo agudo entre r e s é 30◦. II. Se uma reta r é perpendicular a duas retas distintas s e t contidas em um plano α, então r é perpen- dicular a α. III. Sejam r, s e t as três retas distintas determinadas por três pontos não colineares. Então, existe um único ponto equidistante de r, s e t. IV. Se P e Q são pontos à mesma distância de um plano α, então o ponto médio do segmento PQ pertence a α. É(são) VERDADEIRA(S):	A: nenhuma. || B: apenas I e II. || C: apenas I e III. || D: apenas III e IV || E: apenas II, III e IV.
ITA-MC-2021-P1-MAT-Q052	2021	phase_1	matematica	52	Um dodecaedro regular tem 12 faces que são pentágonos regulares. Escolhendo-se 2 vértices distintos desse dodecaedro, a probabilidade de eles pertencerem a uma mesma aresta é igual a: 3 15 5	A: 100. 19. 190. 12. 5 || B:  || C:  || D:  || E: 2 15
ITA-MC-2021-P1-MAT-Q053	2021	phase_1	matematica	53	Pretende-se distribuir 48 balas em 4 tigelas designadas pelas letras A, B, C e D. De quantas maneiras pode-se fazer essa distribuição de forma que todas as tigelas contenham ao menos 3 balas e a tigela B contenha a mesma quantidade que a tigela D.	A: 190. || B: 361. || C: 722. || D: 1083. || E: 1444
ITA-MC-2021-P1-MAT-Q054	2021	phase_1	matematica	54	Seja z ∈C. Se a representação dos números 4, z + 2 e z2 no plano complexo são vértices de um triângulo equilátero, então o comprimento do seu lado é igual a: √ √ √ √ 10. 11.	A: 3. || B:  || C:  || D: 2 3. 13. || E: 
ITA-MC-2021-P1-MAT-Q055	2021	phase_1	matematica	55	Seja p(x) um polinômio com coeﬁcientes inteiros tal que p(51) = 391 e 0 ≤p(3) < 12. Então, p(3) é igual a:	A: 5. || B: 6. || C: 7. || D: 8. || E: 9. 16 QUÍMICA Constantes 6,02 × 1023 mol−1 Constante de Avogadro (NA) = 9,65 × 104 C⋅mol−1 = 9,65 × 104 A⋅s⋅mol−1 = 9,65 × 104 J⋅V−1⋅mol−1 Constante de Faraday (F) = 1,60 × 10−19 C Carga elementar = 8,21 × 10−2 atm⋅L⋅K−1⋅mol−1 = 8,31 J⋅K−1⋅mol−1 = 1,98 cal⋅K−1⋅mol−1 Constante dos gases (R) = 6,63 × 10−34 J⋅s Constante de Planck (h) = 3,0 × 108 m⋅s−1 Velocidade da luz no vácuo = Número de Euler (e) = 2,72 Definições Pressão: 1 atm = 760 mmHg = 1,01325 × 105 N⋅m−2 = 1,01325 bar Energia: 1 J = 1 N⋅m = 1 kg⋅m2⋅s−2 = 6,24 × 1018 eV Condições normais de temperatura e pressão (CNTP): 0 °C e 1 atm Condições ambientes: 25 °C e 1 atm Condições padrão: 1 bar; concentração das soluções = 1 mol⋅L−1 (rigorosamente: atividade unitária das espécies); sólido com estrutura cristalina mais estável nas condições de pressão e temperatura em questão. (s) = sólido. (ℓ) = líquido. (g) = gás. (aq) = aquoso. (conc) = concentrado. (ua) = unidades arbitrárias. u.m.a. = unidade de massa atômica. [X] = concentração da espécie química X em mol⋅L−1 ln X = 2,3 log X EPH = eletrodo padrão de hidrogênio Massas Molares Elemento Número Massa Molar Elemento Número Massa Molar Químico Atômico Químico Atômico (g⋅mol−1) (g⋅mol−1) H 1 1,01 K 19 39,10 C 6 12,01 Ca 20 40,08 N 7 14,01 Cr 24 52,00 O 8 16,00 Mn 25 54,94 F 9 19,00 Fe 26 55,85 Na 11 22,99 Ga 31 69,72 Br 35 79,90 Al 13 26,98 Xe 54 131,29 S 16 32,06 Ce 58 140,12 Cl 17 35,45 Pb 82 207,19 Ar 18 39,95
ITA-MC-2021-P1-POR-Q016	2021	phase_1	portugues	16	Em relação ao narrador de Memórias de um sargento de milícias, é possível afirmar que:	A: é um narrador personagem que não se identifica ao leitor e não dá informações sobre as demais personagens. || B: é um narrador personagem que apenas se identifica ao leitor. || C: é um narrador protagonista que se identifica ao leitor para fornecer detalhes sobre as demais personagens. || D: é um narrador que não se identifica ao leitor, mas fornece detalhes sobre as demais personagens. || E: é um narrador personagem que jamais se identifica ao leitor
ITA-MC-2021-P1-POR-Q017	2021	phase_1	portugues	17	Embora declare que “qualquer que seja a profissão da tua escolha, o meu desejo é que te faças grande e ilustre, ou pelo menos notável, que te levantes acima da obscuridade comum”, o pai de Janjão também ordena ao filho: “proíbo-te que chegues a outras conclusões que não sejam as já achadas por outros.” Por que o pai não considera essas orientações como mutuamente contraditórias? Assinale a alternativa correta.	A: porque, para um medalhão, o homem que se vende sempre vale menos do que recebe. || B: porque, para um medalhão, a mediocridade é a medida do sucesso. || C: porque, para um medalhão, mais vale a honradez do que a fama. || D: porque, para um medalhão, a verdade jamais pode ser negociada. || E: porque, para um medalhão, ter princípios é mais importante do que a conveniência
ITA-MC-2021-P1-POR-Q018	2021	phase_1	portugues	18	Acerca de Memórias de um sargento de milícias, é correto afirmar que:	A: todas as personagens são íntegras e moralmente ilibadas. || B: todas as personagens são íntegras, moralmente ilibadas, mas o narrador as julga como se não fossem. || C: todas as personagens são moralmente ambíguas, mas o narrador jamais as julga por isso. || D: a maioria das personagens, em algum momento e em alguma medida, comete alguma infração ou ato moralmente ilícito. || E: independentemente da natureza de seus atos, as personagens nunca são julgadas pelo narrador
ITA-MC-2021-P1-POR-Q019	2021	phase_1	portugues	19	Acerca da vida social brasileira no período joanino, é possível afirmar que o livro de Manuel Antônio de Almeida:	A: representa os valores da honestidade e da solidariedade dominantes entre as classes populares. || B: representa irônica, porém fielmente, o patriotismo e a retidão de caráter das classes populares. || C: ironiza as relações de compadrio e interesse das classes populares. || D: retrata com honradez a dissimulação moral das classes populares. || E: exalta a perseverança e a dedicação ao trabalho características das classes populares desse período. 6
