question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2022-P1-FIS-Q011	2022	phase_1	fisica	11	Considere uma montagem de um experimento de dupla fenda de Young, na qual as fendas est˜ao afastadas de d = 2,0 mm e s˜ao iluminadas por luz azul (λ = 480 nm) e amarela (λ′ = 600 nm) de mesma intensidade. O padr˜ao de difra¸c˜ao resultante ´e projetado sobre um anteparo localizado a 5,0 m das fendas. A que distˆancia, contada a partir da regi˜ao brilhante central, uma franja verde pode ser observada no anteparo.	A: 1,2 mm || B: 1,5 mm desse arranjo experimental. √ 8kmV 2. || C: 6,0 mm E ( ) mg + || D: 9,0 mm || E: N˜ao ´e poss´ıvel observar uma franja verde a partir
ITA-MC-2022-P1-FIS-Q012	2022	phase_1	fisica	12	Considere o movimento de um objeto de massa m = 1,0 g, positivamente carregado, com carga q = 20,0 µC, na presen¸ca do campo gravitacional da superf´ıcie terrestre, g, e de um campo eletromagn´etico dado por B = Bˆk,⃗E = Eyˆj + Ezˆk, em que B = 1,00 T, Ex = 100 N/C e Ez = 800 N/C. O eixo z corresponde `a dire¸c˜ao vertical para cima. Sabendo que a part´ıcula partiu da origem do sistema de coordenada com velocidade⃗v, escrita em termos de suas componentes paralela e perpendicular a⃗B, ou seja,⃗v =⃗v∥+⃗v⊥, sendo v∥= 2,0 m/s e v⊥= 1,0 m/s, calcule o tempo necess´ario para ela atingir a posi¸c˜ao z = 1,0 m.	A: 0,33 s || B: 0,66 s √ 8kmV 2. || C: 1,00 s E ( ) mg + 5 || D: 1,33 s || E: 1,66 s
ITA-MC-2022-P1-FIS-Q013	2022	phase_1	fisica	13	Considere um octaedro regular cujos v´ertices est˜ao todos ligados por capacitores idˆenticos de capacitˆancia C. Cada par de v´ertices, vizinhos ou n˜ao, est´a ligado por um capacitor. Calcule a capacitˆancia equivalente entre dois v´ertices vizinhos do s´olido.	A: C || B: 2 C || C: 3 C E ( ) mg + || D: 8 C/3 || E: 8 C √ 8kmV 2.
ITA-MC-2022-P1-FIS-Q014	2022	phase_1	fisica	14	Considere um solenoide muito longo com n1 voltas por unidade de comprimento e raio a. Situado no lado externo do solenoide, h´a outro solenoide de comprimento L, com n2 voltas por unidade de comprimento e raio b (b > a). Metade do solenoide externo possui resistividade ρ1 e a outra metade ρ2. Os ﬁos que comp˜oem o solenoide possuem uma ´area transversal A e seus terminais est˜ao ligados em curto. A corrente que passa pelo solen´oide interno varia linearmente com o tempo, I = I0t. Desprezando a auto-indutˆancia dos solenoides, a corrente induzida no solen´oide externo pode ser escrita por	A: n1µ0I0a2A . b(ρ1 + ρ2) . n2Lbρ1ρ2 || B: n1µ0I0bA n1µ0I0a2A (ρ1 + ρ2) . || C: n1n2µ0I0πa2A . b(ρ1 + ρ2) || D: n1µ0I0a2A(ρ1 + ρ2) || E: n2Lb(ρ1 + ρ2).
ITA-MC-2022-P1-FIS-Q015	2022	phase_1	fisica	15	A energia produzida pelo Sol ´e resultante de rea¸c˜oes de fus˜ao nuclear de convers˜ao de hidrogˆenio em h´elio. S˜ao convertidas em radia¸c˜ao eletromagn´etica a cada segundo 4,3 milh˜oes de toneladas. Essa energia pode ser parcialmente convertida em energia el´etrica em pain´eis solares na superf´ıcie da Terra com rendimento da ordem de 25%. Sabendo que a potˆencia el´etrica m´edia consumida no Brasil ´e de 54 GW, estime a ´area que precisaria ser coberta por pain´eis solares para atender a demanda energ´etica nacional. Despreze perdas de armazenamento e transmiss˜ao de energia, assim como efeitos da intera¸c˜ao entre a luz e a atmosfera.	A: 21 km2 || B: 320 km2 E ( ) F, V e F. 6 PORTUGUÊS || C: 4.800 km2 || D: 52.000 km2 || E: 680.000 km2
ITA-MC-2022-P1-ING-Q031	2022	phase_1	ingles	31	De acordo com o texto, não é correto afirmar que	A: em nossa prática política diária, novas ideias radicais podem surgir de um pensamento aparentemente banal e estúpido. || B: o fracasso em considerarmos que a estupidez é inevitável nos conduz a outro malogro. || C: a ubiquidade da estupidez implica em sua evitabilidade. || D: a estupidez não pode ser contida em domínios como ignorância, erro ou pós-verdade. || E: a estupidez é um problema do pensamento do qual não podemos escapar
ITA-MC-2022-P1-ING-Q032	2022	phase_1	ingles	32	O termo “moreover”, destacado em itálico no excerto do segundo parágrafo, “Moreover, the failure to address the unavoidability of stupidity leads political theory to the failure”, pode ser substituído, sem prejuízo de significado, por	A: furthermore. || B: although. || C: nevertheless. || D: unlikely. Leia o texto destacado para responder às questões 33 e 34. Jaap Wagelaar was my all-time favorite secondary school teacher. He gave me a 10/10 for my oral Dutch literature exam, taught psychoanalysis during grammar class, astounded pupils with odd puppet show performances during lunch breaks and sadly ended his career with a burn-out. Few students and fellow teachers understood him. But since I trusted his judgment like nobody else’s, I once asked him why Piet Paaltjens and Gerard Reve, both canonized Dutch literary figures, albeit of very divergent genres, could occasionally be kind or ironic but were more often rather cynical, cold and heartless. The response he gave has stuck with me ever since: cynical people are in fact the most emotional ones. Because of their sentimentality they are unable to handle injustice and feel forced to build up a self-protective screen against painful emotions called cynicism. Irony is mild, harmless and green. Sarcasm is biting and represents an orange traffic light. And the color of cynicism is deep red, with the shape of a grim scar that hides a hurt soul. They are all equally beautiful. These words again came to my mind when thinking back on the dozens of ironic, sarcastic and cynical memes about underperforming politicians and policy scandals disseminated over the past 12 year. Who has not seen the image of Donald Trump walking through a desolate, scorched forest mumbling to himself: ‘My work here is almost done’? Who has not read the scathing reports of Flemish Ministers Bart Somers and Hilde Crevits escaping from a window aided by an unidentified third person after a meeting of the Council of Ministers to avoid critical journalists with the defense that they urgently needed to go on holiday and windows are faster than doors? Who has not come across the video announcement for a fictitious thriller called Angstra Zeneca with Dutch Health Minister Hugo de Jonge exclaiming ‘ik heb er zo’n kankerbende van gemaakt’ (I have made it all a cancerous mess) with a grimace stretching from ear to ear? And who has missed the most recent true story tragicomedy played by Charles Michel, male President of the European Council, and Ursula von der Leyen, female President of the European Commission, who had jointly been invited by Turkish President Recep Tayyip Erdogan to discuss the position of women in Turkey? Unfortunately, they were only offered one chair for two people, which was symbolically occupied by Michel who left Von der Leyen standing awkwardly for a while. She ended up settling for a place on the comfortable sofa reserved for second rank guests. It was damned easy to get addicted to these countless videos, photos, images and written parodies. Oh, did we have fun with them! Some were ironic, some sarcastic and others cynical, but they jointly sketch a disconcerting image of the quality and reputation of key politicians in liberal Western democracies. Fonte: https://www.eur.nl/en/news/. Publicado em 16/04/2021. Acesso em 29/08/21. Adaptado || E: even though.
ITA-MC-2022-P1-ING-Q033	2022	phase_1	ingles	33	O termo “albeit”, destacado em itálico no excerto do primeiro parágrafo, “both canonized Dutch literary figures albeit of very divergent genres”, tem sentido equivalente a	A: meanwhile. || B: despite. || C: whereas. || D: indeed || E: through.
ITA-MC-2022-P1-ING-Q034	2022	phase_1	ingles	34	Em um encontro para discutir a posição da mulher, o anfitrião	A: convidou dois representantes homens. || B: não deu oportunidade de voz a uma representante mulher. || C: relegou a representante mulher a um assento secundário. || D: não cumprimentou a representante mulher. || E: ficou constrangido com a falha na organização do evento. Leia o texto destacado para responder às questões 35 a 37. In a new survey of North American Indian languages, Marianne Mithun gives an admirably clear statement of what is lost as each language ceases to be used. “Speakers of these languages and their descendants are acutely aware of what it can mean to lose a language,” she begins – and this is perfectly true, although these speakers must have taken the decision themselves not to teach the language to their children. It happens all too often – people regret that their language and culture are being lost but at the same time decide not to saddle their own children with the chore of preserving them. When a language disappears [Mithun continues] the most intimate aspects of culture can disappear as well: fundamental ways of organizing experience into concepts, of relating ideas to each other, of interacting to people. The more conscious genres of verbal art are usually lost as well: traditional ritual, oratory, myth, legends, and even humor. Speakers commonly remark that when they speak a different language, they say different things and even think different thoughts. These are very interesting assertions. They slip by in a book on anthropological linguistics, where in a book on linguistic theory they would be highly contentious. Is it true that “fundamental ways of organizing experience into concepts [and] of relating ideas to each other” are specific to individual languages and are therefore likely to be lost when a language ceases to be used? Is it true that when speakers speak a different language, they “say different things and even think different thoughts”? Again, the extent to which thought depends on language is very controversial. These questions must be now faced, because only when we have reached an opinion 13 on them will we be able to accept or reject Marianne Mithun’s conclusion: “The loss of a language represents a definitive separation of a people from its heritage. It also represents an irreparable loss for us all, the loss of opportunities to glimpse alternative ways of making sense of the human experience.” Fonte: Dalby, Andrew. Language in danger. New York: Columbia University Press, 2003, p. 252; 285. Adaptado
ITA-MC-2022-P1-ING-Q035	2022	phase_1	ingles	35	De acordo com a linguista Marianne Mithun	A: os indivíduos falantes de línguas nativas e seus descendentes não têm absoluta clareza do que perder uma língua pode significar. || B: indivíduos nativos lamentam a perda de sua língua e cultura, mas não querem sobrecarregar seus filhos com a responsabilidade de preservá-las. || C: antes da extinção de uma língua, aspectos da cultura correspondente já haviam desaparecido. || D: teorias linguísticas afirmam que o desaparecimento de línguas nativas é altamente controverso. || E: a decisão de povos originários e seus descendentes ao abandonar suas línguas nativas tem motivação econômica
ITA-MC-2022-P1-ING-Q036	2022	phase_1	ingles	36	O termo “must”, destacado em itálico no excerto do segundo parágrafo, “These questions must be now faced”, pode ser substituído, sem alteração de significado, por	A: could. || B: might. || C: ought to. || D: used to || E: had to.
ITA-MC-2022-P1-ING-Q037	2022	phase_1	ingles	37	De acordo com o texto, é correto afirmar que com o desaparecimento de uma língua, aspectos dessa cultura também estão fadados ao desaparecimento, exceto	A: a interação entre indivíduos do grupo. || B: formas de expressar experiências vividas em conceitos. || C: estabelecimento de relações entre ideias. || D: suas práticas econômicas baseadas em escambo. || E: a tradição oral de seus mitos e lendas. Leia o texto destacado para responder às questões de 38 a 40. Meritocracy has become a leading social ideal. Politicians across the ideological spectrum continually return to the theme that the rewards of life—money, power, jobs, university admission—should be distributed according to skill and effort. The most common metaphor is the ‘even playing field’ upon which players can rise to the position that fits their merit. Conceptually and morally, meritocracy is presented as the opposite of systems such as hereditary aristocracy, in which one’s social position is determined by the lottery of birth. Under meritocracy, wealth and advantage are merit’s rightful compensation, not the fortuitous windfall of external events. And most people don’t just think the world should be run meritocratically, they think it is meritocratic. However, although widely held, the belief that merit rather than luck determines success or failure in the world is demonstrably false. This is not least because merit itself is, in large part, the result of luck. Talent and the capacity for determined effort, sometimes called ‘grit’, depend a great deal on one’s genetic endowments and upbringing. Perhaps more disturbing, simply holding meritocracy as a value seems to promote discriminatory behaviour. The management scholar Emilio Castilla at the Massachusetts Institute of Technology and the sociologist Stephen Benard at Indiana University studied attempts to implement meritocratic practices, such as performance-based compensation in private companies. They found that, in companies that explicitly held meritocracy as a core value, managers assigned greater rewards to male employees over female employees with identical performance evaluations. This preference disappeared where meritocracy was not explicitly adopted as a value. This is surprising because impartiality is the core of meritocracy’s moral appeal. The ‘even playing field’ is intended to avoid unfair inequalities based on gender, race and the like. Yet 14 Castilla and Benard found that, ironically, attempts to implement meritocracy leads to just the kinds of inequalities that it aims to eliminate. They suggest that this ‘paradox of meritocracy’ occurs because explicitly adopting meritocracy as a value convinces subjects of their own moral sincerity. Satisfied that they are just, they become less inclined to examine their own behaviour for signs of prejudice. As with any ideology, part of its draw is that it justifies the status quo, explaining why people belong where they happen to be in the social order. It is a well-established psychological principle that people prefer to believe that the world is just. Fonte: https://bigthink.com/. Publicado em 23/03/2019. Acesso em 20/08/2021. Adaptado
ITA-MC-2022-P1-ING-Q038	2022	phase_1	ingles	38	According to the first paragraph, one of the supporting arguments for meritocracy is:	A: since meritocracy resembles the species selection process, it has a biological nature. || B: effort and developed ability will be rewarded, so meritocracy is an unbiased ideological ideal. || C: meritocracy is based on the concept of self-made fortunate man. || D: skill and effort are determined by fortuitous opportunities that should be identified. || E: heredity should play a decisive part for a successful outcome
ITA-MC-2022-P1-ING-Q039	2022	phase_1	ingles	39	According to the third and fourth paragraphs, researchers at the Massachusetts Institute of Technology and Indiana University found that meritocracy	A: should be adopted in organizations in a transparent way. || B: has the potential to be transformed into a fair assessment tool in companies. || C: could eliminate inequalities and prejudice against minorities if well conducted. || D: is surprising because it provides a social ‘even playing field’. || E: is self-contradictory since it reinforces the inequalities it is supposed to eradicate
ITA-MC-2022-P1-ING-Q040	2022	phase_1	ingles	40	De acordo com o quarto parágrafo, a meritocracia promove	A: o conformismo social. || B: a mobilidade social. || C: a justiça social. || D: a crença em um mundo melhor. || E: a inquietação psicológica. 15 MATEMÁTICA Convenções: Consideramos o sistema de coordenadas cartesiano a menos que haja indicação contrária. N = {1, 2, 3, . . . } : denota o conjunto dos números naturais. R : denota o conjunto dos números reais. C : denota o conjunto dos números complexos. : denota a unidade imaginária, i2 = −1. i Mn(R) : denota o conjunto das matrizes n × n de entradas reais. AB : denota o segmento de reta de extremidades nos pontos A e B. : denota o ângulo formado pelas semi-retas −→ OA e −−→ ˆ AOB OB, com vértice no ponto O. m(AB) : denota o comprimento do segmento AB
ITA-MC-2022-P1-MAT-Q041	2022	phase_1	matematica	41	Se x = 9 log120 2 + 3 log120 3 + 2 log14400 125 podemos aﬁrmar que	A: x = 2. || B: x = 3. || C: x = 4. || D: x = 5. || E: x = 6
ITA-MC-2022-P1-MAT-Q042	2022	phase_1	matematica	42	Considere um triângulo de vértices A, B e C, retângulo em B. Seja r a reta determinada por A e C e seja O um ponto equidistante de A e C no mesmo lado que B com respeito a r. Sabendo que m(AO) = 85, m(AB) = 10 e m(BC) = 24 temos que a distância de O a r é	A: 64. || B: 66. || C: 74. || D: 76. || E: 84
ITA-MC-2022-P1-MAT-Q043	2022	phase_1	matematica	43	Seja m ∈R. Considere os sistemas lineares 10x + z = m2 + m −1   4x −y = 2     −16x + m2y + z = −10 S1 : S2 : . e −5y + 5z = 14 5my + (14 −5m)z = 14m2 −56   12x −3y + z = 8   Assinale a alternativa correta:	A: Não existe m ∈R tal que S1 é equivalente a S2. || B: Existe exatamente um m > 0 tal que S1 é equivalente a S2. || C: Existe exatamente um m < 0 tal que S1 é equivalente a S2. || D: Existem exatamente dois valores distintos de m tais que S1 é equivalente a S2. || E: Existem inﬁnitos valores distintos para m tais que S1 é equivalente a S2
ITA-MC-2022-P1-MAT-Q044	2022	phase_1	matematica	44	Sejam z1, z2 ∈C com z2̸ = 0. Considere as aﬁrmações: I. Se z1 + z2 ∈R e z1 −z2 ∈R então z1 ∈R e z2 ∈R. II. Se z1 · z2 ∈R e z1/z2 ∈R então z1 ∈R e z2 ∈R. III. Se z1 + z2 ∈R e z1 · z2 ∈R então z1 ∈R e z2 ∈R. É (são) sempre verdadeira(s):	A: apenas I. || B: I e II. || C: apenas I e III. || D: apenas II. || E: apenas III. 16
ITA-MC-2022-P1-MAT-Q045	2022	phase_1	matematica	45	Considere o polinômio p(z) = z4−6z3+14z2−6z+13 e note que p(i) = 0. Considere no plano complexo o quadrilátero cujos vértices são as raízes de p(z). Podemos aﬁrmar a área desse quadrilátero é	A: 4. || B: 6. || C: 8. || D: 9. || E: 10
ITA-MC-2022-P1-MAT-Q046	2022	phase_1	matematica	46	Seja n ≥2 e A, B ∈Mn(R). Considere as seguintes aﬁrmações: I. Se AB̸ = BA então ou A ou B não é inversível. II. Se AB = 0 então BA = 0. III. Se AT = −A2 e A é inversível então det(A) = −1. É (são) verdadeira(s):	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e III || E: Nenhuma das aﬁrmações.
ITA-MC-2022-P1-MAT-Q047	2022	phase_1	matematica	47	Sejam x, r ∈R e suponha que −π/2 < x −r ≤x + r < π/2. Sobre tan(x −r), tan(x) e tan(x + r), nesta ordem, podemos aﬁrmar que:	A: Nunca determina uma progressão aritmética. || B: Pode determinar uma progressão aritmética apenas se r = 0. √ 3/3. || C: Pode determinar uma progressão aritmética apenas se r = 0 ou se r = || D: Pode determinar uma progressão aritmética para inﬁnitos valores distintos de r. || E: Determina uma progressão aritmética para todo x e r como no enunciado
ITA-MC-2022-P1-MAT-Q048	2022	phase_1	matematica	48	Seja b ∈R tal que a equação x2 −6bx −(1 −b2)(y2 −2by) + b4 + 8b2 −1 = 0 determina uma hipérbole. Com respeito ao centro C desta hipérbole podemos aﬁrmar:	A: C ∈{(x, y) ∈R2 / x2/9 + y2/12 < 1}. || B: C ∈{(x, y) ∈R2 / x2/4 + y2/2 > 1}. || C: C ∈{(x, y) ∈R2 / x2/9 −y2/2 < 1}. || D: C ∈{(x, y) ∈R2 / 3x2 −2y2 > 1}. || E: Nenhuma das alternativas anteriores
ITA-MC-2022-P1-MAT-Q049	2022	phase_1	matematica	49	Seja P uma pirâmide regular cujo vértice V é um dos vértices de um cubo de lado l e cuja base é o hexágono formado pelos pontos médios das seis arestas do cubo que não contém V nem o vértice oposto a V . O raio da esfera que circunscreve P é √ √ √ √ √	A: l 2/12. || B: l 3/12. || C: 5l 2/12. || D: 5l 3/12. || E: l 3/6. 17
ITA-MC-2022-P1-MAT-Q050	2022	phase_1	matematica	50	Considere as seguintes aﬁrmações: I. Se α e β são planos paralelos distintos e r é uma reta tal que r ∩α̸ = ∅então r ∩β̸ = ∅. II. Se r é uma reta e P e Q são pontos distintos, então existem inﬁnitos planos equidistantes de P e Q que contêm r. III. Dado quatro pontos no espaço, existe um único ponto equidistante a eles. É (são) verdadeira(s):	A: Nenhuma das aﬁrmações. || B: apenas I . || C: apenas II. || D: apenas III || E: I, II e III.
ITA-MC-2022-P1-MAT-Q051	2022	phase_1	matematica	51	Dizemos que a representação binária de um número N ∈N da forma N = g · 20 + f · 21 + e · 22 + d · 23 + c · 24 + b · 25 + a · 26 é (abcdefg)2, onde a, b, c, d, e, f, g ∈{0, 1} e omitem-se os algarismos 0 até o primeiro algarismo 1 da esquerda para a direita. Seja k um número inteiro tal que 1 ≤k ≤100. Qual a probabilidade de k e k + 1 terem representações binárias com um número distinto de algarismos?	A: 2%. || B: 4%. || C: 6%. || D: 8%. || E: 10%
ITA-MC-2022-P1-MAT-Q052	2022	phase_1	matematica	52	Seja A o conjunto de todas as retas que passam por dois vértices distintos de um cubo C. Escolhendo aleatoriamente duas retas distintas de A, a probabilidade dessas retas se interceptarem em um vértice de C é:	A: 4/9. || B: 1/2. || C: 2/3. || D: 1/14. || E: 3/7
ITA-MC-2022-P1-MAT-Q053	2022	phase_1	matematica	53	Sejam α, β e θ ângulos internos de um triângulo. Se cos(β + θ) ≤cos(α + 2β), podemos aﬁrmar que:	A: O triângulo não é isóceles. || B: O triângulo não é retângulo. || C: O triângulo não é actuângulo. || D: O triângulo não é obtusângulo. || E: Não se pode garantir nenhum dos itens anteriores
ITA-MC-2022-P1-MAT-Q054	2022	phase_1	matematica	54	O número de soluções reais e distintas da equação cos2(2x) = 3 −cos6(x) −5 cos2(x) no intervalo [0, 2π[ é	A: 2. || B: 3. || C: 4. || D: 5. || E: 6. √
