question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2024-P1-FIS-Q011	2024	phase_1	fisica	11	"Uma sonda composta por um conjunto de m espiras de raio r é colocada no interior de um solenoide de n espiras circulares e comprimento L. O solenoide é conectado a um circuito C composto por uma fonte de tensão variável U e um resistor de resistência elétrica R. A tensão da fonte cresce linearmente com o tempo t, conforme a relação: U U U=(—2 jt, 0150. io io A sonda é conectada a um voltímetro e orientada de modo que o eixo axial de suas espiras seja paralelo ao campo magnético. Considere que R é muito maior do que a resistência/impedância proporcionada pelo solenoide e que a permeabilidade magnética do interior do solenoide é ju. Vista superior Vista superior | -—-—-———--- Y | | | C; --- AL > | | a o E] or ve Voltímetro | Sonda \ | U Solenoide | | >] L=-—————— A magnitude da tensão medida pelo voltímetro é: A( mnyig mr? Up mnyig mr? Up 2nug mr? Up ) GD Ad Cl) ""Rh: E()T Rd B( 3mnyig xr? Up 2mnyig xr? Up ) “ar R to” D() TT Rã"	A:  || B:  || C:  || D:  || E: 
ITA-MC-2024-P1-FIS-Q012	2024	phase_1	fisica	12	Um foguete de 700 m de comprimento se afasta de uma estação espacial a uma velocidade de 3 x 10° km/s. Em cada extremo do foguete há um emissor de ondas de rádio que, para um observador no foguete, emitem pulsos simultâneos. Determine o intervalo temporal entre as emissões dos sinais observado por um astronauta na estação espacial.	A: 1ns || B: 4ns || C: 20ns || D: 1us || E: 2us 5 PORTUGUÊS
ITA-MC-2024-P1-ING-Q025	2024	phase_1	ingles	25	The text mainly intends to	A: recommend the best books about Salvador to scholars who wish to study African heritage in Brazil. || B: present Salvador, Bahia as well as part of the backwoods through literature to a foreign reader. || C: recount the story of the author’s journey as a novelist himself. || D: instigate foreigners to travel to Salvador to appreciate Afro-Brazilian cuisine. || E: highlight inequalities and violence that underlie Brazilian society
ITA-MC-2024-P1-ING-Q026	2024	phase_1	ingles	26	According to the text, the author recommends the book “The Story of Rufino: Slavery, Freedom and Islam in the Black Atlantic” for the reader to	A: establish a connection of the book with Salvador, which epitomizes the Black diaspora. || B: understand how Rufino’s Nigerian roots led him to fight for freedom in Salvador. || C: learn about Muslim leaders and their influence on cultures such as the present “quilombolas”. || D: find out how the city of Salvador presents a unique mix of African and European cultures. || E: agree that freedom of religion and belief is the most precious human right worth fighting for
ITA-MC-2024-P1-ING-Q027	2024	phase_1	ingles	27	The two books that present same gender main characters around which the action centers are:	A: “Captains of the Sands” and “Dona Flor and Her Two Husbands”. || B: “The Story of Rufino: Slavery, Freedom and Islam in the Black Atlantic” and “The City of Women”. || C: “Backlands: The Canudos Campaign” and “Dona Flor and Her Two Husbands”. || D: “Dona Flor and Her Two Husbands” and “The City of Women”. || E: “The City of Women” and “Captains of the Sands”. 11
ITA-MC-2024-P1-ING-Q028	2024	phase_1	ingles	28	No trecho do terceiro parágrafo “As a portrait of Salvador, it is still relevant and reveals our deep inequalities”, o termo sublinhado contém um prefixo de negação. Assinale a alternativa que apresenta o termo que NÃO contém prefixo de negação.	A: dishonest. || B: illogical. || C: impact. || D: irreversible || E: unlucky.
ITA-MC-2024-P1-ING-Q029	2024	phase_1	ingles	29	No trecho do terceiro parágrafo “While the novel captures the daily life of the city in the 1940s, it is also a wonderful guide to the cuisine of Salvador” o termo sublinhado pode ser substituído, sem alteração de sentido, por:	A: until. || B: during the time. || C: as long as. || D: also || E: whereas.
ITA-MC-2024-P1-ING-Q030	2024	phase_1	ingles	30	According to the information about the two books presented in the fourth and fifth paragraphs,	A: both books concentrate on the lawless character of the “sertanejo”. || B: one of the books blames the “sertanejo” for the war of Canudos and the other compares the character to the American cowboy. || C: both books present the landscape of the “sertão” as an idyllic genesis of the world. || D: one of the books is more creative while the other is a more fact-based journalistic account. || E: both books consider Antonio Conselheiro as a spiritual leader, a prophet and even a saint. Leia o texto a seguir para responder às questões de 31 a 36. On the surface, there is little to distinguish the Woolf Social Club from any other hipster hangout in Seoul, South Korea. Customers perch on wooden stools at formica tables, tapping on laptops while they sip their coffee. Records and cds line the walls, soft jazz trickles from speakers. On the white wall above the bar, in big black letters, is the statement: “More dignity, less bullshit”. It is only on closer inspection that you realise this is more than just another coffee shop. On the mugs are cartoon drawings of Virginia Woolf, an angry wolf roaring from her shirt. A bookshelf contains South Korean feminist novels and works of self-help (titles include “Lessons on Being Unmarried”) alongside “The Second Sex” by Simone de Beauvoir and “The Handmaid’s Tale” by Margaret Atwood. On the wall is a poster for an exhibition of feminist art at a nearby gallery. “I wanted a space for like-minded women to meet and talk,” says Kim Jina, a 47-year-old former advertising executive and politician who founded the café six years ago. Kim was inspired by Woolf’s dictum that in order to write fiction, a woman needed “five hundred [pounds] a year and a room with a lock on the door”. That is, financial independence and a place to think. The café’s casual vibe is deliberate: she wanted to avoid creating barriers to entry for women who were merely curious, rather than fully committed to the movement. Besides, she adds, “If I limited myself to feminist customers, I could never make a living.” 12 South Korea, even its trendy capital, is a difficult place to be a woman. The wage gap between the sexes is the highest in the rich world. Traditional expectations about gender roles, beauty standards and the way women should conduct themselves remain pervasive. “Misogyny surrounds you so naturally that you barely even notice it,” says Kim. “I had no role models, so my idea of how a successful woman should be came straight from ‘Sex and the City’.” For much of her 20s and 30s, she spent most of her money on make-up and expensive handbags, partying every weekend and dreaming about meeting her version of Mr Big, the rich, smooth-talking love interest of the show’s main character, Carrie. “I never worried about misogyny because I thought being sexually attractive was a form of power,” says Kim. “But eventually I realised that men with real power don’t wear make-up and expensive dresses.” Her epiphany came when she was passed over for promotion in favour of a male colleague. “My boss said, ‘He needs it more than you because he has a wife and a child to take care of,’ and I realised that I had been wrong to think that all I needed to do was work hard and be good at my job.” Kim’s burgeoning feminism crystallised in the summer of 2016, after a woman was murdered in a public toilet in an upmarket part of Seoul. The killer initially claimed that he had done it because he had been ignored by women. “I lived right around the corner, and I thought: that could have been me,” says Kim. Like many other women, she was upset by media coverage that ignored the misogynist motives for his crime and blamed it entirely on his mental-health problems. The murder prompted South Korean women to come together, initially in online communities, and discuss how to fight back against sexism. Then they took to the streets. In 2018 there was a series of protests against the widespread practice of recording illegal footage of women by hiding small cameras in public toilets or changing rooms. Kim founded the Woolf Social Club in 2017. “I thought, we talk to each other on the internet, but it would be good to have a physical space in which to do that,” she says. “If you walk around Seoul, you see all these cafés aimed at couples, where women look pretty and lower their voices. I wanted a space where they could raise them.” [Fonte: Lena Schipper. “Virginia Woolf is inspiring South Korean feminists”. In: The Economist, 09/05/2022, <www.economist.com/1843/2022/05/09/virginia-woolf-is-inspiring- south-korean-feminists>. Adaptado. Data de acesso: 27/08/2023.]
ITA-MC-2024-P1-ING-Q031	2024	phase_1	ingles	31	O Woolf Social Club é primordialmente um local onde	A: militantes feministas realizam palestras. || B: mulheres vão para ser admiradas. || C: mulheres normalmente devem falar baixo. || D: casais se encontram para ouvir jazz. || E: mulheres podem ter voz própria
ITA-MC-2024-P1-ING-Q032	2024	phase_1	ingles	32	In the excerpt from the second paragraph “A bookshelf contains South Korean feminist novels and works of self-help (titles include “Lessons on Being Unmarried”) alongside “The Second Sex” by Simone de Beauvoir and “The Handmaid’s Tale” by Margaret Atwood”, the underlined word expresses an idea of:	A: scarcity. || B: length. || C: proximity. || D: remoteness. 13 || E: width.
ITA-MC-2024-P1-ING-Q033	2024	phase_1	ingles	33	Kim Jina was inspired by Virginia Woolf to open the Woolf Social Club because:	A: both Woolf and the coffee shop founder share deep admiration for feminist writers such as Beauvoir and Atwood. || B: Virginia Woolf is very admired by young hipsters in Seoul. || C: the artist is present in a number of elements incorporated in the shop’s concept and design. || D: both Virginia Woolf and Kim Jina praised economic autonomy and freedom of thought. || E: the statement phrase written above the bar was actually uttered by Virginia Woolf
ITA-MC-2024-P1-ING-Q034	2024	phase_1	ingles	34	In the excerpt from the third paragraph “I wanted a space for like-minded women to meet and talk,” the underlined term expresses an idea of:	A: appreciation. || B: preference. || C: similarity. || D: fondness || E: contempt.
ITA-MC-2024-P1-ING-Q035	2024	phase_1	ingles	35	Dentre as razões expostas no texto sobre as dificuldades encontradas pelas mulheres coreanas, são corretas as afirmações, EXCETO:	A: a Coreia foi a última entre as nações mais ricas a garantir equidade salarial entre os gêneros. || B: a misoginia ainda é uma característica muito presente na sociedade coreana. || C: a mulher coreana ainda se inspira em modelos ocidentais no que diz respeito à emancipação. || D: a sociedade coreana mantém rigor quanto a padrões de beleza e comportamento das mulheres. || E: as expectativas sobre os papéis tradicionais atribuídos aos diferentes gêneros permanecem
ITA-MC-2024-P1-ING-Q036	2024	phase_1	ingles	36	De acordo com os parágrafos seis e sete, as manifestações nas ruas contra o sexismo na Coreia tiveram como estopim	A: a postura da mídia com relação à misoginia em geral. || B: a prática de filmarem clandestinamente mulheres em banheiros e vestiários. || C: a revolta das mulheres com relação à motivação de um assassinato em local público. || D: o assassinato de uma mulher em uma área empobrecida de Seul. || E: o assédio sofrido por parte das mulheres em diversas comunidades on-line. 14 MATEMÁTICA Convenções: Considere o sistema de coordenadas cartesiano, a menos que haja indica- ção contrária. N = {1; 2; 3; : : : } : denota o conjunto dos números naturais. R : denota o conjunto dos números reais. C : denota o conjunto dos números complexos. A −B : denota a diferença dos conjuntos A e B. : denota a unidade imaginária, i2 = −1: i Mn(R) : denota o conjunto das matrizes n × n de entradas reais. AB : denota o segmento de reta de extremidades nos pontos A e B. AB : denota a reta que passa pelos pontos A e B. m(AB) : denota o comprimento do segmento AB. A ˆBC : denota o ângulo formado pelos segmentos BA e BC, com vértice em B. det A : denota o determinante da matriz A. AT : denota a transposta da matriz A
ITA-MC-2024-P1-MAT-Q037	2024	phase_1	matematica	37	Sejam A, B, C ⊆R tais que C ⊆A. Considere as aﬁrmações: I. (A ∩B) ∪C = A ∩(B ∪C). II. A ∩B = C ∪(B ∩(R −C)). III. A ∩(B −C) = (A ∩B) −C. É (São) VERDADEIRA(S):	A: apenas I e II. || B: apenas I e III. || C: apenas II. || D: apenas III || E: I, II e III.
ITA-MC-2024-P1-MAT-Q038	2024	phase_1	matematica	38	Sejam A; B; C; D ∈Mn(R). Considere o sistema linear ( AX = B DX + Y = C nas variáveis X; Y ∈Mn(R). Considere as aﬁrmações: I. Se det A = 0 ou det D = 0, então o sistema é impossível. II. Se A = B, então o sistema possui uma única solução. III. O sistema possui uma única solução apenas se A e D são inversíveis. É (São) VERDADEIRA(S):	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas II e III. 15 || E: nenhuma.
ITA-MC-2024-P1-MAT-Q039	2024	phase_1	matematica	39	Determine o valor de „4 „4 „ «« „ «« cos 2 arctg + sen 2 arctg : 3 3	A: 17 || B: 4 || C: 24 || D: 28 || E: 31 5. 25. 25. 25. 25
ITA-MC-2024-P1-MAT-Q040	2024	phase_1	matematica	40	Considere o conjunto: A = {1; 2; 4; 8; 16; 32; 64; 128; 256}: Qual o menor n ∈N tal que todo subconjunto de A com n elementos contenha pelo menos um par cujo produto seja 256?	A: n = 5. || B: n = 6. || C: n = 7. || D: n = 8 || E: n = 9.
ITA-MC-2024-P1-MAT-Q041	2024	phase_1	matematica	41	a0, a1, a2, a3, a4 ∈C, dois a dois distintos, formamos o polinômio a0 + a1x + a2x2 + a3x3 + a4x4: A soma das raízes, contadas com multiplicidade, de todos os polinômios formados nesse processo é igual a:	A: −17125 || B: −1800. || C: −360. . 2 . 4 . 4 || D: −351 || E: −101
ITA-MC-2024-P1-MAT-Q042	2024	phase_1	matematica	42	O valor de k ∈R de modo que as raízes do polinômio p(x) = x3 +3x2 −6x +k estejam em progressão geométrica é:	A: −18. || B: −16. || C: −8. || D: −2. || E: −1
ITA-MC-2024-P1-MAT-Q043	2024	phase_1	matematica	43	sua superfície lateral A2 e o seu volume A3 formem, nesta ordem, uma progressão geomé- trica crescente. A medida do raio da base pode estar no intervalo: „5 4; 3 „3 2; 7 „7 2; 5 1; 5 « « « « „ « „ 4; 2 . . . . .	A: 4 2 4 2 || B:  || C:  || D:  || E: 
ITA-MC-2024-P1-MAT-Q044	2024	phase_1	matematica	44	Um poliedro convexo tem 24 vértices e 36 arestas. Sabemos que cada vértice une 3 faces e que o número de arestas em cada face só pode assumir um entre dois valores m ou n. É CORRETO aﬁrmar que:	A: é possível que m = 3 e n = 4. || B: é possível que m = 3 e n = 5. || C: é possível que m = 3 e n = 7. 16 || D: é possível que m = 3 e n = 8. || E: é possível que m = 4 e n = 5.
ITA-MC-2024-P1-MAT-Q045	2024	phase_1	matematica	45	R̸ = A na reta AB tal que m(AB) = m(BR) e o ponto Q na reta AC tal que m(AC) = 2 m(CQ) e Q não esteja no segmento AC. A reta RM corta o lado AC no ponto S e a reta QM corta o lado AB no ponto P. Sendo 24 a área do triângulo ABC, o valor da área do quadrilátero APMS vale:	A: 15. || B: 16. || C: 17. || D: 18. || E: 19. √ √ 3+4i números complexos. O menor valor m ∈N
ITA-MC-2024-P1-MAT-Q046	2024	phase_1	matematica	46	Sejam a = 1+3 3i e b = 2 tal que am = bm é:	A: 6. ) não existe m ∈N satisfazendo esta || B: 8. || C: 10. igualdade. √ √ √ „5 « || D: 12. || E: (
ITA-MC-2024-P1-MAT-Q047	2024	phase_1	matematica	47	Considere o triângulo de vértices A = (0; 0), B = ( 2; 3) e C = 2; 0 . 2 A equação da reta que passa por B e é perpendicular à bissetriz do ângulo A ˆBC é: √ √ √ √ √ √	A: y = (5 −2 3 −5 || B: y = (5 + 2 √ √ √ || C: y = (5 − 3 −5 6)x + 3 2 || D: y = −(5 + 2 6)x + 5 2. 6)x + 5 3 + 5 2. √ √ √ √ √ √ 6)x −3 3 −5 6)x −3 || E: y = (−5 + 2 2. 3 + 5 2.
ITA-MC-2024-P1-MAT-Q048	2024	phase_1	matematica	48	Considere a elipse dada pela equação –x2 + (– + 4)y 2 −4–x −(10– + 40)y + 25(– + 4) −–2 = 0; e o círculo de equação x2 + y 2 −4x −12y + 36 = 0: Estando o interior do círculo inteiramente contido no interior da elipse, o valor de – ∈R −{−4; 0} quando a excentricidade da elipse é máxima é igual a:	A: 3. || B: 5. || C: 9. || D: 13. || E: 15. 17 QUÍMICA Constantes Constante de Avogadro (NA) = 6,02 × 1023 mol−1 Constante de Faraday (F) = 9,65 × 104 C mol−1 = 9,65 × 104 A s mol−1 = 9,65 × 104 J V−1 mol−1 Carga elementar = 1,60 × 10−19 C Constante dos gases (R) = 8,21 × 10−2 atm L K−1 mol−1 = 8,31 J K−1 mol−1 = 1,98 cal K−1 mol−1 Constante de Planck (h) = 6,63 × 10−34 J s Velocidade da luz no vácuo = 3,0 × 108 m s−1 Número de Euler (e) = 2,72 Definições Pressão: 1 atm = 760 Torr = 1,01325 × 105 N m−2 = 1,01325 bar Energia: 1 J = 1 N m = 1 kg m2 s−2 = 6,24 × 1018 eV Condições normais de temperatura e pressão (CNTP): 0 °C e 1 atm, equivalente a um volume de um gás ideal de 22,4 L. Condições ambientes: 25 °C e 1 atm Condições padrão: 1 bar; concentração das soluções = 1 mol L−1 (rigorosamente: atividade unitária das espécies); sólido com estrutura cristalina mais estável nas condições de pressão e temperatura em questão. (s) = sólido. (ℓ) = líquido. (g) = gasoso. (aq) = aquoso. (conc) = concentrado. (ua) = unidades arbitrárias. u.m.a. = unidade de massa atômica. [X] = concentração da espécie X em mol L−1. ln X = 2,3 log X; √2 = 1,41; √3 = 1,73. EPH = eletrodo padrão de hidrogênio Massas Molares Massa Molar Massa Molar Elemento Número Elemento Número (g mol1) (g mol1) Químico Atômico Químico Atômico H 1 1,01 Ca 20 40,08 He 2 4,00 Mn 25 54,94 C 6 12,01 Fe 26 55,85 N 7 14,01 Cu 29 63,55 O 8 16,00 Br 35 79,90 F 9 19,00 Sn 50 118,71 Na 11 22,99 I 53 126,90 Cl 17 35,45 Au 79 196,97 K 19 39,10 Hg 80 200,59 18
ITA-MC-2024-P1-POR-Q013	2024	phase_1	portugues	13	A respeito do livro Nós matamos o cão tinhoso, de Luís Bernardo Honwana, assinale a alternativa INCORRETA.	A: A perspectiva infantil, como no conto que dá título ao livro, acaba por destacar as contradições e tensões sociais produzidas pelo colonialismo. || B: Em todos os contos do livro, a violência do racismo, seja qual for a sua natureza, é denunciada. || C: O silenciamento, como em “A velhota”, pode ser interpretado como uma estratégia de sobrevivência, preservação da humanidade e cuidado com os outros. || D: O uso de termos do idioma ronga é uma das características linguísticas do livro. || E: No livro, não há questionamentos quanto às estruturas sociais do poder colonizador, apenas quanto aos aspectos culturais do colonialismo
ITA-MC-2024-P1-POR-Q014	2024	phase_1	portugues	14	A respeito de Nós matamos o cão tinhoso, de Luís Bernardo Honwana, assinale a alternativa CORRETA.	A: A crítica ao colonialismo é circunscrita às mulheres, como em “Dina”. || B: O vocabulário com termos do idioma ronga é uma forma de inscrever, na própria linguagem, o sucesso humanitário do colonialismo português. || C: O uso de termos do idioma ronga é uma forma de inscrever, na própria linguagem, o desprezo para com a cultura local por parte do escritor. || D: Marcas de oralidade e vocabulário, a despeito da ocupação portuguesa, sugerem uma identidade cultural autônoma e forte. || E: Uma das características que as personagens apresentam é o elitismo introjetado pelos povos colonizados, como em “Nhinguitimo”
ITA-MC-2024-P1-POR-Q015	2024	phase_1	portugues	15	Leia abaixo o excerto do conto “A velhota”, de Luís Bernardo Honwana. Em seguida, assinale a alternativa INCORRETA. “Não, eu não contaria. Não fora para isso que viera para casa. Além disso, não seria eu a destruir neles fosse o que fosse. A seu tempo alguém se encarregaria de os pôr na raiva. Não, eu não contaria.”	A: O narrador revela a sua certeza em relação ao futuro de seus irmãos e deixa transparecer a sua impotência para evitar isso. || B: A recusa do narrador em relatar o que lhe acontecera é uma maneira de poupar a sua família de maiores preocupações. || C: A violenta dominação portuguesa é representada por aqueles que agrediram o narrador. || D: A raiva a que se refere o narrador aparece, o tempo todo, em suas relações familiares, tanto com seus irmãos, quanto com sua mãe. || E: Assim como Madala, o narrador do conto não tem o que fazer, além de suportar as violências às quais é submetido, inclusive para proteger sua família. 6
ITA-MC-2024-P1-POR-Q016	2024	phase_1	portugues	16	No conto “Dina”, de Luís Bernardo Honwana, o capataz, ao descobrir que Maria é filha de Madala, desespera-se e oferece ao ancião a tarde de folga para que ele possa conversar com a moça. Tal passagem sugere que:	A: o capataz se arrependeu de ter violentado Maria, pois nutria por Madala grande estima e consideração. || B: apesar de todas as violências cometidas pelo capataz contra os negros, estuprar uma mulher na presença do pai dela extrapola toda e qualquer ética possível entre homens. || C: Madala recebia do capataz um tratamento privilegiado, principalmente em relação ao tempo de descanso, e, por isso, era menosprezado por seus iguais. || D: o capataz teve receio de alguma tentativa de retaliação por parte de Madala e seus companheiros, o que o fez reavaliar as suas atitudes violentas. || E: por ter se apaixonado pela moça, o capataz quis agradar ao seu velho pai, por quem nutria grande afeto, respeito e consideração
ITA-MC-2024-P1-POR-Q017	2024	phase_1	portugues	17	A respeito do romance O avesso da pele, de Jeferson Tenório, assinale a alternativa CORRETA.	A: Trata-se de um narrador em terceira pessoa, onisciente, que apresenta seus julgamentos a respeito das ações das personagens. || B: Trata-se de um narrador onisciente, que reproduz, inclusive, pensamentos e memórias das personagens. || C: Trata-se de um narrador em primeira pessoa, que reproduz as suas próprias memórias e as de seus pais. || D: Trata-se de um narrador em primeira pessoa, que reproduz apenas as suas próprias memórias e sentimentos. || E: Trata-se de um narrador em segunda pessoa, onisciente, que reproduz apenas as memórias do seu pai
