question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2014-SP-FIS-Q011	2014	single_phase	fisica	11	Considere um ímã cilíndrico vertical com o polo norte para cima, tendo um anel condutor posicionado acima do mesmo. Um agente externo imprime um movimento ao anel que, partindo do repouso, desce verticalmente em torno do ímã e atinge uma posição simétrica à original, iniciando, logo em seguida, um movimento ascendente e retornando à posição inicial em repouso. Considerando o eixo de simetria do anel sempre coincidente com o do ímã e sendo positiva a corrente no sentido anti-horário (visto por um observador de cima), o gráfico que melhor representa o comportamento da corrente induzida à no anel é	A:  || B:  || C:  || D:  || E: +I +1 +1 +1 +1 £ 2 8 8 2 50 0 50 50 0 a a a a a e) e) e) e) e) O O O O O —I —1 —1 —1 —I Tempo t Tempo t Tempo t Tempo t Tempo t
ITA-MC-2014-SP-FIS-Q012	2014	single_phase	fisica	12	Um circuito elétrico com dois pares de terminais é conhecido como quadripolo. Para um quadripolo passivo, as tensões medidas em cada par de terminais podem o o ser expressas em função das correntes mediante uma matriz de impedância in io | zo, 299 | , de tal forma q que: | vs | = Z| | io | ~ |. Dos quadripo- q p v 1 |Quadripolo| i v v2 Z= 21 212 vi ay ; los propostos nas alternativas seguintes, assinale aquele cuja matriz de . dancia sei 40 20 o o impedância seja | 59 50 | -	A:  || B:  || C:  || D:  || E: 20 10 40 20 40 30 40 802 O Lo | O O Lo | O O O O O
ITA-MC-2014-SP-FIS-Q013	2014	single_phase	fisica	13	"Um sistema binário é formado por duas estrelas esféricas de respectivas massas me M, cujos centros distam d entre si, cada qual descrevendo um movimento circular em torno Tao do centro de massa desse sistema. Com a estrela de massa m na posição mostrada fo — —d ~ na figura, devido ao efeito Doppler, um observador T da Terra detecta uma raia do i | ‘4 espectro do hidrogênio, emitida por essa estrela, com uma frequência f ligeiramente M | pm diferente da sua frequência natural fp. Considere a Terra em repouso em relação ao RE E 7) centro de massa do sistema e que o movimento das estrelas ocorre no mesmo plano ES 4 de observação. Sendo as velocidades das estrelas muito menores que c, assinale oy a alternativa que explicita o valor absoluto de (f — fo)/fo. Se necessário, utilize Tr <L 1. (l+a)""=1+4nz parar Gm2 cos2 α/[d(M + m)c2] GM2/[d(M + m)c2] Gm2sen2α/[d(M + m)c2] p p p"	A: GM2 cos2 α/[d(M + m)c2] GM2sen2α/[d(M + m)c2] p p || B:  || C:  || D:  || E: 
ITA-MC-2014-SP-FIS-Q014	2014	single_phase	fisica	14	Uma luz monocrom´atica incide perpendicularmente num plano com trˆes pequenos orif´ıcios circulares formando um triˆangulo equil´atero, acarretando um padr˜ao de interferˆencia em um anteparo paralelo ao triˆangulo, com o m´aximo de intensidade num ponto P equidistante dos orif´ıcios. Assinale as respectivas redu¸c˜oes da intensidade luminosa em P com um e com dois orif´ıcios tampados.	A: 4/9 e 1/9 || B: 2/3 e 1/3 || C: 8/27 e 1/27 || D: 1/2 e 1/3 || E: 1/4 e 1/9
ITA-MC-2014-SP-FIS-Q015	2014	single_phase	fisica	15	Pode-se associar a segunda lei da Termodinˆamica a um princ´ıpio de degrada¸c˜ao da energia. Assinale a alternativa que melhor justiﬁca esta associa¸c˜ao.	A: A energia se conserva sempre. || B: O calor n˜ao ﬂui espontaneamente de um corpo quente para outro frio. || C: Uma m´aquina t´ermica operando em ciclo converte integralmente trabalho em calor. || D: Todo sistema tende naturalmente para o estado de equil´ıbrio. || E: ´E imposs´ıvel converter calor totalmente em trabalho
ITA-MC-2014-SP-FIS-Q016	2014	single_phase	fisica	16	Um cilindro de altura h e raio a, com ´agua at´e uma certa altura, gira com velocidade angular ω constante. Qual o valor m´aximo de ω para que a ´agua n˜ao transborde, sabendo que neste limite a altura z (ver ﬁgura) ´e igual a h/3 + ω2a2/(4g)? Dado: num referencial que gira com o cilindro, e, portanto, considerando a for¸ca centr´ıfuga, todos os pontos da superf´ıcie da ´agua tˆem mesma energia potencial. 2gh/(3a2) p	A: ω = z 4ga/(9h2) p || B: ω = h 4ga/(3h2) p || C: ω = ω 4gh/(3a2) p || D: ω = 4gh/(9a2) p || E: ω = 2a
ITA-MC-2014-SP-FIS-Q017	2014	single_phase	fisica	17	Um disco r´ıgido de massa M e cen- tro O pode oscilar sem atrito num plano vertical em P P g g torno de uma articula¸c˜ao P. O disco ´e atingido por b O θ um proj´etil de massa m ≪M que se move horizon- b O m⃗ talmente com velocidade⃗v no plano do disco. Ap´os v⃗ a colis˜ao, o proj´etil se incrusta no disco e o conjunto gira em torno de P at´e o ˆangulo θ. Nestas condi¸c˜oes, Proj´etil+disco aﬁrmam-se: I. A quantidade de movimento do conjunto proj´etil+disco se mant´em a mesma imediatamente antes e imediatamente depois da colis˜ao. II. A energia cin´etica do conjunto proj´etil+disco se mant´em a mesma imediatamente antes e imediata- mente depois da colis˜ao. III. A energia mecˆanica do conjunto proj´etil+disco imediatamente ap´os a colis˜ao ´e igual `a da posi¸c˜ao de ˆangulo θ/2. ´E (s˜ao) verdadeira(s) apenas a(s) assertiva(s)	A: I. || B: I e II. || C: I e III. || D: II e III. || E: III
ITA-MC-2014-SP-FIS-Q018	2014	single_phase	fisica	18	As ﬁguras mostram trˆes espiras circulares concˆentricas e coplanares percorridas por cor- rentes de mesma intensidade I em diferentes sentidos. Assinale a alternativa que ordena corretamente as magnitudes dos respectivos campos magn´eticos nos centros B1, B2, B3 e B4.	A: B2 > B4 > B3 > B1. || B: B1 > B4 > B3 > B2. || C: B2 > B3 > B4 > B1. || D: B3 > B2 > B4 > B1. || E: B4 > B3 > B2 > B1. (1) (2) (3) (4)
ITA-MC-2014-SP-FIS-Q019	2014	single_phase	fisica	19	Duas placas de um mesmo metal e com a mesma ´area de 5,0 cm2, paralelas e pr´oximas entre si, s˜ao conectadas aos terminais de um gerador de tens˜ao ajust´avel. Sobre a placa conectada ao terminal negativo, faz-se incidir radia¸c˜ao e, por efeito fotoel´etrico, aparece uma corrente no circuito, cuja rela¸c˜ao com a tens˜ao aplicada ´e explicitada no gr´aﬁco. Sabendo que a fun¸c˜ao trabalho do metal ´e de 4,1 eV e assumindo que na regi˜ao de satura¸c˜ao da corrente todo f´oton incidente sobre a placa gera um fotoel´etron que ´e coletado, a medida da intensidade dessa radia¸c˜ao em µW/cm2 ´e igual a Corrente i Gerador i	A: 13. (µA) b+ − || B: 8,2. || C: 6,6. 10 || D: 3,2. || E: 1,6. −2,5 Tens˜ao (V)
ITA-MC-2014-SP-FIS-Q020	2014	single_phase	fisica	20	Uma amostra I de ´atomos de 57Fe, cujos n´ucleos excitados emitem f´otons devido a uma transi¸c˜ao nuclear, est´a situada a uma altura d verticalmente acima de uma amostra II de 57Fe que recebe a radia¸c˜ao emitida pela amostra I. Ao chegar a II, os f´otons da amostra I sofrem um aumento de frequˆencia devido `a redu¸c˜ao de sua energia potencial gravitacional, sendo, portanto, incapazes de excitar os n´ucleos de 57Fe dessa amostra. No entanto, essa incapacidade pode ser anulada se a amostra I se afastar verticalmente da amostra II com uma velocidade v adequada. Considerando v ≪c e que a energia potencial gravitacional do f´oton de energia E pode ser obtida mediante sua “massa efetiva” E/c2, assinale a op¸c˜ao que explicita v. Se necess´ario, utilize (1 + x)n ∼= 1 + nx para x ≪1.	A: √ gd/c2 gd || B: gd/c gd || C: 2√ || D: 2gd/c As quest˜oes dissertativas, numeradas de 21 a 30, devem ser desenvolvidas, justiﬁcadas e respondidas no caderno de solu¸c˜oes. Atente para os algarismos signiﬁcativos || E: gd√
ITA-MC-2014-SP-ING-Q001	2014	single_phase	ingles	1	O texto foi extraído de um(a)	A: aba / orelha de livro. || B: prefácio de livro. || C: roteiro de leitura. || D: resenha literária. || E: ensaio literário
ITA-MC-2014-SP-ING-Q002	2014	single_phase	ingles	2	O livro A History of Pi	A: descreve grande parte da história da matemática e da humanidade. || B: é direcionado apenas para iniciantes em matemática. || C: conta a história de Petr Beckmann em tempos de repressão ao conhecimento. || D: associa conceitos matemáticos a fatos da vida cotidiana. || E: é acessível a um público diversificado
ITA-MC-2014-SP-ING-Q003	2014	single_phase	ingles	3	No contexto deste texto, o item lexical “stifled” (linha 3) pode ser traduzido por	A: sufocada. || B: desmascarada. || C: organizada. || D: promulgada. || E: institucionalizada
ITA-MC-2014-SP-ING-Q004	2014	single_phase	ingles	4	Dentre os interesses de Petr Beckmann, NÃO se encontra(m)	A: a divulgação científica. || B: a Geografia. || C: a História. || D: a pesquisa científica. || E: as línguas estrangeiras
ITA-MC-2014-SP-ING-Q005	2014	single_phase	ingles	5	Indique o item lexical que pode substituir o sublinhado no trecho “... mostly on probability theory and electromagnetic wave propagation.” (linhas 11 e 12), sem prejudicar o seu sentido.	A: absolutely || B: chiefly || C: inherently || D: randomly || E: utterly
ITA-MC-2014-SP-ING-Q006	2014	single_phase	ingles	6	A opção que contém a reescrita correta de “... science was being stifled by militarism or religious fanaticism.” (linha 3) é: Militarism or religious fanaticism	A: were stifling science. || B: had been stifling science. || C: were being stifling science. || D: has stifling science. || E: have been stifling science
ITA-MC-2014-SP-ING-Q007	2014	single_phase	ingles	7	Indique a alternativa que contém a referência correta para o termo sublinhado.	A: “giving the background of the times when Pi made progress …” (linha 2) → background || B: “Petr Beckmann holds up this mirror, giving the background of the times when Pi made progress — and also when it did not …” (linhas 2 e 3) → mirror || C: “Until 1963, he worked as a research scientist for the Czechoslovak Academy of Sciences, when he was invited …” (linhas 8 e 9) → research scientist || D: “he is fluent in five languages and he has worked out a new generative grammar which enables a computer to construct …” (linhas 12 e 13) → five languages || E: “He also publishes a monthly pro-science, pro-technology, pro-free enterprise newsletter Access to Energy, in which he promotes the viewpoint …” (linha 15 e 16) → newsletter Access to Energy As questões de 8 a 10 referem-se ao texto a seguir: 1 Harvard conducted one of the longest and most comprehensive studies of human development — the 75 year old Grant Study — that’s reached some fascinating conclusions regarding the recipe for leading a happy life. The sample group was comprised of healthy male Harvard college students who, over the course of their lifetime, agreed to meet with an array of scientists and researchers who measured their psychological, physical and anthropological 5 traits. Though all identities are confidential, it was recently discovered that John F. Kennedy was a sample participant. Following these men through times of war, their careers, parenthood and old age, the Grant Study has amassed an exorbitant amount of data that deeply reflects the human condition. What can be concluded from seven decades of data? It is quite simple actually; warm relationships between parents, spouses, children and friends have the greatest impact on your health and happiness in old age. The study found that 93 percent of the sample group who were 10 thriving at age 65, had a close relationship with a sibling when they were younger. As George Vaillant, the lead director of the study states, it can all be boiled down into five simple words: “Happiness is love. Full stop.” (Business Insider.) http://www.goodnet.org/articles/1055 (acesso em 10/06/2013)
ITA-MC-2014-SP-ING-Q008	2014	single_phase	ingles	8	A Grant Study, pesquisa realizada pela Universidade de Harvard,	A: teve por objetivo investigar o comportamento de pessoas idosas e felizes. || B: possibilitou o levantamento gigantesco de dados sobre pesquisadores de Harvard. || C: comprovou que John F. Kennedy foi um homem extremamente feliz. || D: chama-se the 75 year old Grant Study por ser homenagem à faixa etária analisada. || E: comprovou que felicidade na vida adulta está atrelada às relações afetivas ao longo da vida
ITA-MC-2014-SP-ING-Q009	2014	single_phase	ingles	9	Assinale a opção cuja reescrita não altera o sentido de: “Though all identities are confidential, it was recently discovered that John F. Kennedy was a sample participant.” (linha 5)	A: John F. Kennedy was a sample participant, although nobody knew that. || B: In spite of being a sample participant, John F. Kennedy’s identity was never discovered. || C: The study was confidential, thus the participation of John F. Kennedy was never discovered. || D: Besides being a confidential study, John F. Kennedy said he used to be a participant. || E: In spite of the fact that all identities are kept confidential, it was recently found out that John F. Kennedy was a sample participant
ITA-MC-2014-SP-ING-Q010	2014	single_phase	ingles	10	Substituindo os adjetivos long e comprehensive, respectivamente, por easy e rich na oração “Harvard conducted one of the longest and most comprehensive studies of human development” (linha 1), teremos:	A: the most easy - the richest || B: the easiest - the most rich || C: the more easy - the richer || D: the easiest - the richest || E: the most easy - the most rich As questões 11 e 12 referem-se à tirinha a seguir: Is this what really goes on in the staff room? http://www.math-problem-solving.com/funny_math_cartoons.html (acesso em 10/06/2013)
ITA-MC-2014-SP-ING-Q011	2014	single_phase	ingles	11	Pelo contexto, pode-se depreender que os personagens são	A: dois alunos e um professor de matemática. || B: um aluno e dois professores de matemática. || C: pelo menos um professor de matemática. || D: três professores de matemática. || E: de identificação impossível
ITA-MC-2014-SP-ING-Q012	2014	single_phase	ingles	12	Em “the more I learn, the less clear anything gets”, mantém-se o mesmo sentido em:	A: more learning, less obscurity. || B: more learning, more obscurity. || C: less learning, more obscurity. || D: less learning, less doubts. || E: more doubts, more obscurity. As questões de 13 a 20 referem-se ao texto a seguir: DISTANT PEAK CAR Carmakers worry that one day demand for cars will stop rising. But that is a long way off. 1 IN 1924 FORD ran an advertisement headlined “His First Car”, urging fathers to buy their teenage sons their first set of wheels. The idea caught on. For boys, especially, learning to drive became an essential part of growing up. By the late 1970s 86% of American 18-year-olds—of both sexes—had a driving licence. But then the trend went into reverse: researchers at the University of Michigan found that in 2010 only 61% of 18-year-old Americans had licences. 5 Other rich countries are going the same way. Teenagers are showing less interest in cars as they turn their attention to smartphones and social networking. This is a worry for carmakers, who are wondering where their future customers are going to come from. In the two decades to 2008 the number of miles driven by Americans in their 20s fell by 8%. In Britain a study for the RAC Foundation, a transport-research body, found a 30% drop among men in the same age group between 1996 and 2006. 10 One reason for concern is that half the world’s population now lives in towns and cities, which have only so much space for cars. Even in rapidly growing car markets such as China, city governments in the more prosperous parts of the country are beginning to restrict new car registrations and invest heavily in public transport. Young urban residents may also be meeting up less often in person, thanks to social-networking sites that let 15 them keep in touch digitally. So they have less need for a car, and when they do need one they turn to car clubs, which offer rental by the hour in their neighbourhood, and to car-sharing schemes. In particular, the generation who came of age after 2000, the so-called “millennials”, express a preference for having access to rather than owning cars. But some of that may be just talk. In a survey by McKinsey, American millennials said they expected to use car clubs in the future, but when asked if owning a car would remain an important status symbol, they were much more likely to 20 answer “yes” than older consumers. Economic factors, too, work against car ownership. Sheryl Connelly, Ford’s “global trends and futuring” manager, notes that a few decades ago teenagers in America often got free driving lessons at school, but now they may have to pay up to $800 for them before they can sit their test. The cost of adding a young driver to the family’s car-insurance policy too has risen sharply, she says. In Britain the RAC Foundation study found that fewer young men are driving because their employers have cut back on providing company cars. 25 However, studies also show a marked rise in the proportion of elderly people with driving licences. Baby- boomers pretty much all learned to drive, and now that they are beginning to retire they expect to continue motoring. The development of assisted driving, followed one day by fully automated cars, will allow them to stay mobile for much longer. 30 What may be happening in rich countries is a one-off shift in the timing of people’s driving careers, so that they start later but then continue well into old age. This may be no bad thing for carmakers. It has long been an open secret in the business that cars are advertised as being for the young but are bought mainly by the middle-aged with the necessary disposable income. In America the average Mercedes buyer is in his late 50s, and even the supposedly youth-oriented MINI Cooper is typically bought by people in their early 40s. The world’s biggest car markets—China, North America and Europe—are all greying. 35 So it is not clear that declining car ownership among young urbanites will have more than a marginal effect on overall car sales. Besides, argues Renault-Nissan’s Mr Ghosn, for most people “their car is more than an object.” For some it is an extension of their home, he says, and most people would rather not share their home. For others it is their pet, and who wants to share their pet? 40 All in all, “peak car”—the point at which worldwide demand for cars will stop rising—still seems quite a long way off. In the rich world some of the economic factors that have deterred young people from taking up driving will fade away: as cars become increasingly self-piloting and accident rates fall, insurance costs should decrease, and in time there will be little or no need to take expensive lessons. The Economist, April 20th, 2013
ITA-MC-2014-SP-ING-Q013	2014	single_phase	ingles	13	Uma das razões para o menor uso de carros por jovens nos últimos anos é o(a)	A: desinteresse em usar carro como símbolo de status social. || B: realização de festas em clubes particulares. || C: falta de segurança nas grandes cidades. || D: uso de redes sociais digitais. || E: insuficiência de estacionamentos e alto custo das vagas privativas
ITA-MC-2014-SP-ING-Q014	2014	single_phase	ingles	14	Assinale a opção em que a retirada do termo sublinhado compromete o sentido da oração.	A: “For boys, especially, learning to drive became an essential part of growing up.” (linha 2) || B: “... to restrict new car registrations and invest heavily in public transport.” (linha 13) || C: “... they were much more likely to answer “yes” than older consumers.” (linhas 19 e 20) || D: “The cost of adding a young driver to the family’s car-insurance policy too has risen sharply …” (linhas 23 e 24) || E: “... cars are advertised as being for the young but are bought mainly by the middle-aged …” (linha 32)
ITA-MC-2014-SP-ING-Q015	2014	single_phase	ingles	15	Considere as sentenças: I. A geração millennials não se incomoda com status social. II. A geração millennials já atingiu os 40 anos de idade. III. A geração baby boomers faz parte dos apreciadores da fabricante de carros Mercedes. Está(ão) correta(s)	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e II. || E: apenas I e III
ITA-MC-2014-SP-ING-Q016	2014	single_phase	ingles	16	Assinale a opção correta.	A: O modelo MI I Cooper foi idealizado para o público consumidor jovem, apesar da maior comercialização para pessoas na faixa dos 40 anos. || B: O mercado automobilístico em ascensão é constituído exclusivamente por consumidores aposentados. || C: De acordo com a Fundação RAC, houve uma queda de 30% nos percursos feitos pelos americanos. || D: O declínio de vendas de carro para o público jovem está diretamente relacionado ao alto custo de aulas de direção. || E: Veículos fretados e transporte solidário estão entre as opções dos jovens chineses que não compram veículos
ITA-MC-2014-SP-ING-Q017	2014	single_phase	ingles	17	Assinale a opção em que o emprego sintático do item lexical that é diferente dos demais.	A: “... researchers at the University of Michigan found that ...” (linha 4) || B: “One reason for concern is that ...” (linha 11) || C: “… thanks to social-networking sites that …” (linha 14) || D: “Sheryl Connelly, Ford’s “global trends and futuring” manager, notes that …” (linhas 21 e 22) || E: “So it is not clear that ...” (linha 36)
ITA-MC-2014-SP-ING-Q018	2014	single_phase	ingles	18	De acordo com o texto, a expressão “a long way off” (no subtítulo e nas linhas 40 e 41) pode ser entendida como	A: eminente retrocesso. || B: acontecimento a longo prazo. || C: grande possibilidade. || D: evento fora de cogitação. || E: preocupação factível
ITA-MC-2014-SP-ING-Q019	2014	single_phase	ingles	19	A expressão “this is a worry for carmakers” (linha 7) resgata o(a)	A: decréscimo do número de habilitações para motoristas britânicos. || B: generalização da baixa venda de veículos. || C: pequena disponibilidade de estacionamentos. || D: menor interesse dos jovens por carros. || E: demora no amadurecimento dos adolescentes americanos
ITA-MC-2014-SP-ING-Q020	2014	single_phase	ingles	20	Considere as sentenças: I. Houve queda no número de motoristas na Inglaterra até 1996. II. No passado, estudantes americanos geralmente tinham aulas gratuitas de direção. III. A propaganda “His First Car” tinha como público alvo pais de jovens rapazes. Está(ão) correta(s)	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e II. || E: apenas II e III
ITA-MC-2014-SP-MAT-Q001	2014	single_phase	matematica	1	Das aﬁrmações: Se x, y ∈R \ Q, com y̸ = −x, então x + y ∈R \ Q; I. Se x ∈Q e y ∈R \ Q, então xy ∈R \ Q; II. Sejam a, b, c ∈R, com a < b < c. Se f:[a, c] →[a, b] é sobrejetora, então f não é injetora, III. é (são) verdadeira(s)	A: apenas I e II. || B: apenas I e III. || C: apenas II e III. || D: apenas III. || E: nenhuma
ITA-MC-2014-SP-MAT-Q002	2014	single_phase	matematica	2	Considere as funções fg: Z5>R, f(x) =axr+m, g(x) = br +n, em que a,b,m en são constantes reais. Se A e B são as imagens de f e de g, respectivamente, então, das afirmações abaixo: I. Se4=B,entãoa=bem=n; Il Se A=Z, então a=l; HI. Sea,b,m,n € Z, coma=bem= -—n, então A= B, é (são) verdadeira(s)	A: apenas I. || B: apenas IL. || C: apenas HI. || D: apenas le II. || E: nenhuma
ITA-MC-2014-SP-MAT-Q003	2014	single_phase	matematica	3	A soma > log, 3? é igual a 4 log, W32 n=1	A: 8 14 15 17 O Cz O O O =. || B: —. || C: —. || D: —. || E: 1
ITA-MC-2014-SP-MAT-Q004	2014	single_phase	matematica	4	Se z € C, então 2º — 3|z|* (22 — 22) —-zº é igual à	A: (2—- 22. || B: 2®—=z®. || C: (2 -23)?. || D: (z-z)º. || E: (2-2)? (24-274)
ITA-MC-2014-SP-MAT-Q005	2014	single_phase	matematica	5	Sejam z,w E C. Das afirmações: jz+wl+|z—w)? = 2 (\z|?+ |w?); Lo I. (2+)? —(z-W)? =420; WL |z+w)? —|z—w)? =4Re(z0), é (são) verdadeira(s)	A: apenas I. || B: apenas le IL. || C: apenas Ie III. || D: apenas I e III. || E: todas
