question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2009-SP-FIS-Q011	2009	single_phase	fisica	11	Um espelho esf´erico convexo reﬂete uma imagem equivalente a 3/4 da altura de um objeto dele situado a uma distˆancia p1. Ent˜ao, para que essa imagem seja reﬂetida com apenas 1/4 da sua altura, o objeto dever´a se situar a uma distˆancia p2 do espelho, dada por	A: p2 = 9p1. || B: p2 = 9p1/4. || C: p2 = 9p1/7. || D: p2 = 15p1/7. || E: p2 = −15p1/7
ITA-MC-2009-SP-FIS-Q012	2009	single_phase	fisica	12	Uma lˆamina de vidro com ´ındice de refra¸c˜ao n em forma de cunha ´e iluminada perpendi- cularmente por uma luz monocrom´atica de comprimento de onda λ. Os raios reﬂetidos pela superf´ıcie superior e pela inferior apresentam uma s´erie de franjas escuras com espa¸camento e entre elas, sendo que a m-´esima encontra-se a uma distˆancia x do v´ertice. Assinale o ˆangulo θ, em radianos, que as superf´ıcies da cunha formam entre si.	A: θ = λ/2ne || B: θ = λ/4ne || C: θ = (m + 1)λ/2nme || D: θ = (2m + 1)λ/4nme e || E: θ = (2m −1)λ/4nme x
ITA-MC-2009-SP-FIS-Q013	2009	single_phase	fisica	13	Uma carga q distribui-se uniformemente na superf´ıcie de uma esfera condutora, isolada, de raio R. Assinale a op¸c˜ao que apresenta a magnitude do campo el´etrico e o potencial el´etrico num ponto situado a uma distˆancia r = R/3 do centro da esfera.	A: E = 0 V/m e U = 0 V q 1 || B: E = 0 V/m e U = 4πǫ0 R 3q 1 || C: E = 0 V/m e U = 4πǫ0 R qr 1 || D: E = 0 V/m e U = R2 4πǫ0 rq 1 || E: E = e U = 0 V R3 4πǫ0
ITA-MC-2009-SP-FIS-Q014	2009	single_phase	fisica	14	Uma haste met´alica com 5,0 kg de massa e resistˆencia de 2,0 Ωdesliza sem atrito sobre duas barras paralelas separadas de 1,0 m, interligadas por um condutor de resistˆencia nula e apoiadas em um plano de 30o com a horizontal, conforme a ﬁgura. Tudo encontra-se imerso num campo magn´etico B, perpendicular ao plano do movimento, e as barras de apoio tˆem resistˆencia e atrito desprez´ıveis. Considerando que ap´os deslizar durante um certo tempo a velocidade da haste permanece constante em ⃗B⃗ 2,0 m/s, assinale o valor do campo magn´etico.	A: 25,0 T || B: 20,0 T || C: 15,0 T v || D: 10,0 T 30o || E: 5,0 T
ITA-MC-2009-SP-FIS-Q015	2009	single_phase	fisica	15	A ﬁgura representa o campo magn´etico de dois ﬁos paralelos que conduzem correntes el´etricas. A respeito da for¸ca magn´etica resultante no ﬁo da esquerda, podemos aﬁrmar que ela	A: atua para a direita e tem magnitude maior que a da for¸ca no ﬁo da direita. || B: atua para a direita e tem magnitude igual `a da for¸ca no ﬁo da direita. || C: atua para a esquerda e tem magnitude maior que a da for¸ca no ﬁo da direita. || D: atua para a esquerda e tem magnitude igual `a da for¸ca no ﬁo da direita. || E: atua para a esquerda e tem magnitude menor que a da for¸ca no ﬁo da direita
ITA-MC-2009-SP-FIS-Q016	2009	single_phase	fisica	16	Na ﬁgura, o circuito consiste de uma bateria de tens˜ao V conectada a um capacitor de placas paralelas, de ´area S e distˆancia d entre si, dispondo de um diel´etrico de permissividade el´etrica ǫ que preenche completamente o espa¸co entre elas. Assinale a magnitude da carga q induzida sobre a superf´ıcie do diel´etrico.	A: q = ǫV d + + + + + + + || B: q = ǫSV/d −−−−−− d V || C: q = (ǫ −ǫ0)V d + + + + + + −−−−−−− || D: q = (ǫ −ǫ0)SV/d || E: q = (ǫ + ǫ0)SV/d
ITA-MC-2009-SP-FIS-Q017	2009	single_phase	fisica	17	Luz monocrom´atica, com 500 nm de comprimento de onda, incide numa fenda retangular em uma placa, ocasionando a dada ﬁgura de difra¸c˜ao sobre um anteparo a 10 cm de distˆancia. Ent˜ao, a largura da fenda ´e	A: 1, 25 µm. || B: 2, 50 µm. || C: 5, 00 µm. || D: 12, 50 µm. || E: 25, 00 µm. unidades em cm
ITA-MC-2009-SP-FIS-Q018	2009	single_phase	fisica	18	Dentro de um elevador em queda livre num campo gravitacional g, uma bola ´e jogada para baixo com velocidade v de uma altura h. Assinale o tempo previsto para a bola atingir o piso do elevador.	A: t = v/g || B: t = h/v p || C: t = 2h/g v2 + 2gh −v)/g p || D: t = ( p v2 −2gh −v)/g || E: t = (
ITA-MC-2009-SP-FIS-Q019	2009	single_phase	fisica	19	Um cubo de 81,0 kg e 1,00 m de lado ﬂutua na ´agua cuja massa espec´ıﬁca ´e ρ = 1000 kg/m3. O cubo ´e ent˜ao calcado ligeiramente para baixo e, quando liberado, oscila em um movimento harmˆonico simples com uma certa freq¨uˆencia angular. Desprezando-se as for¸cas de atrito e tomando g = 10 m/s2, essa freq¨uˆencia angular ´e igual a	A: 100/9 rad/s. || B: 1000/81 rad/s. || C: 1/9 rad/s. || D: 9/100 rad/s. || E: 81/1000 rad/s
ITA-MC-2009-SP-FIS-Q020	2009	single_phase	fisica	20	Considere um pˆendulo simples de comprimento L e massa m abandonado da horizontal. Ent˜ao, para que n˜ao arrebente, o ﬁo do pˆendulo deve ter uma resistˆencia `a tra¸c˜ao pelo menos igual a	A: mg. || B: 2mg. || C: 3mg. || D: 4mg. || E: 5mg. As quest˜oes dissertativas, numeradas de 21 a 30, devem ser resolvidas no caderno de solu¸c˜oes
ITA-MC-2009-SP-ING-Q001	2009	single_phase	ingles	1	Dentre as notícias da página, somente I. duas são de interesse para a área médica. II. duas estão relacionadas à área de transporte. III. uma trata de projetos sociais. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e III. || E: todas
ITA-MC-2009-SP-ING-Q002	2009	single_phase	ingles	2	Indique o link que o leitor deverá escolher para obter informações sobre um determinado equipamento de segurança.	A: Improving people’s lives, one device at a time || B: MIT awarded $3M for training program in quantum information science || C: MIT researchers offer glimpse of rare mutant cells || D: MIT recommends steps to slash fuel use by 2035 || E: Protection built to scale-fish scale, that is
ITA-MC-2009-SP-ING-Q003	2009	single_phase	ingles	3	De acordo com a página da web: I. o MIT recebeu recursos para implementar um curso de pós-graduação na área de Ciência da Informação Quântica. II. o MIT sediou evento de um mês para atrair pessoas que vivem em países em desenvolvimento. III. o brinquedo LEGO foi utilizado como protótipo em um dos projetos do Workshop de verão realizado no MIT. IV. dentro de aproximadamente 25 anos, o consumo de combustíveis dos veículos americanos poderá ser semelhante ao consumo dos veículos no início desta década. Está(ão) correta(s)	A: apenas I e II. || B: apenas I e IV. || C: apenas II e III. || D: apenas II e IV. || E: apenas III e IV
ITA-MC-2009-SP-ING-Q004	2009	single_phase	ingles	4	Indique o link de onde o parágrafo ao lado foi extraído.	A: Improving people’s lives, one device at a time “There is widespread belief that fundamental ideas from || B: MIT awarded $3M for training program in quantum (...) will lead to useful new information technology and provide computing, communication, and control systems information science beyond the limits of traditional paradigms,” said Shapiro. || C: MIT researchers offer glimpse of rare mutant cells “These carry with them profound social implications. This || D: MIT recommends steps to slash fuel use by 2035 is why this training program will incorporate educations in ethics and social context.” || E: Protection built to scale-fish scale, that is As questões de 5 a 11 referem-se ao seguinte texto: TEXTILES Smarter Clothes. Europe wants to own the market for fabrics that can monitor you and your environment SALLY MCGRANE/PAVIA AT THE EUCENTRE, A RESEARCH SITE cofounded by The world market for smart textiles is still small – about the Italian Civil Protection Department in Pavia, Italy, a $ 550 million in revenue in 2008 – but that could double by young engineer dons a firefighter’s uniform that has been 2010, according to Massachusetts-based venture in testing for six months. The first prototype of the Proetex Development Corp. The challenge is to fit applications to the 1o project, the ordinary looking navy blue jacket and pants market, says Lutz Walter, R&D manager at Euratex, a group 4o contain high-tech fabrics that can keep track of a representing the $ 326 billion European clothing-and-textile firefighter’s vital signs, warn him if the fire is too hot up industry. “In the medical field, there’s high value added. But ahead, provide GPS readings of his position and alert the to be approved as devices takes 10 years,” says Walter. “In command center if he has passed out. (...) other areas, it’s price: How much are consumers going to be Though the technology was pioneered in the U.S., the willing to pay for a smart jogging shirt or for a baby suit that Europeans have taken the reins in a bid to revitalize their detects sudden death syndrome?” (...) traditional-textile industry, which has been hammered by The development of these technologies is currently 2o Asian competition. “We want to develop state-of-the-art taking place largely in the biomedical and safety fields, but know-how that can’t be found in Asia,” says Andreas Annalisa Bonfiglio, a professor of electrical and electronic Lymberis, a scientific officer with the European engineering at the University of Cagliari who coordinates the 5o Commission who has championed smart textiles. “Our Proetex project, thinks sports could be the sector where the purpose is to create a new market.” most potential lies. “Sportswear is an extremely powerful Bringing industry partners like Philips and traditional means for promoting the acceptance of these new clothing and textile companies together with university technologies by common people,” says Bonfiglio, noting that researchers from across the E.U. and Switzerland, the technology Proetex develops for rescue workers could Commission-funded teams have already produced easily be used later for sports applications. 3o prototypes with limited commercial availability, such as a At the Spaulding Rehabilitation Hospital in Boston, 6o tank top that wirelessly monitors cardiac patients and researchers are testing a glove made by Smartex, an Italian sports clothes that keep track of breathing. Other projects smart-materials company, that tracks motor functions in include fabrics that look and feel normal but are poststroke patients. embedded with microcomputers, solar panels and energy- Smartex founder and University of Pisa biomedical- harvesting systems, as well as fabrics that measure blood engineering professor Danilo De Rossi says there is no way oxygen levels and track biochemicals in sweat and of knowing if Europe will maintain its edge. “Right now we 7o bedsheets that monitor depression. are leading in this field,” he says, since Europe tends to be concerned with medicine, social welfare and the elderly, whereas the U.S. tends to focus on military technology. That could change. But in a business driven by technology rather than price, the Europeans would still have a fighting chance. Time, July 14, 2008 (adapted)
ITA-MC-2009-SP-ING-Q005	2009	single_phase	ingles	5	Assinale a opção que melhor indica o tema central do texto.	A: Levantamento de necessidades do mercado mundial para o desenvolvimento de tecidos inteligentes. || B: Descrição de peças de vestuário desenvolvidas por engenheiros europeus e americanos. || C: Disputa do mercado mundial para detenção da tecnologia para desenvolvimento e produção de tecidos inteligentes. || D: Concorrência entre diversas indústrias do setor têxtil. || E: Disputa entre universidades e indústrias européias para o desenvolvimento de pesquisa tecnológica na área têxtil
ITA-MC-2009-SP-ING-Q006	2009	single_phase	ingles	6	De acordo com o texto, a indumentária desenvolvida no Projeto Proetex permite, dentre outras funções, que: I. os sinais vitais e a localização do usuário sejam monitorados. II. o usuário seja alertado sobre aumento da temperatura externa. III. um possível desmaio do usuário seja evitado. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas II e III
ITA-MC-2009-SP-ING-Q007	2009	single_phase	ingles	7	De acordo com o texto: I. a tecnologia hoje utilizada para o desenvolvimento de tecidos inteligentes para uniformes de bombeiros poderá ser facilmente adaptada para roupas de esportistas. II. há consumidores dispostos a pagar qualquer preço por uma peça de roupa infantil que sinalize a doença morte-súbita. III. em breve, os asiáticos passarão a dominar o mercado de tecidos inteligentes, hoje nas mãos dos europeus. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2009-SP-ING-Q008	2009	single_phase	ingles	8	Assinale a opção em que o termo da coluna II NÃO pode substituir o termo da coluna I no texto. I II	A: dons (parágrafo 1) wears || B: the reins (parágrafo 2) control || C: a bid (parágrafo 2) an attempt || D: hammered (parágrafo 2) stopped || E: championed (parágrafo 2) supported
ITA-MC-2009-SP-ING-Q009	2009	single_phase	ingles	9	Assinale a opção que indica o projeto, ou protótipo, de uso de tecido inteligente que NÃO é mencionado no texto.	A: Roupa de cama capaz de monitorar depressão. || B: Coletes sem fio para monitorar pacientes cardíacos. || C: Roupas esportivas para monitorar respiração. || D: Tecidos com painel solar embutido. || E: Meias para monitorar movimentos de pacientes pós-derrame
ITA-MC-2009-SP-ING-Q010	2009	single_phase	ingles	10	De acordo com o texto: I. estima-se que a renda do mercado mundial de tecidos inteligentes poderá atingir 1.1 bilhão de dólares em aproximadamente dois anos. II. Smartex é uma empresa italiana que foi fundada por um professor universitário. III. a Comissão Européia subsidiou uma equipe composta pela Philips, por empresas tradicionais das áreas têxtil e de vestuário e por pesquisadores universitários americanos e suíços. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas II e III
ITA-MC-2009-SP-ING-Q011	2009	single_phase	ingles	11	Considere as seguintes frases extraídas do texto e as respectivas reescritas. I. ... a young engineer dons a firefighter’s uniform that has been in testing for six months. (parágrafo 1) ... a firefighter’s uniform that has been in testing for six months is donned by a young engineer. II. ... Commission-funded teams have already produced prototypes with limited commercial availability... (parágrafo 3) ... prototypes with limited commercial availability have already produced by Commission-funded teams. III. ... researchers are testing a glove made by Smartex, an Italian smart-materials company, ... (parágrafo 6) ... a glove made by Smartex, an Italian smart-materials company, has been tested by researchers. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas II e III. A questão 12 refere-se à tira abaixo
ITA-MC-2009-SP-ING-Q012	2009	single_phase	ingles	12	Assinale a opção que melhor preenche a fala do balão em branco no primeiro quadrinho.	"A: Yes, hold on a second. || B: The line is busy at the moment. || C: Indeed, how can I help you? || D: Yes, what would you like to have? || E: Yes, can I hook you up? As questões de 13 a 16 referem-se ao texto abaixo: Persuading Leonardo Although both Ben Shneiderman's Leonardo's Laptop: Human Needs and the New Computing Technologies and B.J. Fogg's Persuasive Technology: Using Computers to Change What We Think and Do are written by academics, the books transcend academia to provide a different view of the Internet's potential. Shneiderman prepares the groundwork for what he calls the ""new computing,"" while Fogg describes how to make that computing persuasive. The idea behind Leonardo's Laptop is a consideration of what Leonardo da Vinci would demand from a laptop computer and what he would do with it. To Shneiderman, who is founding director of the Human-Computer Interaction Lab at the University of Maryland, the new computing puts users first. Shneiderman begins with a brief history of computing and computer applications, declaring that, ""These founders of the old computing overcame technological limitations to build impressive projects and then turned to producing tools for themselves, giving little thought to the needs of other users."" Although not a founder, I admit to being of the old computing generation. I programmed in dead languages such as IBM's 1401 Autocoder and 360 Assembler before progressing to Cobol and RPG. I have now learned Visual Basic and C++, and I can report that there is nothing intrinsic to any of these languages that center a programmer's focus on those who use their applications. The new computing is not about languages but, as Shneiderman suggests, about understanding human activities and human relationships. With Leonardo as both creator and user, his laptop will enable greater creativity and grander goals. This book goads you with ideas for applications in e-learning, e-business, e-healthcare, and e-government. Each area is built around a framework for technology innovation that Shneiderman calls the ""four circles of relationships"" and the ""four stages of activities."" (…) Although the mental picture of Leonardo with a notebook computer excites the imagination, as a literary device, it does not wear well as the book progresses. Nonetheless, Shneiderman achieves the objective of Leonardo's Laptop — creating a foundation for the new computing. With a new computing application in hand, B.J. Fogg's Persuasive Technology: Using Computers to Change What We Think and Do gives you advice on its implementation. To Fogg, who launched Stanford's Persuasive Technology Lab and who holds seven patents in the area of UI* design, a web site must first be credible to be persuasive. Fogg has coined the term ""captology"" to describe this branch of the study of computers. From the book's ""Introduction:"" Captology focuses on the design, research, and analysis of interactive computing products created for the purpose of changing people's attitudes or behaviors. It is the computer's ability to provide interactivity that gives its applications an advantage over other forms of media. Persuasive Technology describes three basic roles that computers play: the computer as a tool, as media, and as a social actor. Further, there are seven types of persuasive tools described by Fogg. Such tools persuade by simplifying, tunneling (guiding), customizing, being there at the right time, removing tedium, rewarding after observation, and reinforcing proper behavior. As media, computers can modify behavior by simulating new endeavors. As a social actor, computers persuade through praise. However, no matter the role, to persuade, the application must be credible. Perhaps the most interesting parts of Fogg's book are the two chapters that discuss the ways in which computer applications destroy their own credibility and what an application or web site must do to be considered, by its users, trustworthy. According to Fogg, a computing device or application is perceived to be credible only if it is first perceived as believable—trustworthiness based on expertise. In brief, an application is trustworthy if it is thought to be fair and unbiased. It is trustworthy if its author or origin is thought to be skilled and knowledgeable. The crux of the issue is that credibility matters. Both books are thoroughly documented and both are excellent points of departure for a more detailed inquiry into the available material. If both books are taken to heart, using computers and their applications will become enjoyable and satisfying. * U.I. - User Inteface D. Wohlbruck, Dr Dobb’s Journal, January, 2004"
ITA-MC-2009-SP-ING-Q013	2009	single_phase	ingles	13	Indique o gênero, em inglês, ao qual o texto acima pertence.	A: summary || B: review || C: essay || D: abstract || E: report
ITA-MC-2009-SP-ING-Q014	2009	single_phase	ingles	14	Considere as seguintes afirmações. I. As duas obras discutidas no texto têm como assunto principal o uso do computador e suas aplicações atuais e potenciais. II. Shneiderman e Fogg, autores do texto, mostram a potencial aplicação da internet nos dias atuais. III. De acordo com Shneiderman, o computador eficaz deve ser, concomitantemente, uma ferramenta capaz de persuadir e um agente interativo. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas I e III
ITA-MC-2009-SP-ING-Q015	2009	single_phase	ingles	15	Com relação a Leonardo’s Laptop: Human Needs and the New Computing Technologies, NÃO se pode dizer que a obra	A: tem como foco o usuário de computadores, seja ele um iniciante ou especialista no assunto. || B: destaca a importância de programas como Autocoder e Assembler, assim como COBOL, RPG, Visual Basic e C++. || C: discute o tipo de uso que Leonardo da Vinci faria, caso tivesse um computador portátil. || D: mostra a importância das relações humanas no uso do computador. || E: apresenta ao usuário possibilidades de diferentes usos do computador, dentre eles, para negócios eletrônicos
ITA-MC-2009-SP-ING-Q016	2009	single_phase	ingles	16	Com relação a Persuasive Technology: Using Computers to Change What We Think and Do, analise as afirmações a seguir: I. O trabalho foi idealizado no Laboratório de Tecnologia Persuasiva da Universidade de Stanford e consiste na sétima criação intelectual do autor. II. Ao propor um novo conceito na área computacional, o autor destaca mudanças de atitude ou de comportamento dos usuários. III. A obra argumenta que uma página da web deve ser confiável para seduzir o usuário. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas II e III. As questões de 17 a 20 referem-se à entrevista abaixo: Ten Questions Over a Cell Phone Milton Hatoum is the award winning author of Dois Irmãos (Two Brothers) and Cinzas do Norte (Ashes from the North). His new novel, Órfãos do Eldorado (Eldorado Orphans), will be released next April. Which was your best trip ever? 11 -- The trip I took with my father to Lebanon, in July 1992. He had not seen his Lebanese family for over 30 years. Visiting Lebanon and meeting dozens of relatives was a very emotional experience. 22 -- What is your dream trip? To go to Kashmir and some parts of India. I also would like to visit several African countries. In what other country would you like to live? 33 -- Well, I have already lived in three countries and eight different cities. I now just want to stay around here. But when I think of Provence or Tuscany, I feel like spending some time in France and Italy. 44 -- What do you admire most about a person? His or her character. What elevates or demeans a human being is not religion, gender, color, ethnicity – none of that. It’s the character. 55 -- What do you hate most in a person? I think an arrogant person looks ridiculous. I hate meanness, deceit, dishonest people. 66 -- Would you be happy without friends? I would be unhappier without them. 77 -- What animal would you like to be? The very same one I was destined to be. Our fate is to be human. What do you do when you have nothing to do? 88 -- I get bored when I don’t do anything. Right now, after finishing a novel, I feel a bit like I’m hanging in mid-air, aimless. But there’s always a book to read or re-read. 99 -- Who is your favorite film director? I love Rossellini, Visconti and the directors of Italian neo-realism. 1100 -- What character would you like to be? It’s hard to say... I would be a terrible actor. But all the characters in my novels have a bit of me in them. Ano no 2 OceanAir em revista, 2008 (adapted)
ITA-MC-2009-SP-ING-Q017	2009	single_phase	ingles	17	Leia as informações abaixo sobre Milton Hatoum: I. Viveu em diferentes países e cidades e pretende conhecer lugares na Índia e na África. II. Destaca a viagem ao Líbano, com seu pai, há 30 anos, como uma das mais marcantes de sua vida. III. Elegeu Provença ou Toscana para fixar residência. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: nenhuma
ITA-MC-2009-SP-ING-Q018	2009	single_phase	ingles	18	De acordo com a entrevista, Milton Hatoum I. é um renomado escritor, que recebeu premiação recentemente pela novela Dois Irmãos. II. costuma reler suas obras quando está com tempo livre. III. reconhece características pessoais nos personagens que cria. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2009-SP-ING-Q019	2009	single_phase	ingles	19	Considere as seguintes traduções das respostas de Milton Hatoum: I. What elevates or demeans a human being is not religion, gender, color, ethnicity - none of that. O que enaltece ou descaracteriza um ser humano não é a religião, o sexo, a cor, a ética - nada disso. II. I hate meanness, deceit, dishonest people. Eu odeio mesquinharia, falsidade, pessoas desonestas. III. Right now, after finishing a novel, I feel a bit like I’m hanging in mid-air, aimless.” Agora, depois de terminar uma novela, eu me sinto totalmente no ar, sem rumo. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas II e III
