question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2010-SP-FIS-Q011	2010	single_phase	fisica	11	Um feixe luminoso vertical, de 500 nm de comprimento de onda, incide sobre uma lente plano-convexa apoiada numa lˆamina horizontal de vidro, como mostra a ﬁgura. Devido `a varia¸c˜ao da espessura da camada de ar existente entre a lente e a lˆamina, torna-se vis´ıvel sobre a lente uma sucess˜ao de an´eis claros e escuros, chamados de an´eis de Newton. Sabendo-se que o diˆametro do menor anel escuro mede 2 mm, a superf´ıcie convexa da lente deve ter um raio de	A: 1,0 m. || B: 1,6 m. || C: 2,0 m. || D: 4,0 m. || E: 8,0 m
ITA-MC-2010-SP-FIS-Q012	2010	single_phase	fisica	12	Considere o modelo de ﬂauta simpliﬁcado mostrado na ﬁgura, aberta na sua extremidade D, dispondo de uma abertura em A (pr´oxima `a boca), um orif´ıcio em B e outro em C. Sendo AD = 34,00 cm, AB = BD, BC = CD e a velocidade do som de 340,0 m/s, as frequˆencias esperadas nos casos: (i) somente o orif´ıcio C est´a fechado, e (ii) os orif´ıcios B e C est˜ao fechados, devem ser, respectivamente	A: 2000 Hz e 1000 Hz. Vista superior Corte longitudinal || B: 500 Hz e 1000 Hz . A B C D A B C D || C: 1000 Hz e 500 Hz. || D: 50 Hz e 100 Hz. || E: 10 Hz e 5 Hz
ITA-MC-2010-SP-FIS-Q013	2010	single_phase	fisica	13	Uma jovem encontra-se no assento de um carrossel circular que gira a uma velocidade angular constante com per´ıodo T. Uma sirene posicionada fora do carrossel emite um som de frequˆencia fo em dire¸c˜ao ao centro de rota¸c˜ao. No instante t = 0, a jovem est´a `a menor distˆancia em rela¸c˜ao `a sirene. Nesta situa¸c˜ao, assinale a melhor representa¸c˜ao da frequˆencia f ouvida pela jovem.	A:  || B:  || C: f / f / f / T / T / T / 3 T / 3 T / 3 T / T / T / T / || D:  || E: f / f / T / T / 3 T / 3 T / T / T /
ITA-MC-2010-SP-FIS-Q014	2010	single_phase	fisica	14	Considere as cargas el´etricas q1 = 1 C, situada em x = −2 m, e q2 = −2 C, situada em x = −8 m. Ent˜ao, o lugar geom´etrico dos pontos de potencial nulo ´e uma esfera que corta o eixo x nos pontos x = −4 m e x = 4 m.	A: uma esfera que corta o eixo x nos pontos x = −16 m e x = 16 m. || B: um elipsoide que corta o eixo x nos pontos x = −4 m e x = 16 m. || C: um hiperboloide que corta o eixo x no ponto x = −4 m. || D: um plano perpendicular ao eixo x que o corta no ponto x = −4 m. || E: 
ITA-MC-2010-SP-FIS-Q015	2010	single_phase	fisica	15	Considere uma balan¸ca de bra¸cos desiguais, de comprimentos ℓ1 e ℓ2, conforme mostra a ﬁgura. No lado esquerdo encontra-se pendurada uma carga de magnitude Q e massa desprez´ıvel, situada a uma certa distˆancia de outra carga, q. No lado direito encontra-se uma massa m sobre um prato de massa desprez´ıvel. Considerando as cargas como puntuais e desprez´ıvel a massa do prato da direita, o valor de q para equilibrar a massa m ´e dado por 2 1 −mgℓ2d2/(k0Qℓ1).	A: −8mgℓ2d2/(k0Qℓ1). || B: 30o −4mgℓ2d2/(3k0Qℓ1). || C: √ Q −2mgℓ2d2/( || D: 3k0Qℓ1). √ −8mgℓ2d2/(3 d || E: 3k0Qℓ1). m q
ITA-MC-2010-SP-FIS-Q016	2010	single_phase	fisica	16	A ﬁgura mostra trˆes camadas de dois materiais com condutividade σ1 e σ2, respectivamente. Da esquerda para a direita, temos uma camada do material com condutividade σ1, de largura d/2, seguida de uma camada do material de condutividade σ2, de largura d/4, seguida de outra camada do primeiro material de condutividade σ1, de largura d/4. A ´area transversal ´e a mesma para todas as camadas e igual a A. Sendo a diferen¸ca de potencial entre os pontos a e b igual a V , a corrente do circuito ´e dada por	A: 4V A/d(3σ1 + σ2) . 2 1 1 || B: 4V A/d(3σ2 + σ1). a b || C: 4V Aσ1σ2/d(3σ1 + σ2) . || D: 4V Aσ1σ2/d(3σ2 + σ1). d d d || E: AV (6σ1 + 4σ2)/d. 2 4 4 V
ITA-MC-2010-SP-FIS-Q017	2010	single_phase	fisica	17	Uma esfera condutora de raio R possui no seu interior duas cavidades esf´ericas, de raio a e b, respectivamente, conforme mostra a ﬁgura. No centro de uma cavidade h´a uma carga puntual qa e no centro da outra, uma carga tamb´em puntual qb, cada qual distando do centro da esfera condutora de x e y, respectivamente. ´E correto aﬁrmar que a for¸ca entre as cargas qa e qb ´e k0qaqb/(x2 + y2 −2xy cos θ).	A:  || B: a for¸ca entre as cargas qa e qb ´e nula. qa qb  || C: n˜ao ´e poss´ıvel determinar a for¸ca entre as cargas, pois n˜ao h´a dados b a x y suﬁcientes. || D: se nas proximidades do condutor houvesse uma terceira carga, qc, esta n˜ao sentiria for¸ca alguma. || E: se nas proximidades do condutor houvesse uma terceira carga, qc, a for¸ca entre qa e qb seria alterada
ITA-MC-2010-SP-FIS-Q018	2010	single_phase	fisica	18	Uma corrente I ﬂui em quatro das arestas do cubo da ﬁgura (a) e produz no seu centro um campo magn´etico de magnitude B na dire¸c˜ao y, cuja representa¸c˜ao no sitema de coordenadas ´e (0,B,0). Considerando um outro cubo (ﬁgura (b)) pelo qual uma corrente de mesma magnitude I ﬂui atrav´es do caminho indicado, podemos aﬁrmar que o campo magn´etico no centro desse cubo ser´a dado por (a) (b)	A: (-B,-B,-B). || B: (-B,B,B). || C: (B,B,B). z || D: (0,0,B). || E: (0,0,0). y x
ITA-MC-2010-SP-FIS-Q019	2010	single_phase	fisica	19	Considere um aparato experimental composto de um solenoide com n voltas por unidade de comprimento, pelo qual passa uma corrente I, e uma espira retangular de largura ℓ, resistˆencia R e massa m presa por um de seus lados a uma corda inextens´ıvel, n˜ao condutora, a qual passa por uma polia de massa desprez´ıvel e sem atrito, conforme a ﬁgura. Se algu´em puxar a corda com velocidade constante v, podemos aﬁrmar que a for¸ca exercida por esta pessoa ´e igual a (µ0nIℓ)2v/R + mg com a espira dentro do solenoide.	A:  (µ0nIℓ)2v/R + mg com a espira saindo do solenoide. || B: (µ0nIℓ)2v/R + mg com a espira entrando no solenoide. || C: µ0nI2ℓ+ mg com a espira dentro do solenoide. || D:  || E: mg e independe da posi¸c˜ao da espira com rela¸c˜ao ao solenoide. I
ITA-MC-2010-SP-FIS-Q020	2010	single_phase	fisica	20	No processo de fotoss´ıntese, as mol´eculas de cloroﬁla do tipo a nas plantas verdes apresentam um pico de absor¸c˜ao da radia¸c˜ao eletromagn´etica no comprimento de onda λ = 6,80 x 10−7m. Considere que a forma¸c˜ao de glicose (C6H12O6) por este processo de fotoss´ıntese ´e descrita, de forma simpliﬁcada, pela rea¸c˜ao: 6CO2 + 6H2O −→C6H12O6 + 6O2 Sabendo-se que a energia total necess´aria para que uma mol´ecula de CO2 reaja ´e de 2,34 x 10−18J, o n´umero de f´otons que deve ser absorvido para formar 1 mol de glicose ´e	A: 8. || B: 24. || C: 48. || D: 120. || E: 240. As quest˜oes dissertativas, numeradas de 21 a 30, devem ser resolvidas no caderno de solu¸c˜oes 
ITA-MC-2010-SP-ING-Q001	2010	single_phase	ingles	1	Assinale a opção que indica um assunto que NÃO é abordado pela revista TIME de 1/6/2009.	A: Posse da primeira mulher Ministra das Relações Exteriores da Itália. || B: Tensão no parlamento britânico. || C: Fragilidade do governo da Somália. || D: Ensinamentos a escoteiros sobre imigração ilegal. || E: Mulheres no Poder Legislativo do Kuwait
ITA-MC-2010-SP-ING-Q002	2010	single_phase	ingles	2	Assinale a opção CORRETA.	A: A reportagem da página 41 descreve a insatisfação de religiosos diante da utilização do twitter dentro das igrejas. || B: Na seção BOOKS, ficamos sabendo que Charles Dickens acaba de publicar um livro que mistura ficção e autobiografia. || C: A matéria de capa da TIME tem como tema a análise das semelhanças e diferenças entre o dia a dia da atual primeira dama dos EUA e de uma dona de casa comum. || D: Há, na edição da TIME, uma reportagem que destaca as mudanças na música do rapper Eminem desde 2004. || E: De acordo com o tema da reportagem da página 36, entende-se que a medicina americana ainda tem a aprender com a medicina européia sobre cuidados com a saúde
ITA-MC-2010-SP-ING-Q003	2010	single_phase	ingles	3	Assinale a opção em que a tradução do termo da coluna II corresponde ao termo da coluna I. I II	A: threaten (página 12) ameaçam || B: giveaway (página 12 ) desperdício || C: provided (página 17) provocou || D: bid (página 30) fracasso || E: actually (página 41) atualmente As perguntas de 4 a 8 correspondem ao texto a seguir: The Economist, de 8/8/2009
ITA-MC-2010-SP-ING-Q004	2010	single_phase	ingles	4	De acordo com o texto: I. O crescimento do índice de vegetarianos tornou os moradores de Palermo mais saudáveis. II. O modo de vida dos vegetarianos é bem visto pelos argentinos. III. A adesão a hábitos vegetarianos é consequência do custo da carne vermelha. IV. Bio Restaurante e La Esquina de las Flores são os principais restaurantes vegetarianos da Argentina. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas a IV. || E: todas
ITA-MC-2010-SP-ING-Q005	2010	single_phase	ingles	5	De acordo com o texto: I. Palermo pertence a uma região rica, cercada por fazendas de gado. II. A cidade de Palermo sedia um evento anual de agropecuária no mês de julho. III. Há muitos vegetarianos em Palermo. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2010-SP-ING-Q006	2010	single_phase	ingles	6	Assinale a opção INCORRETA.	A: O aumento do número de vegetarianos na Argentina coincide com o advento da crise econômica no país no início desta década. || B: O texto associa mudanças de hábitos alimentares na Argentina a problemas econômicos no país. || C: Embora o vegetarianismo esteja em ascensão na Argentina, o país ainda é o maior consumidor de carne do mundo. || D: Itens como recessão, seca e controle de preços por parte do governo levaram os pecuaristas argentinos a criar o índice de pessimismo informal no setor. || E: Apesar da queda no consumo, em 2009, argentinos ainda consumirão mais carne do que uruguaios
ITA-MC-2010-SP-ING-Q007	2010	single_phase	ingles	7	Assinale a opção em que o termo da coluna II NÃO pode substituir o termo da coluna I no texto. I II	A: well heeled (parágrafo 1) wealthy || B: sprouted (parágrafo 2) appeared || C: overheads (parágrafo 2) expenses || D: munch (parágrafo 3) chew || E: diners (parágrafo 3) meals
ITA-MC-2010-SP-ING-Q008	2010	single_phase	ingles	8	Leia o seguinte período extraído do texto: Vegetarian restaurants have lower overheads since they don’t need freezers, says Marisa Ledesma, one of the owners of Bio Restaurante, a smart eatery. (parágrafo 2). Assinale a opção que pode substituir o termo since sem que o sentido da oração seja comprometido.	A: as || B: thus || C: moreover || D: until || E: although As perguntas de 9 a 13 correspondem ao texto a seguir: I II The Economist, de 8/8/2009
ITA-MC-2010-SP-ING-Q009	2010	single_phase	ingles	9	Assinale a opção que preenche corretamente as lacunas I e II, no último parágrafo do texto. I II	A: most best || B: least better || C: more best || D: more better || E: less best
ITA-MC-2010-SP-ING-Q010	2010	single_phase	ingles	10	Considere a tradução dos seguintes trechos extraídos do texto: I. ...though Mr Fujii got 15 years. (parágrafo 1) ...embora Mr Fujii tenha recebido (uma pena de) 15 anos. II. ...because eligible jurors (…) were away fighting. (parágrafo 2) …porque os jurados elegíveis (…) estavam na guerra. III. ...With Japan about to hold an election ... (parágrafo 4) Com o Japão prestes a realizar uma eleição ... Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e III. || E: todas
ITA-MC-2010-SP-ING-Q011	2010	single_phase	ingles	11	Considere as seguintes afirmações: I. O texto apresenta o caso ocorrido com um cidadão japonês acusado de atacar seu vizinho. II. De acordo com as regras vigentes, o corpo de jurados japonês é formado por profissionais da área jurídica e por cidadãos comuns. III. Mr. Maruta é o grande responsável pela reformulação do sistema penal no Japão e em outros países asiáticos. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2010-SP-ING-Q012	2010	single_phase	ingles	12	De acordo com o texto: I. Países como a Coréia do Sul e Taiwan têm os mesmos índices de criminalidade que o Japão. II. É crescente o número de japoneses interessados em atuar como jurados no Japão. III. Cidadãos comuns que participam de julgamentos como jurados podem sentenciar a pena capital. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e III. || E: todas
ITA-MC-2010-SP-ING-Q013	2010	single_phase	ingles	13	Com relação ao caso de Katsuyoshi Fujii, pode-se afirmar que I. o júri condenou-o a 15 anos de prisão. II. houve acareação entre o acusado, Sr. Fujii, e o filho da vítima. III. por ser um caso comum de julgamento, mais de duas mil pessoas se candidataram a participar do corpo de jurados. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas. As questões de 14 a 18 referem-se ao texto abaixo: In August of 2000, a Japanese scientist named Toshiyuki Nakagaki announced that he had trained an amoebalike organism called slime mold to find the shortest route through a maze. Nakagaki had placed the mold in a small maze comprising four possible routes and planted pieces of food at two of the exits. Despite its being an incredibly primitive organism (a close relative of ordinary fungi) with no centralized brain whatsoever, the slime mold managed to plot the most efficient route to the food, stretching its body through the maze so that it connected directly to the two food sources. Without any apparent cognitive resources, the slime mold had “solved” the maze puzzle. For such a simple organism, the slime mold has an impressive intellectual pedigree. Nakagaki’s announcement was only the latest in a long chain of investigations into the subtleties of slime mold behavior. For scientists trying to understand systems that use relatively simple components to build higher-level intelligence, the slime mold may someday be seen as the equivalent of the finches and tortoises that Darwin observed on the Galapagos Islands. How did such a lowly organism come to play such an important scientific role? That story begins in the late sixties in New York City, with a scientist named Evelyn Fox Keller. A Harvard Ph.D. in physics, Keller had written her dissertation on molecular biology, and she had spent some time exploring the nascent field of “non-equilibrium thermodynamics”, which in later years would come to be associated with complexity theory. By 1968, she was working as an associate at Sloan-Kettering in Manhattan, thinking about the application of mathematics to biological problems. Mathematics had played such a tremendous role in expanding our understanding of physics, Keller thought – so perhaps it might also be useful for understanding living systems. In the spring of 1968, Keller met a visiting scholar named Lee Segel, an applied mathematician who shared her interests. It was Segel who first introduced her to the bizarre conduct of the slime mold, and together they began a series of investigations that would help transform not just our understanding of biological development but also the disparate worlds of brain science, software design, and urban studies. (…) Johson, Steven. Emergence. Peguin Books Ltd. 2001, pp. 11-12
ITA-MC-2010-SP-ING-Q014	2010	single_phase	ingles	14	Assinale a opção CORRETA.	A: Slime molds são intelectualmente superiores às tartarugas estudadas por Darwin. || B: O estudo de organismos primitivos é importante para diversas áreas do conhecimento, não apenas para a Biologia. || C: A teoria de sistemas complexos foi desenvolvida por Keller, tendo como base a pesquisa de Segel. || D: Os três pesquisadores citados no excerto desenvolvem pesquisas conjuntas na Sloan-Kettering, em Manhatan. || E: A descoberta de Toshiyuki Nakagaki foi a primeira de uma sequência de descobertas científicas na área da biologia do desenvolvimento
ITA-MC-2010-SP-ING-Q015	2010	single_phase	ingles	15	Em sua pesquisa, Toshiyuki Nakagaki I. colocou um slime mold num labirinto com quatro saídas. II. treinou um slime mold a sair de um labirinto pelo caminho mais curto. III. colocou alimentos em todas as saídas do labirinto para atrair o slime mold. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2010-SP-ING-Q016	2010	single_phase	ingles	16	De acordo com o texto, Evelyn Fox Keller I. tornou-se PhD em Física pela Universidade de Harvard e foi a pioneira nos estudos sobre teoria de sistemas complexos. II. acreditava na importância da Matemática não apenas para o estudo da Física, mas também da Biologia. III. Influenciou as pesquisas do matemático Lee Segel, levando-o a se interessar pelo comportamento dos slime molds. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: todas
ITA-MC-2010-SP-ING-Q017	2010	single_phase	ingles	17	Assinale a opção que, de acordo com o texto, contempla somente as áreas para as quais as pesquisas de Keller e Segel contribuíram.	A: Biologia do desenvolvimento e termodinâmica. || B: Desenho de software e teoria de sistemas complexos. || C: Urbanismo e desenho de software. || D: Biologia marinha e urbanismo. || E: Termodinâmica e teoria de sistemas complexos
ITA-MC-2010-SP-ING-Q018	2010	single_phase	ingles	18	Indique a opção em que a reescrita do trecho “Despite its being an incredibly primitive organism (a close relative of ordinary fungi) with no centralized brain whatsoever, the slime mold managed to plot the most efficient route to the food, …” (parágrafo 1) está correta e mantém o mesmo significado do texto.	A: Due to the fact that the slime mold is an incredibly primitive organism (...) with no centralized brain whatsoever, it managed to plot… || B: In spite of the fact that the slime mold is an incredibly primitive organism (...) with no centralized brain whatsoever, it managed to plot… || C: Because it is an incredibly small organism (…) with no central brain whatsoever, the slime mold managed to plot… || D: Not only because of its incredibly primitive organism (…) but also because of having no central brain whatsoever, the slime mold managed to plot… || E: As the slime mold is an incredibly primitive organism (…) with no central brain whatsoever, it managed to plot… As questões 19 e 20 referem-se à seguinte figura
ITA-MC-2010-SP-ING-Q019	2010	single_phase	ingles	19	Assinale a opção que NÃO descreve benefícios apontados na figura.	A: Sapatos com velcro e fáceis de fechar. || B: Calça comprida com elástico na cintura. || C: Bolso com fecho especial para guloseimas. || D: Blusa sintética e aderente à pele. || E: Jaqueta resistente ao vento
ITA-MC-2010-SP-ING-Q020	2010	single_phase	ingles	20	Considere as seguintes afirmações: I. As listas verticais indicadas afinam a silhueta. II. A figura mostra sapatos que não se desgastam com o tempo. III. Inactive Wear é apropriada para praticantes de exercícios físicos. Está(ão) correta(s):	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas a I e II. || E: todas
ITA-MC-2010-SP-MAT-Q001	2010	single_phase	matematica	1	Considere as afirmações abaixo relativas a conjuntos A, Be CO quaisquer: B. I Anegaçãode rE ANB é: tc€AourcE€ Il. AN(BUC)=(ANB)U(ANC). HI. (A\B)U(B\A) = (AU B)\(AN B). Destas, é (são) falsa(s)	A: apenas I. || B: apenas IL. || C: (_) apenas HI. || D: apenas Ie III. || E: nenhuma
ITA-MC-2010-SP-MAT-Q002	2010	single_phase	matematica	2	Considere conjuntos A,B C ReC Cc (AUB). Se AUB, ANC e BNC são os domínios das funções reais definidas por In(x— 7), V-x2 +62 —8 e — respectivamente, pode-se V5-—a afirmar que A(.) C=lvF, 5 B( )C=[2, ql. C() C=, 5, D( )C=Ir, 4]. E (_) C não é intervalo	A:  || B:  || C:  || D:  || E: 
ITA-MC-2010-SP-MAT-Q003	2010	single_phase	matematica	3	Se z é uma solução da equação em C, z-z+|z? =— (va) (ee8) 12 , 2-1 2+1 3 3 pode-se afirmar que 1	A:  || B:  || C:  || D:  || E: 
ITA-MC-2010-SP-MAT-Q004	2010	single_phase	matematica	4	"Os argumentos principais das soluções da equação em z, iz +824 (z+2)-i=0, pertencem a 055] |=.) [2] A Tm 30 om OT om 37 —,—|]|. B —,— |. C —,—|. JESu [Ef BO JoZ[0 ] 2m. (a9 | 2º 4 | (0107 47°"" DO Tm on TT T TT 10"	A:  || B:  || C:  || D:  || E: 
ITA-MC-2010-SP-MAT-Q005	2010	single_phase	matematica	5	Considere a progressão aritmética (ay, dg, ..., 59) de razão d. Se 5» a, = 10+ 25d e n=1 50 >; an = 4550, então d — a, é igual a n=1	A:  || B:  || C:  || D:  || E: 
ITA-MC-2010-SP-MAT-Q006	2010	single_phase	matematica	6	Sejam f,g:R > Rtais que f é par e g é ímpar. Das seguintes afirmações: I. f-gé ímpar, Il. fogé par, HI. gofé ímpar, é (são) verdadeira(s)	A: apenas I. || B: apenas IL. || C: apenas HI. || D: (_) apenas Te II. || E: todas
ITA-MC-2010-SP-MAT-Q007	2010	single_phase	matematica	7	"A equação em «x, retg (e* +2) —arecotg (> )="", re R\{0} arctg (e arccotg |7) = a ,"	A: (_) admite infinitas soluções, todas positivas. || B: admite uma única solução, e esta é positiva. 53 || C: admite três soluções que se encontram no intervalo | “23 : || D: admite apenas soluções negativas. || E: não admite solução
