question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2023-P1-ING-Q034	2023	phase_1	ingles	34	False	False	In the second paragraph, the sentence “Even so, they were disrupters” means that they were disrupters although | ALT A:the Modern Art Week took place in São Paulo instead of Rio de Janeiro. || B:they belonged to t
ITA-MC-2023-P1-ING-Q035	2023	phase_1	ingles	35	False	False	The third paragraph of the text | ALT A:names the main participants of the movement, like Eduardo Giannetti and Oswald de Andrade. || 
ITA-MC-2023-P1-ING-Q036	2023	phase_1	ingles	36	False	False	No trecho do quarto parágrafo “That was important”, o termo “that” destacado em itálico sublinhado refere-se a | ALT A:“The modernists’ aims were later formalised in a Manifesto Antropófago (Cannibal Manifesto), w
ITA-MC-2023-P1-MAT-Q037	2023	phase_1	matematica	37	False	False	3√ 2x2A) + det(xA3) = det A2. Então, x + det A é det( | ALT A:−5. || B:−4. || C:−3. || D:−2. || E:−1. Sejam z ∈C e f(z) = z2 + i. Para cada n ∈N, deﬁnimos f
ITA-MC-2023-P1-MAT-Q038	2023	phase_1	matematica	38	False	False	f(f(n−1)(z)). Então, f(2023)(0) é | ALT A:1 −i. || B:i −1. || C:−1 −i. || D:i || E:−i.
ITA-MC-2023-P1-MAT-Q039	2023	phase_1	matematica	39	False	False	Considere as aﬁrmações: I. Se P é um polígono convexo de n lados iguais, então P é um polígono regular. II. Seja P um polígono convexo de 6 lados. Se seus ângul [...] uma progressão aritmética de razão r = 1◦. É (são) sempre verdadeira(s): | ALT A:apenas I. || B:apenas II. || C:apenas III. || D:apenas II e III || E:nenhuma.
ITA-MC-2023-P1-MAT-Q040	2023	phase_1	matematica	40	False	False	A média harmônica de n números reais positivos a1, a2, ..., an é n H = . a1 + 1 1 a2 + ... + 1 an Sabendo que o polinômio p(x) = 30x3−113x2+108x−30 possui três raízes reais positivas, a média harmônica das raízes de p(x) é | ALT A:2 || B:5 || C:5 || D:1. || E:3. 3. 18. 6. 15
ITA-MC-2023-P1-MAT-Q041	2023	phase_1	matematica	41	False	False	Sejam f e g funções reais deﬁnidas da seguinte forma: f(x) = 32x e g(x) = 3x −2x. Considere as aﬁrmações: I. g(x) ≥0, para todo x ∈R. II. f(x) ≥g(x), para todo x ∈R. III. f(x) + g(x) ≥0, para todo x ∈R. É (são) sempre verdadeira(s): | ALT A:apenas I. || B:apenas II. || C:apenas III. || D:todas || E:nenhuma.
ITA-MC-2023-P1-MAT-Q042	2023	phase_1	matematica	42	True	True	Seja ABC um triângulo retângulo tal que B ˆAC = 30◦. Considere D um ponto na hipotenusa AC e retas r e s passando por D, paralelas aos lados AB e BC, respectiva [...] AB e m(BC) = 1, o menor valor possível para m(EF) é √ √ √ √ √ 2 2 3 3 3. | ALT A: || B: || C: || D:5 . 2 . 3 . 2 || E:
ITA-MC-2023-P1-MAT-Q043	2023	phase_1	matematica	43	False	False	Dado z = 5 −5i ∈C, deﬁnimos f(n) = |z(2n+1) + ¯z(2n+1)| para cada n ∈N. A soma de f(n) para n de 1 até 20 é | ALT A:250(5021 −1)/49. √ 2(5020 −1)/49. || B:500 || C:1000(5021 −1)/49. || D:500(5020 −1)/49. || E:n
ITA-MC-2023-P1-MAT-Q044	2023	phase_1	matematica	44	False	False	Considere a hipérbole H de equação x2 −y2 4 = 1. Seja T um triângulo de vértices P, F1, F2, √ onde F1 e F2 são os focos de H e P um ponto em H. Sabendo que o perímetro de T é 5 5, o produto da medida dos lados de T é √ √ √ | ALT A:41 4 . 8 . . . . 2 4 8 || B:41 || C:41 5 || D:41 5 || E:41 5
ITA-MC-2023-P1-MAT-Q045	2023	phase_1	matematica	45	False	False	Um conjunto de moedas é lançado sucessivas vezes. Em cada lançamento, todas as moedas que resultam em coroa, e apenas estas, são retiradas. As demais moedas per [...] ogo durar mais do que três rodadas, se for iniciado com quatro moedas, é | ALT A:1341/4096. || B:1695/4096. || C:2049/4096. || D:2401/4096 || E:2755/4096.
ITA-MC-2023-P1-MAT-Q046	2023	phase_1	matematica	46	False	False	A medida da hipotenusa de um triângulo retângulo é igual a 10 cm. O volume do sólido gerado pela rotação deste triângulo em torno de um eixo que contém a hipotenusa é 30π cm3. O perímetro desse triângulo é, em cm, igual a √ √ √ | ALT A:10 + 4 7. || B:10 + 5 7. || C:10 + 2 10. || D:10 + 3 10. 16 || E:10 + 4 10. √ √
ITA-MC-2023-P1-MAT-Q047	2023	phase_1	matematica	47	False	False	Considere a função real f(x) = cos(x) - [cos (=) + 2sen (x)| — sen (x) - sen (5) —2, x x definida no intervalo I =] — 47, 47]. Sobre a equação f(x) = 0, podemos afirmar que | ALT A:não admite soluções em T. || B:admite uma única solução em I. || C:admite exatamente duas solu
ITA-MC-2023-P1-MAT-Q048	2023	phase_1	matematica	48	True	True	Na expansão de [1 + 2? — x? + 14]!º, a soma de todos os coeficientes das potências múltiplas de 3 é A (II. B()228. C()342 | ALT A:s mol−1 = 9,65 × 104 J V−1 mol−1 Constante de Faraday (F) = 1,60 × 10−19 C Carga elementar = 8
ITA-MC-2023-P1-POR-Q013	2023	phase_1	portugues	13	False	False	A respeito de Adelaide, uma das personagens femininas de Os ratos, de Dyonélio Machado, é correto afirmar que | ALT A:ela é frágil e ingênua, características que agradam ao protagonista, pois alimentam seu amor p
ITA-MC-2023-P1-POR-Q014	2023	phase_1	portugues	14	False	False	Em relação à linguagem de Os ratos, de Dyonélio Machado, é correto afirmar que ela | ALT A:respeita completamente a norma culta, como no seguinte exemplo: “Passando um mercadinho – é um
ITA-MC-2023-P1-POR-Q015	2023	phase_1	portugues	15	False	False	Leia atentamente os versos destacados de “Canto ao homem do povo Charlie Chaplin”, de Carlos Drummond de Andrade. Em seguida, assinale a alternativa correta. E  [...] adas, cada troço, cada objeto do sótão, quanto mais obscuros mais falam. | ALT A:a linguagem é pouco elaborada, pois visa a descrever materialmente a realidade, desprovida de 
ITA-MC-2023-P1-POR-Q016	2023	phase_1	portugues	16	False	False	Leia o trecho destacado do conto “Tempo de camisolinha”, de Mário de Andrade, e, em seguida, assinale a alternativa incorreta. “Estavam uns pescadores ali mesmo [...] nho de ‘seu dotô’ meu pai, que nem era doutor, graças a Deus.” (p. 106). | ALT A:os pescadores “não se amolavam proletariamente” com os próprios filhos porque a sua obrigação 
ITA-MC-2023-P1-POR-Q017	2023	phase_1	portugues	17	False	False	Leia atentamente as declarações de I a III, que tratam da poesia de Carlos Drummond de Andrade. Em seguida, assinale a alternativa correta. I. O poeta transita  [...] o meio do caminho/ tinha uma pedra/ no meio do caminho tinha uma pedra.” | ALT A:I é correta. || B:II é correta. || C:III é correta. || D:Todas são corretas || E:Nenhuma é cor
ITA-MC-2023-P1-POR-Q018	2023	phase_1	portugues	18	False	False	Leia o trecho destacado do conto “O peru de Natal”, de Mário de Andrade, e, em seguida, assinale a alternativa incorreta. “Bem que sabiam, era loucura sim, mas  [...] empurrarem pra cima de mim a... culpa de seus desejos enormes.” (p. 72). | ALT A:embora não tivessem coragem de admitir, todos os familiares de Juca desejavam aquela comemoraç
ITA-MC-2023-P1-POR-Q019	2023	phase_1	portugues	19	False	False	Assinale a alternativa correta acerca de Os ratos, de Dyonélio Machado. | ALT A:a narrativa respeita a ordem cronológica dos acontecimentos, característica que facilita a com
ITA-MC-2023-P1-POR-Q020	2023	phase_1	portugues	20	False	False	Leia o trecho destacado do conto “Atrás da catedral de Ruão”, de Mário de Andrade, e, em seguida, assinale a alternativa correta. “E lhes enfiou na mão um níque [...] ou a ‘bonne compagnie’. Subiu as escadas correndo, foi chorar.” (p. 56). | ALT A:Mademoiselle pagou um níquel a cada um dos homens, pois eles a acompanharam até a pensão. || B
ITA-MC-2023-P1-POR-Q021	2023	phase_1	portugues	21	False	False	Leia atentamente os versos destacados de “Cantiga de enganar”, de Carlos Drummond de Andrade. Em seguida, assinale a alternativa correta. Meu bem, assim acordad [...] empo não existe —, sejamos como se fôramos num mundo que fosse: o Mundo. | ALT A:os versos confirmam, sem sombra de dúvidas, que a lucidez não só é impossível neste mundo, com
ITA-MC-2023-P1-POR-Q022	2023	phase_1	portugues	22	False	False	Acerca de Os ratos, de Dyonélio Machado, é correto afirmar que | ALT A:a linguagem do romance permite identificar uma separação conceitual rígida entre o humano e o 
ITA-MC-2023-P1-POR-Q023	2023	phase_1	portugues	23	False	False	Assinale a alternativa que apresenta a afirmação correta acerca de Contos novos, de Mário de Andrade. | ALT A:Contos novos é um livro que aborda criticamente assuntos controversos, como relações explorató
ITA-MC-2023-P1-POR-Q024	2023	phase_1	portugues	24	False	True	Assinale a alternativa que complementa corretamente a seguinte afirmação: “Os poemas da seção ‘NA PRAÇA DE CONVITES’, da Antologia Poética, de Carlos Drummond de Andrade, tematizam o cotidiano... | ALT A:com um leve e alegre tom simpático e pitoresco, como nos versos: “Imenso trabalho nos custa a 
ITA-MC-2023-P1-QUI-Q049	2023	phase_1	quimica	49	False	False	Em uma titulação, 100 mL de uma solução de um ácido monoprótico fraco, cuja constante de ionização é igual a 10−9, são neutralizados com 25 mL de uma solução 0, [...] sinale a opção que apresenta o pH no ponto de equivalência da titulação. | ALT A:9,0. || B:9,5. || C:10,0. || D:10,5. || E:11,0. 18
ITA-MC-2023-P1-QUI-Q050	2023	phase_1	quimica	50	False	False	Sabe-se que a constante de velocidade (k) de uma reação é função da temperatura (T) conforme a Lei de Arrhenius: 𝑘= 𝐴𝑒ቀషಶೌ ೃ೅ቁ, em que A é o fator de frequência [...] ção, em kcal mol−1, considerando que A e Ea não dependem da temperatura. | ALT A:7,3. || B:17,3. || C:27,3. || D:37,3. || E:47,3
ITA-MC-2023-P1-QUI-Q051	2023	phase_1	quimica	51	False	False	Considere as seguintes afirmações relacionadas a átomos e íons atômicos no estado gasoso: A afinidade eletrônica do átomo de oxigênio é maior do que a do ânion  [...] omo de nitrogênio. Das afirmações I a IV, acima destacadas, são CORRETAS | ALT A:apenas I e II. || B:apenas I, II e IV. || C:apenas I e III. || D:apenas II, III e IV || E:apen
ITA-MC-2023-P1-QUI-Q052	2023	phase_1	quimica	52	False	True	Considere que as curvas (I) e (II) representam uma mesma reação química em fase gasosa, mas em diferentes condições. Sabendo que Ea é a energia de ativação, é CORRETO afirmar que | ALT A:em (II) a reação ocorre na presença de um catalisador. || B:a reação é endotérmica. || C:a rea
ITA-MC-2023-P1-QUI-Q053	2023	phase_1	quimica	53	False	True	Considere os seguintes compostos: I. II. III. IV. Qual(is) dos compostos acima forma(m) comumente polímeros de condensação? | ALT A:Apenas I e II. || B:Apenas I e III. || C:Apenas II e III. || D:Apenas II e IV. 19 || E:Apenas 
ITA-MC-2023-P1-QUI-Q054	2023	phase_1	quimica	54	False	False	Um eletrólito genérico BAଶ ioniza em solução aquosa, de acordo com a equação química: BAଶ⇌Bଶା+ 2Aି. Considere duas soluções aquosas, preparadas com as mesmas qu [...] rólito na solução 2, K2, com a constante de equilíbrio na solução 1, K1. | ALT A:K2 = 0,25 K1. || B:K2 = 0,5 K1. || C:K2 = K1. || D:K2 = 2 K1 || E:K2 = 4 K1.
ITA-MC-2023-P1-QUI-Q055	2023	phase_1	quimica	55	False	False	Um sistema contendo oxigênio atômico (na forma do isótopo estável mais abundante) e hidrogênio atômico (na forma dos dois isótopos mais estáveis) é colocado a r [...] s massas de hidrogênio e de oxigênio nas moléculas que constituem X e Y. | ALT A:X: 1/8, 3/16 e 1/4, || B:X: 1/8, 3/16 e 1/4, || C:X: 1/16, 3/32 e 1/8, Y: 1/8, 3/16 e 1/4 || D
ITA-MC-2023-P1-QUI-Q056	2023	phase_1	quimica	56	False	False	Em uma determinada temperatura, uma mistura gasosa contendo as substâncias X2, Y2 e XY é adicionada a um recipiente de 1 L, nas concentrações, em mol L−1, de 0, [...] roximada, em mol L−1, do produto XY, após a reação atingir o equilíbrio. | ALT A:0,5. || B:0,8. || C:1,1. || D:2,2. || E:2,7
ITA-MC-2023-P1-QUI-Q057	2023	phase_1	quimica	57	False	False	Considere que valores maiores de energia de hidratação são observados para íons com menor tamanho e maior carga. Com base nessa informação, são feitas as seguin [...] IV. S2− > Se2−. V. Das comparações I a V, acima destacadas, são CORRETAS | ALT A:apenas I e II. || B:apenas I, II e IV. || C:apenas II, III e V. || D:apenas III, IV e V. 20 ||
ITA-MC-2023-P1-QUI-Q058	2023	phase_1	quimica	58	False	False	Considere as seguintes afirmações sobre características de óleos e gorduras. I. Em temperatura ambiente, óleos são líquidos e gorduras são sólidas. II. Óleos sã [...] leo ou de gordura. Das afirmações I a IV, acima destacadas, são CORRETAS | ALT A:apenas I e II. || B:apenas I, II e III. || C:apenas III e IV. || D:apenas I e IV || E:todas.
ITA-MC-2023-P1-QUI-Q059	2023	phase_1	quimica	59	False	False	Considere as seguintes afirmações relativas a ácidos. I. O ácido fosfórico possui hidrogênios que podem ser substituídos por grupos orgânicos para a formação de [...] otal de moléculas. Das afirmações I a IV, acima destacadas, são CORRETAS | ALT A:apenas I, II e III. || B:apenas II e III. || C:apenas II e IV. || D:apenas III e IV || E:todas
ITA-MC-2023-P1-QUI-Q060	2023	phase_1	quimica	60	False	True	Os seguintes diagramas representam diferentes estados de equilíbrio de uma reação exotérmica do tipo 𝐴ଶሺ𝑔ሻ+ 𝐵ଶሺ𝑔ሻ⇌2𝐴𝐵ሺ𝑔ሻ. (I) (II) (III) (IV) Assinale a opção que contém a afirmação CORRETA. | ALT A:Se a constante de equilíbrio da reação, Kc, em um determinada temperatura, é igual a 3, apenas
