question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2017-SP-FIS-Q011	2017	single_phase	fisica	11	False	False	Um sistema é constituído por uma sequência vertical de N molas ideais interligadas, de mesmo comprimento natural ℓe constante elástica k, cada qual acoplada a u [...]  1 e estando em equilíbrio estático, pode-se aﬁrmar que o comprimento da | ALT A:mola 1 é igual a ℓ+ (N −1)mg/k. || B:mola 2 é igual a ℓ+ Nmg/k. || C:mola 3 é igual a ℓ+ (N −2
ITA-MC-2017-SP-FIS-Q012	2017	single_phase	fisica	12	False	False	Elétrons com energia cinética inicial de 2 MeV são injetados em um dispositivo (bétatron) que os acelera em uma trajetória circular perpendicular a um campo mag [...]  energia cinética ﬁnal alcançada pelos elétrons após 500 000 revoluções. | ALT A:498 MeV || B:500 MeV || C:502 MeV || D:504 MeV || E:506 MeV
ITA-MC-2017-SP-FIS-Q013	2017	single_phase	fisica	13	False	False	Uma carga q de massa m é solta do repouso num campo gravitacional g onde também atua um campo de indução magnética uniforme de intensidade B na horizontal. Assi [...] e ela ﬁca sujeita a uma aceleração igual e oposta à que tinha no início. | ALT A:g(m/qB)2 || B:g(qB/m)2 || C:2g(m/qB)2 || D:2g(qB/m)2 || E:g(m/qB)2/2
ITA-MC-2017-SP-FIS-Q014	2017	single_phase	fisica	14	False	True	Um automóvel percorre um trecho retilíneo de uma rodovia. A ﬁgura mostra a velocidade do carro em função da distância percorrida, em km, indicada no odômetro. S [...]  dispendido e a distância entre os pontos inicial e ﬁnal do percurso. 60 | ALT A:9 min e 2 km. v [km/h] || B:10 min e 2 km. 30 || C:15 min e 2 km. 0 1 2 3 4 5 6 d [km] || D:15
ITA-MC-2017-SP-FIS-Q015	2017	single_phase	fisica	15	False	False	Num experimento que mede o espectro de emissão do átomo de hidrogênio, a radiação eletromagnética emitida pelo gás hidrogênio é colimada por uma fenda, passando [...] λα [nm] λδ [nm] λǫ [nm] 486,1 430,5 656,3 410,2 364,6 Pode-se aﬁrmar que | ALT A:O modelo de Bohr explica satisfatoriamente as linhas do espectro visível do átomo de Hidrogêni
ITA-MC-2017-SP-FIS-Q016	2017	single_phase	fisica	16	False	False	Com os motores desligados, uma nave executa uma trajetória circular com período de 5 400 s próxima à superfície do planeta em que orbita. Assinale a massa especíﬁca média desse planeta. | ALT A:1,0 g/cm3 || B:1,8 g/cm3 || C:2,4 g/cm3 || D:4,8 g/cm3 || E:20,0 g/cm3
ITA-MC-2017-SP-FIS-Q017	2017	single_phase	fisica	17	False	False	Um emissor E1 de ondas sonoras situa-se na origem de um sistema de coordenadas e um emissor E2, num ponto do seu eixo y, emitindo ambos o mesmo sinal de áudio s [...] a a 10λ. As distâncias (em centímetros) entre E1 e E2 nos dois casos são | ALT A:9 e 30. || B:1 e 10. || C:12,8 e 26,4. || D:39 e 30 || E:12,8 e 128
ITA-MC-2017-SP-FIS-Q018	2017	single_phase	fisica	18	False	True	Uma transformação cíclica XYZX de um gás ideal indicada no gráﬁco P × V opera entre dois extremos de temperatura, em que YZ é um processo de expansão adiabática [...] áquina térmica ideal operando entre os mesmos extremos de temperatura. Y | ALT A:0,38 P || B:0,44 || C:0,55 || D:0,75 Z X || E:2,25 V
ITA-MC-2017-SP-FIS-Q019	2017	single_phase	fisica	19	False	False	Uma onda harmônica propaga-se para a direita com velocidade constante em uma corda de densidade linear µ = 0,4 g/cm. A ﬁgura mostra duas fotos da corda, uma num [...]  a(s) aﬁrmativa(s) possível(possíveis) para o movimento da onda na corda | ALT A:I. t = 0,0s || B:II. P || C:III. t = 0,5s || D:I e II. x[m] || E:II e III. 0 6 12 18 24 30
ITA-MC-2017-SP-FIS-Q020	2017	single_phase	fisica	20	False	True	Água de um reservatório é usada para girar um moinho de raio R com velocidade angular w constante graças ao jato que ﬂui do orifício de área S situado a uma pro [...]  respectivamente, a massa especíﬁca da água e a aceleração da gravidade. | ALT A:2ρghRS || B:ρR2Sw√ 2gh || C:2ρghRS(1 −√ 2gh/wR) h || D:2ρghRS(1 −wR/√ 2gh) R || E:ρR2Sw√ 2gh(1
ITA-MC-2017-SP-ING-Q001	2017	single_phase	ingles	1	False	False	Quanto ao gênero textual, o texto pode ser classificado como | ALT A:sinopse de romance. || B:romance autobiográfico. || C:romance biográfico. || D:laudo psiquiátr
ITA-MC-2017-SP-ING-Q002	2017	single_phase	ingles	2	False	False	Quanto à narrativa, o texto é apresentado | ALT A:por narrador externo, que utiliza discursos direto e indireto. || B:pela personagem principal,
ITA-MC-2017-SP-ING-Q003	2017	single_phase	ingles	3	False	False	De acordo com o texto, | ALT A:Geri Taylor ficou abatida com o diagnóstico de Alzheimer e declarou ter sido nocauteada pela d
ITA-MC-2017-SP-ING-Q004	2017	single_phase	ingles	4	False	False	Marque a opção correta quanto aos procedimentos solicitados pelo neurologista a Geri Taylor. | ALT A:Contar de 0 a 100 em intervalos de 7 em 7. || B:Repetir cinco palavras em intervalos curtos de
ITA-MC-2017-SP-ING-Q005	2017	single_phase	ingles	5	False	False	Marque a opção que contém a principal causa da decisão de Geri Taylor em buscar diagnóstico médico. | ALT A:Dificuldade de reconhecer sua própria imagem diante do espelho. || B:Esquecimento de palavras 
ITA-MC-2017-SP-ING-Q006	2017	single_phase	ingles	6	False	True	Marque a opção em que o item sublinhado NÃO é classificado como um advérbio. | ALT A:She casually checked her reflection in the mirror, [...] (linha 2) || B:“Fortunately I was the
ITA-MC-2017-SP-ING-Q007	2017	single_phase	ingles	7	False	True	Marque a opção em que o item sublinhado é um qualificador. | ALT A:Once, she was leading a staff meeting when she had no idea [...] (linhas 10-11) || B:So, yes, 
ITA-MC-2017-SP-ING-Q008	2017	single_phase	ingles	8	False	False	De acordo com o texto, | ALT A:cinco profissionais da área financeira, de diferentes partes do mundo, preparam-se para aprese
ITA-MC-2017-SP-ING-Q009	2017	single_phase	ingles	9	False	False	É INCORRETO afirmar que Patrick Makanza | ALT A:é um profissional experiente que deixou uma carreira bem sucedida para se arriscar em um novo 
ITA-MC-2017-SP-ING-Q010	2017	single_phase	ingles	10	False	False	Marque a opção que substitui o trecho sublinhado, mantendo o mesmo sentido. “Despite their impressive resumes, the five men have just completed a four-week boot camp covering everything from term sheets, [...]” | ALT A:Once they have impressive resumes, || B:Besides they have impressive resumes, || C:Since their
ITA-MC-2017-SP-ING-Q011	2017	single_phase	ingles	11	False	True	Marque a opção em que o item sublinhado NÃO exerce a função de agente da oração. | ALT A:[...] Patrick Makanza, 51, an M.B.A. and veteran of Unilever and Barclays Bank, who quit a cus
ITA-MC-2017-SP-ING-Q012	2017	single_phase	ingles	12	False	True	O termo whose em: “They’ll head home with golden contacts (investor cocktail hours were built into the packed schedule) and a commitment for up to $500,000 in s [...]  Microsoft cofounder (and world’s richest man) Bill Gates.”, refere-se a | ALT A:golden contacts. || B:a commitment. || C:seed capital. || D:Capria Accelerator. || E:Bill Gate
ITA-MC-2017-SP-ING-Q013	2017	single_phase	ingles	13	False	False	A terceira pessoa mostra-se incomodada devido à/ao | ALT A:incoerência das informações tratadas na conversa. || B:excesso de informações e à falta de pri
ITA-MC-2017-SP-ING-Q014	2017	single_phase	ingles	14	False	False	Depreende-se da leitura que os aplicativos | ALT A:podem ser instalados em qualquer modelo de aparelho celular. || B:oferecem exatamente as mesma
ITA-MC-2017-SP-ING-Q015	2017	single_phase	ingles	15	False	False	As palavras utilizadas como referentes aos aplicativos são | ALT A:that, mine, it. || B:it, even, mine. || C:that's, it, them. || D:that, me, mine. || E:them, th
ITA-MC-2017-SP-ING-Q016	2017	single_phase	ingles	16	False	True	Marque a opção em que os itens da tirinha possuem a mesma classificação gramatical. | ALT A:then - quite || B:intake - milestones || C:loss - huge || D:like - reach || E:providing - rati
ITA-MC-2017-SP-ING-Q017	2017	single_phase	ingles	17	False	False	De acordo com o texto, o principal objetivo do Projeto Starshot é | ALT A:enviar robôs minúsculos para encontrar e investigar vida alienígena inteligente em galáxias di
ITA-MC-2017-SP-ING-Q018	2017	single_phase	ingles	18	False	False	"De acordo com o texto, é correto afirmar que | ALT A:os ""nanofoguetes"" percorrerão o trajeto em um centésimo do tempo que uma espaçonave comum fari"
ITA-MC-2017-SP-ING-Q019	2017	single_phase	ingles	19	False	False	"Quanto à execução do Projeto Starshot, o texto afirma que | ALT A:os ""nanofoguetes"" serão constituídos por circuitos e baterias autocarregáveis, a fim de facili"
ITA-MC-2017-SP-ING-Q020	2017	single_phase	ingles	20	False	False	"Na frase ""But now we can transcend it, with light beams, light sails, and the lightest spacecraft ever built."" (linhas 10 e 11), é correto afirmar que | ALT A:o adjetivo light é usado duas vezes no grau normal e uma no comparativo. || B:a palavra light "
ITA-MC-2017-SP-MAT-Q001	2017	single_phase	matematica	1	True	True	Sejam X e Y dois conjuntos finitos com X CY e X # Y. Considere as seguintes afirmações: I. Existe uma bijeção f: X 5 Y. II. Existe uma função injetora g:Y > X.  [...] é igual ao número de funções sobrejetoras g:Y > X. É (são) verdadeira(s) | ALT A:nenhuma delas. || B:apenas I. || C:(_) apenas III. || D:(_) apenas I e TI. || E:todas
ITA-MC-2017-SP-MAT-Q002	2017	single_phase	matematica	2	True	True	O número de soluções da equação (1 + secO)(1 + cossec#) = 0, com 6 € [—7, 7], é | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q003	2017	single_phase	matematica	3	False	False	Sejam a,b,c,d € R. Suponha que a,b,c,d formem, nesta ordem, uma progressão geométrica e que a,b/2,c/4, d — 140 formem, nesta ordem, uma progressão aritmética. Então, o valor de d—bé | ALT A:-140. || B:—120. || C:0. || D:120. || E:140
ITA-MC-2017-SP-MAT-Q004	2017	single_phase	matematica	4	True	True	O maior valor de tg x, com x = jarcsen(2) e x € [0,5], é | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q005	2017	single_phase	matematica	5	True	True	onsidere a reta r: y = 2x. Seja A = (3,3) o vértice de um quadrado ABCD, cuja Questão diagonal BD está contida em r. À área deste quadrado é | ALT A:9 12 18 21 24 DE OF Os DE OF =. || B:—. || C:—. || D:—. || E:—. 1
ITA-MC-2017-SP-MAT-Q006	2017	single_phase	matematica	6	True	True	Considere o sistema de equações 127 8 _, vo yo Bo. S4 4 81 40 -+ 5+ 5 =10. xy Zz 254 A vo yo Bo Se (x,y, z) é uma solução real de S, então |x| + |y| + |z| é igual a A(JO. B()3. C( )6 D()9. E()12 | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q007	2017	single_phase	matematica	7	True	True	O número de soluções inteiras da inequação 0 < x? — [372 + 82| < 26 | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q008	2017	single_phase	matematica	8	True	True	Sejam A = {1,2,3,4,5} e B=(-1,-2,-3,-4,-5). Se C = (xy: xe Aeye B), então o número de elementos de C é A (10. B() 11. C( ) 12. D( +) 13. E( ) 14 | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q009	2017	single_phase	matematica	9	True	True	Sejam S, = {(z,y) € R?: y > ||xz| — 1} e Sy = {(z,y) € R? : a? + (y+1)? < 25}. A área da região S4 N So é A 25 25 25 79 79 () a —q — 2. B (Om —7-1. C() 2a —T. D O Gm —q — 1. E () Gm —q — 2 | ALT A: || B: || C: || D: || E:
ITA-MC-2017-SP-MAT-Q010	2017	single_phase	matematica	10	True	True	Sejam a,b,c,d números reais positivos e diferentes de 1. Das afirmações: IT. alloseb) = pilose 2). IL (sys (5) (e “4 b c a HI. log,,(bc) = log,c é (sao) verdadeira(s) | ALT A:(_) apenas I. || B:(_) apenas II. || C:(_ ) apenas Te II. || D:(_) apenas II e TI. || E:todas.
ITA-MC-2017-SP-MAT-Q011	2017	single_phase	matematica	11	False	False	Sejam D = e P = . 0 2 0 0 1 0   0 0 3 2 0 5 Considere A = P −1DP. O valor de det(A2 + A) é | ALT A:144. || B:180. || C:240. || D:324. || E:360
ITA-MC-2017-SP-MAT-Q012	2017	single_phase	matematica	12	False	False	Considere dois círculos no primeiro quadrante: • C1 com centro (x1, y1), raio r1 e área π 16. • C2 com centro (x2, y2), raio r2 e área 144π. Sabendo que (x1, y1 [...] ncia entre os centros de C1 e C2 é igual a √ √ √ √ √ 123 129 131 135 137 | ALT A:. || B:. || C:. || D:. || E:. 2 2 2 2 2
ITA-MC-2017-SP-MAT-Q013	2017	single_phase	matematica	13	False	False	Das a rmações: I. Todo número inteiro positivo pode ser escrito, de maneira única, na forma 2k−1(2m −1), em que k e m são inteiros positivos. II. Existe um núme [...] o inteiro primo p tal que √p é um número racional. é (são) verdadeira(s) | ALT A:apenas I. || B:apenas II. || C:apenas III. || D:apenas I e II. || E:todas
ITA-MC-2017-SP-MAT-Q014	2017	single_phase	matematica	14	False	False	Com os elementos 1, 2, . . . , 10 são formadas todas as sequências (a1, a2, . . . , a7). Escolhendo-se aleatoriamente uma dessas sequências, a probabilidade de a sequência escolhida não conter elementos repetidos é 7! 10! 3! 10! | ALT A:107 · 3!. || B:107 · 3!. || C:107 · 7!. || D:103 · 7!. 107. 2(a + bi) || E:10!
ITA-MC-2017-SP-MAT-Q015	2017	single_phase	matematica	15	False	False	Considere a equação (a −bi)501 = (a2 + b2)250 + 1. O número de pares ordenados (a, b) ∈R2 que satisfazem a equação é | ALT A:500. || B:501. || C:502. || D:503. || E:504. 3
ITA-MC-2017-SP-MAT-Q016	2017	single_phase	matematica	16	False	False	Seja ABC um triângulo cujos lados AB, AC e BC medem 6 cm, 8 cm e 10 cm, respectivamente. Considere os pontos M e N sobre o lado BC tais que AM é a altura relativa a BC e N é o ponto médio de BC. A área do triângulo AMN, em cm2, é | ALT A:3, 36. || B:3, 60. || C:4, 20. || D:4, 48. || E:6, 72
ITA-MC-2017-SP-MAT-Q017	2017	single_phase	matematica	17	False	True	Seis circunferências de raio 5 cm são tangentes entre si duas a duas e seus centros são vértices de um hexágono regular, conforme a gura abaixo. O comprimento d [...] tensionada que envolve externamente as seis circunferências mede, em cm, | ALT A:18 + 3π. || B:30 + 10π. || C:18 + 6π. || D:60 + 10π. || E:36 + 6π
ITA-MC-2017-SP-MAT-Q018	2017	single_phase	matematica	18	False	False	O lugar geométrico dos pontos (a, b) ∈R2 tais que a equação, em z ∈C, z2 + z + 2 −(a + ib) = 0 possua uma raiz puramente imaginária é | ALT A:uma circunferência. || B:uma parábola. || C:uma hipérbole. || D:uma reta. || E:duas retas para
ITA-MC-2017-SP-MAT-Q019	2017	single_phase	matematica	19	False	False	Um atirador dispõe de três alvos para acertar. O primeiro deste encontra-se a 30m de distância; o segundo, a 40m; o terceiro alvo, a 60m. Sabendo que a probabil [...]  alvo é de 2/3, então a probabilidade de acertar ao menos um dos alvos é | ALT A:120 160. 154. 144. 135. 144 || B:119 || C:110 || D:105 || E:119
ITA-MC-2017-SP-MAT-Q020	2017	single_phase	matematica	20	False	False	Considere o triângulo ABC, em que os segmentos AC, CB e AB medem, respectiva- mente, 10 cm, 15 cm e 20 cm. Seja D um ponto do segmento AB de tal modo que CD é b [...]  direção de D, tal que D ˆBE = D ˆCB. A medida, em cm, de CE é √ √ √ √ √ | ALT A:11 6 || B:13 6 || C:17 6 || D:20 6 || E:25 6 . . . . . 3 3 3 3 3 4 AS QUESTÕES DISSERTATIVAS, 
ITA-MC-2017-SP-POR-Q021	2017	single_phase	portugues	21	False	False	O autor do texto | ALT A:acredita que a mídia controla e manipula todos os cidadãos, independentemente de sua condição 
ITA-MC-2017-SP-POR-Q022	2017	single_phase	portugues	22	False	False	De acordo com o ponto de vista do autor, I. fatores subjetivos/psicológicos são os mais influentes na formação das opiniões e superam até mesmo a incondicional  [...]  as informações veiculadas por um telejornal. Está(ão) correta(s) apenas | ALT A:I e II. || B:I e III. || C:II. || D:II e III. || E:III
ITA-MC-2017-SP-POR-Q023	2017	single_phase	portugues	23	False	False	Com relação às estratégias argumentativas utilizadas no texto, é correto afirmar que o autor | ALT A:vale-se da pergunta retórica do título, respondida afirmativamente por ele mesmo. || B:apresen
ITA-MC-2017-SP-POR-Q024	2017	single_phase	portugues	24	False	False	Assinale a opção em que o verbo destacado está na voz passiva pronominal. | ALT A:Assim, fomentou-se a concepção de que a mídia seria capaz de manipular incondicionalmente uma 
ITA-MC-2017-SP-POR-Q025	2017	single_phase	portugues	25	False	True	Marque a alternativa em que o verbo destacado está classificado corretamente quanto à transitividade. VTD – verbo transitivo direto VTI – verbo transitivo indireto VI – verbo intransitivo | ALT A:[...]devemos duvidar (ou ao menos manter certa ressalva) de proposições imediatistas e aparent
ITA-MC-2017-SP-POR-Q026	2017	single_phase	portugues	26	False	False	De acordo com o texto, | ALT A:a divulgação deliberada de informações e vídeos falsos pela internet é um comportamento antiét
ITA-MC-2017-SP-POR-Q027	2017	single_phase	portugues	27	False	False	De acordo com o texto, é INCORRETO afirmar que | ALT A:a reputação de um jornal impresso é mais vulnerável do que a de uma página na web quanto à div
ITA-MC-2017-SP-POR-Q028	2017	single_phase	portugues	28	False	False	Marque a opção que NÃO constitui causa de divulgação de informações falsas na internet por organizações jornalísticas respeitáveis, de acordo com o texto. | ALT A:A rapidez com que as informações são divulgadas online. || B:A pressão para serem as primeiras
ITA-MC-2017-SP-POR-Q029	2017	single_phase	portugues	29	False	False	No primeiro período do sexto parágrafo, a palavra QUE constitui pronome relativo, EXCETO em | ALT A:[...] que é uma coalizão [...] (linha 21) || B:[...] que se especializam [...] (linhas 21-22) 
ITA-MC-2017-SP-POR-Q030	2017	single_phase	portugues	30	False	True	Pode-se afirmar corretamente que tanto o Texto 1 quanto o Texto 2 | ALT A:condenam a forma como veículos de comunicação menosprezam seu público. || B:consideram que a m
ITA-MC-2017-SP-POR-Q031	2017	single_phase	portugues	31	False	False	Que atitude típica de parte do público televisivo é reproduzida por Calvin, o garoto da tirinha? | ALT A:Assistir àquilo que critica. || B:Assistir somente àquilo que está na moda. || C:Mudar de opin
ITA-MC-2017-SP-POR-Q032	2017	single_phase	portugues	32	False	False	Os dois primeiros quadros da tirinha criam no leitor uma expectativa de desfecho que não se concretiza, gerando daí o efeito de humor. Nesse contexto, a conjunção e estabelece a relação de | ALT A:conclusão. || B:explicação. || C:oposição. || D:consequência. || E:alternância
ITA-MC-2017-SP-POR-Q033	2017	single_phase	portugues	33	False	True	http://4.bp.blogspot.com/-20adcvrO4Kw/U_4ga8Ic56I/AAAAAAAAAzQ/hq2oxMLA7yY/s1600/mafalda-1.jpg. (Acesso em 12/05/2016) Questão 33. Considere as seguintes asserçõ [...] m a ideia de que o público domina os acontecimentos. Está(ão) correta(s) | ALT A:apenas I. || B:apenas I e II. || C:I, II e III. || D:apenas II. || E:apenas III
ITA-MC-2017-SP-POR-Q034	2017	single_phase	portugues	34	False	False	Analisando as duas tirinhas, NÃO se pode afirmar que | ALT A:Calvin se revela incapaz de compreender o noticiário, diferentemente do pai de Mafalda. || B:C
ITA-MC-2017-SP-POR-Q035	2017	single_phase	portugues	35	False	False	O livro Memórias de um sargento de milícias, de Manuel Antônio de Almeida, mostra como, no Brasil, os agentes do poder costumam, por vezes, confundir as esferas [...]  social”. No enredo, isso é ilustrado pelo comportamento de Vidigal, que | ALT A:teve, na infância, uma educação familiar muito permissiva, que lhe afrouxou o caráter. || B:se
ITA-MC-2017-SP-POR-Q036	2017	single_phase	portugues	36	False	False	Na ficção romântica, em geral, o destino das personagens femininas é a felicidade pelo casamento ou a morte trágica. Nesse aspecto, Til, de José de Alencar, tra [...] , sua mãe. Podemos afirmar isso acerca do romance em questão, pois Berta | ALT A:recusa-se a se casar com Miguel quando descobre ser filha incógnita de Luís Galvão. || B:abre 
ITA-MC-2017-SP-POR-Q037	2017	single_phase	portugues	37	False	False	O romance Fogo morto, de José Lins do Rego, apresenta um amplo painel social do interior paraibano no final do século XIX. Acerca das personagens, é correto dizer que | ALT A:os três principais senhores de engenho retratados são o Coronel Lula de Holanda, o Capitão Jos
ITA-MC-2017-SP-POR-Q038	2017	single_phase	portugues	38	False	True	Sobre o poema de Manuel Bandeira, Irene no céu é INCORRETO afirmar que a relação afetiva entre o sujeito lírico e Irene Irene preta Irene boa | ALT A:faz com que a descrição dela seja permeada pela visão Irene sempre de bom humor. carinhosa del
ITA-MC-2017-SP-POR-Q039	2017	single_phase	portugues	39	False	True	O poema abaixo é de Alcides Villaça. Dada a explícita relação intertextual entre Bach no céu e Irene no céu, é correto afirmar que Bach no céu | ALT A:Bach no céu, por ser um poema dedicado a um Para Manuel Bandeira grande compositor, se opõe fr
ITA-MC-2017-SP-POR-Q040	2017	single_phase	portugues	40	False	True	No poema de Maria Lúcia Alvim intitulado Frasco de âmbar, que possui uma atmosfera muito feminina, a voz lírica expressa-se de modo sentimental  daí o ponto de [...] re a volatilidade do perfume e o sentimento amoroso. Está(ão) correta(s) | ALT A:apenas I. || B:apenas I e II. || C:apenas II. || D:apenas II e III. || E:todas. INSTRUÇÕES PAR
ITA-MC-2017-SP-QUI-Q001	2017	single_phase	quimica	1	False	False	Pode-se utilizar metais de sacrifício para proteger estruturas de aço (tais como pontes, antenas e cascos de navios) da corrosão eletroquímica. Considere os seg [...] que apresenta o(s) metal(is) de sacrifício que pode(m) ser utilizado(s). | ALT A:Apenas I, II e V. || B:Apenas I e III. || C:Apenas II e IV. || D:Apenas III e IV. || E:Apenas 
ITA-MC-2017-SP-QUI-Q002	2017	single_phase	quimica	2	False	False	A reação do mercúrio metálico com excesso de ácido sulfúrico concentrado a quente produz um gás mais denso do que o ar. Dois terços deste gás são absorvidos e r [...] olume igual a 1,75 g·cm consumido da solução de ácido sulfúrico, em cm3. | ALT A:11 || B:21 || C:31 || D:41 || E:51 2
ITA-MC-2017-SP-QUI-Q003	2017	single_phase	quimica	3	False	False	Um frasco fechado contém dois gases cujo comportamento é considerado ideal: hidrogênio molecular e monóxido de nitrogênio. Sabendo que a pressão parcial do monó [...] ornece a porcentagem em massa do hidrogênio molecular na mistura gasosa. | ALT A:4% || B:6% || C:8% || D:10% || E:12%
ITA-MC-2017-SP-QUI-Q004	2017	single_phase	quimica	4	False	True	A reação química genérica X Y tem lei de velocidade de primeira ordem em relação ao reagente X. À medida que a reação ocorre a uma temperatura constante, é ERRADO afirmar que | ALT A:a constante de velocidade da reação não se altera. || B:o tempo de meia-vida do reagente X per
ITA-MC-2017-SP-QUI-Q005	2017	single_phase	quimica	5	False	False	Barreiras térmicas de base cerâmica são empregadas em projetos aeroespaciais. Considere os materiais a seguir: I. BN II. Fe2O3 III. NaN3 IV. Na2SiO3 V. SiC Assi [...] onente(s) principal(is) de barreiras térmicas em projetos aeroespaciais. | ALT A:Apenas I e V. || B:Apenas II. || C:Apenas III. || D:Apenas III e IV. || E:Apenas V
ITA-MC-2017-SP-QUI-Q006	2017	single_phase	quimica	6	False	False	A adição de certa massa de etanol em água diminui a temperatura de congelamento do solvente em 18,6 oC. Sabendo que a constante crioscópica da água é de 1,86 oC·kg·mol 1, assinale a porcentagem em massa do etanol nesta mistura. | ALT A:10,0 %. || B:18,6 %. || C:25,0 %. || D:31,5 %. || E:46,0 %
ITA-MC-2017-SP-QUI-Q007	2017	single_phase	quimica	7	False	True	Na figura ao lado são respectivamente apresentadas as curvas de titulação de 50 mL de 1 dos ácidos I, II e III, soluções aquosas 0,1 mol·L 1 em tituladas com um [...] NaOH. Baseado nas informações contidas na figura, assinale opção ERRADA. | ALT A:A constante de ionização do ácido III é 9. aproximadamente 10 || B:A região W da curva de titu
ITA-MC-2017-SP-QUI-Q008	2017	single_phase	quimica	8	False	False	Considere duas soluções, X e Y, de um mesmo soluto genérico. A solução X tem 49% em massa do soluto, enquanto a solução Y possui 8% em massa do mesmo soluto. Qu [...] mportamento ideal, assinale a opção que apresenta a razão VX/VY CORRETA. | ALT A:12/29. || B:29/12. || C:19/12. || D:12/19. || E:8/49
