question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2019-P1-FIS-Q011	2019	phase_1	fisica	11	True	True	Dentro de uma câmara de vácuo encontra-se um o filamento F’ aquecido por meio de uma fonte elétrica externa de d.d.p. Vi. A radiação emitida por F atinge o elet [...] O B ( F ) apenas I, He III. C( ) apenas Te IV. E (_) apenas I, Ile IV. 7 | ALT A: || B: || C: || D: || E:
ITA-MC-2019-P1-FIS-Q012	2019	phase_1	fisica	12	True	True	A figura mostra uma espira circular, de raio a e resistência R, com centro situado sobre o eixo de um solenóide muito longo, com n voltas por unidade de comprim [...] perlibero.edu.br/revistas/pichacao-arte-e-pixacao/> Acesso em: maio 2018 | ALT A: || B: || C: || D: || E:
ITA-MC-2019-P1-ING-Q025	2019	phase_1	ingles	25	False	False	De acordo com o texto, em comparação com 1976, atualmente nós compramos | ALT A:50% a mais de leite fresco. || B:3% a mais de cereais matinais. || C:39 vezes menos sobremesas
ITA-MC-2019-P1-ING-Q026	2019	phase_1	ingles	26	False	False	De acordo com o texto, é correto afirmar que | ALT A:atualmente consumimos 2.130 quilocalorias por dia, ao passo que em 1976 o consumo diário era d
ITA-MC-2019-P1-ING-Q027	2019	phase_1	ingles	27	False	False	De acordo com o texto, | ALT A:o posicionamento dos legisladores em relação à obesidade é embasado em dados das pesquisas mai
ITA-MC-2019-P1-ING-Q028	2019	phase_1	ingles	28	False	False	De acordo com o texto, é correto afirmar que o autor sustenta que | ALT A:cada pessoa deve assumir a responsabilidade por seu peso, uma vez que ninguém é obrigado a con
ITA-MC-2019-P1-ING-Q029	2019	phase_1	ingles	29	False	True	Assinale a alternativa que pode substituir ‘as’ na sentença “As Jacques Peretti argued in his film The Men Who Made Us Fat, food companies have invested heavily [...] linhas 19-20) mantendo o mesmo sentido do texto e a correção gramatical. | ALT A:In line with what || B:In contempt of || C:During the time || D:Considering that 11 As questõe
ITA-MC-2019-P1-ING-Q030	2019	phase_1	ingles	30	True	True	De acordo com a tirinha, | ALT A:o chefe está criticando um jornal concorrente por não verificar fatos, não se apoiar em fontes
ITA-MC-2019-P1-ING-Q031	2019	phase_1	ingles	31	True	True	No último quadrinho, o chefe do jornalista | ALT A:(_) solicita que ele lhe mostre as imagens da matéria que está escrevendo. || B:(_ ) fica entu
ITA-MC-2019-P1-ING-Q032	2019	phase_1	ingles	32	True	True	No contexto da tirinha, todas as palavras pertencem à mesma classe gramatical, EXCETO: | ALT A:(_) lies || B:(_) testing || C:(_ ) shows || D:(_) clicks || E:(_) likes As questões de 33 a 3
ITA-MC-2019-P1-ING-Q033	2019	phase_1	ingles	33	True	True	Assinale a alternativa INCORRETA. No texto, o autor afirma que | ALT A:os legisladores precisam compreender a inteligência artificial para que possam criar regulamen
ITA-MC-2019-P1-ING-Q034	2019	phase_1	ingles	34	False	False	O autor defende uma regulação definida por software, pois I. a considera mais adequada para monitorar indústrias orientadas por software do que regulações impos [...] rias sejam prejudicadas na utilização de serviços. Estão corretas apenas | ALT A:I e II. || B:I, II e IV. || C:I, III e IV. || D:II, III e IV || E:II e IV.
ITA-MC-2019-P1-ING-Q035	2019	phase_1	ingles	35	False	True	A palavra ou expressão sublinhada na primeira coluna pode ser substituída pela palavra ou expressão na segunda coluna em todas as opções, mantendo o mesmo sentido, EXCETO em: | ALT A:The watchdog algorithms can be like open-source software […] → guardian || B:[…] and analyze f
ITA-MC-2019-P1-ING-Q036	2019	phase_1	ingles	36	False	False	Observe o uso da palavra ‘so’ nas frases abaixo. I. […] and help guide AI so it benefits society […] (linha 8) II. Regulators helped make it so difficult to dev [...] e 11) Assinale a alternativa que explica respectivamente, o uso de ‘so’. | ALT A:Para expressar propósito, como intensificador, para sintetizar ideias anteriores. || B:Para ex
ITA-MC-2019-P1-MAT-Q037	2019	phase_1	matematica	37	False	False	Considere um retângulo ABCD em que o comprimento do lado AB é o dobro do comprimento do lado BC. Sejam M o ponto médio de BC e N o ponto médio de CM. A tangente do ângulo M ˆAN é igual a | ALT A:1 || B:2 || C:4 || D:8 || E:16 35. 35. 35. 35. 35
ITA-MC-2019-P1-MAT-Q038	2019	phase_1	matematica	38	False	False	Seja p(x) = x3 + ax2 + bx um polinômio cujas raízes são não negativas e estão em progressão aritmética. Sabendo que a soma de seus coeﬁcientes é igual a 10, podemos aﬁrmar que a soma das raízes de p(x) é igual a | ALT A:9. || B:8. || C:3. 2 || D:9 || E:10.
ITA-MC-2019-P1-MAT-Q039	2019	phase_1	matematica	39	True	True	Seja γ a circunferência de equação x2 + y2 = 4. Se r e s são duas retas que se interceptam no ponto P = (1, 3) e são tangentes a γ, então o cosseno do ângulo entre r e s é igual a √ √ √ | ALT A:1 || B: || C:1 7 2 || D: || E:2 6 5. 2. 7 . 2 . 5 .
ITA-MC-2019-P1-MAT-Q040	2019	phase_1	matematica	40	False	False	A superfície lateral de um cone circular reto corresponde a um setor circular de 216◦, quando planiﬁcada. Se a geratriz do cone mede 10 cm, então a medida de sua altura, em cm, é igual a | ALT A:5. || B:6. || C:7. || D:8. || E:9
ITA-MC-2019-P1-MAT-Q041	2019	phase_1	matematica	41	False	False	Assinale a opção que identiﬁca o lugar geométrico de todos os pares ordenados (a, b) ∈R2 que tornam impossível o sistema linear  −x + 5y = 10  a2  S : x + 10aby = 1 . 5 + 5b2  | ALT A:Uma elipse || B:Uma reta || C:Uma parábola || D:Uma hipérbole 15 || E:Um único ponto
ITA-MC-2019-P1-MAT-Q042	2019	phase_1	matematica	42	False	False	Sabe-se que −2 + 2i é uma das raízes quartas de um número complexo z. Então, no plano de Argand-Gauss, a área do triângulo, cujos vértices são as raízes cúbicas de z, é igual a √ √ √ √ √ 3 + 1). 3. 3 −1). 3. 3. | ALT A:4( || B:6 || C:8( || D:10 || E:12
ITA-MC-2019-P1-MAT-Q043	2019	phase_1	matematica	43	False	False	Considere as seguintes aﬁrmações: 1 n + 2 + · · · + 1 1 2n ⩾1 I. se n é um número natural, então n + 1 + 2. II. se x é um número real e x3 + x + 1 = 0, então x2 [...] ordem, uma progressão aritmética. √ √ b + √c √a + b É(são) VERDADEIRA(S) | ALT A:apenas I. || B:apenas I e II. || C:apenas I e III. || D:apenas II e III || E:todas.
ITA-MC-2019-P1-MAT-Q044	2019	phase_1	matematica	44	False	False	As faces de dez moedas são numeradas de modo que: a primeira moeda tem faces 1 e 2; a segunda, 2 e 3; a terceira, 3 e 4, e assim sucessivamente até a décima moe [...] s são somados. Então, a probabilidade de que essa soma seja igual a 60 é | ALT A:63 128. 256. 512. 512. 1024 || B:63 || C:63 || D:189 || E:189
ITA-MC-2019-P1-MAT-Q045	2019	phase_1	matematica	45	False	False	Considere as seguintes aﬁrmações a respeito de matrizes A de ordem n × n inversíveis, tais que os seus elementos e os de sua inversa sejam todos números inteiro [...] T = A−1. III. A + A−1 é uma matriz diagonal. É(são) sempre VERDADEIRA(S) | ALT A:apenas I. || B:apenas III. || C:apenas I e II. || D:apenas I e III. i h −π 2 , π || E:todas.
ITA-MC-2019-P1-MAT-Q046	2019	phase_1	matematica	46	False	False	2   4 X cos 2π é igual a f 3n n=0 | ALT A:253 || B:245 || C:−152 || D:−82 || E:−79 162π. 162π. 81 π. 81π. 162π. 16
ITA-MC-2019-P1-MAT-Q047	2019	phase_1	matematica	47	False	False	Os volumes de um tronco de cone, de uma esfera de raio 5 cm e de um cilindro de altura 11 cm formam nessa ordem uma progressão aritmética. O tronco de cone é ob [...] edida. Então, o raio da base do cilindro é, em cm, igual a √ √ √ √ 2. 3. | ALT A:2 || B:2 || C:4. 5. 6. || D:2 || E:2
ITA-MC-2019-P1-MAT-Q048	2019	phase_1	matematica	48	False	True	Considere as seguites aﬁrmações: I. se x1, x2 e x3 são as raízes da equação x3 −2x2 + x + 2 = 0, então y1 = x2x3, y2 = x1x3 e y3 = x1x2 são as raízes da equação [...] s é divisível por 9. r √ √ 3 + 5 = 1 + 5 . III. 2 2 É(são) VERDADEIRA(S) | ALT A:apenas I. || B:apenas II. || C:apenas III. || D:apenas II e III. 17 QUÍMICA Constantes Constan
ITA-MC-2019-P1-POR-Q013	2019	phase_1	portugues	13	False	False	Podemos afirmar que o texto | ALT A:entende que grafite é arte desprovida de crítica social e pichação simboliza a revolta popular
ITA-MC-2019-P1-POR-Q014	2019	phase_1	portugues	14	False	False	De acordo com o texto, é INCORRETO afirmar que | ALT A:a comunidade de pichadores não necessariamente demonstra interesse no reconhecimento da pichaç
ITA-MC-2019-P1-POR-Q015	2019	phase_1	portugues	15	False	True	Assinale a alternativa cujo trecho sublinhado denota uma condição. | ALT A:[...] trazem à tona um questionamento conceitual importante: uma vez considerado arte contempo
ITA-MC-2019-P1-POR-Q016	2019	phase_1	portugues	16	False	True	Assinale a alternativa em que o trecho sublinhado expressa ideia de causa. | ALT A:Essa distinção das expressões deu-se em boa parte pela institucionalização do graffiti, com os
ITA-MC-2019-P1-POR-Q017	2019	phase_1	portugues	17	False	False	Por ser uma crônica, o texto 2 apresenta formas coloquiais, que por vezes distanciam o texto da norma padrão da língua portuguesa. Assinale a alternativa em que ocorre desvio da norma culta. | ALT A:Fui tentar entender e não me faltaram explicações: é grafite, é tribal, coisas de difícil comp
ITA-MC-2019-P1-POR-Q018	2019	phase_1	portugues	18	False	True	Assinale a alternativa em que o item sublinhado NÃO é pronome relativo. | ALT A:a brincadeira é pichá-lo com qualquer frase que vier à cabeça || B:ou no papel amassado que em
ITA-MC-2019-P1-POR-Q019	2019	phase_1	portugues	19	True	True	A partir da leitura dos textos 1 e 2, depreende-se que I. os autores reiteram que grafite e pichação não são práticas artísticas bem aceitas por toda a sociedad [...]  expressa motivações subjetivas do autor para pichar. Está/ão correta/s: | ALT A:apenas le. || B:(_) apenas Te III. || C:(_ ) apenas I. || D:(_) apenas Ile III. A questão 20 r
ITA-MC-2019-P1-POR-Q020	2019	phase_1	portugues	20	True	True	Assinale a alternativa que exprime o teor crítico da charge. A (_) A pichação somente contribui para o aumento da poluição visual da cidade. B() É necessário in [...] ) Os pichadores demonstram total indiferença com o meio ambiente e a lei | ALT A: || B: || C: || D: || E:
ITA-MC-2019-P1-POR-Q021	2019	phase_1	portugues	21	True	True	Senhora, de José de Alencar, é uma obra representativa do Romantismo porque apresenta | ALT A:(_ ) um par romântico que, para se casar, enfrenta a rivalidade de suas famílias. || B:(_ ) pe
ITA-MC-2019-P1-POR-Q022	2019	phase_1	portugues	22	False	False	No Realismo, o adultério subverte o ideal romântico de casamento. Machado de Assis, porém, costuma tratá-lo de modo ambíguo, valendo-se, por exemplo, do ciúme m [...] er, não se consuma. Constatamos tal ambiguidade em Quincas Borba, quando | ALT A:Palha se enraivece com os olhares de desejo que os homens dirigem a Sofia nos eventos sociais.
ITA-MC-2019-P1-POR-Q023	2019	phase_1	portugues	23	False	False	São Bernardo, de Graciliano Ramos, é obra representativa da Geração de 30. Em relação ao protagonista, podemos dizer que | ALT A:mesmo sendo um proprietário de terras de perfil feudal, não se envolve sexualmente com as serv
ITA-MC-2019-P1-POR-Q024	2019	phase_1	portugues	24	False	True	Leia o poema de autoria de Cecília Meireles. O “Epigrama n. 04” texto I. aproxima metaforicamente um fenômeno humano e um O choro vem perto dos olhos fenômeno n [...] a Fronteira, 1982.p.43) emocional que o torna desolador. Estão corretas: | ALT A:I e II apenas; || B:I, II e IV apenas; || C:I, III e IV apenas; || D:II e III apenas; 9 INGLÊS
ITA-MC-2019-P1-QUI-Q049	2019	phase_1	quimica	49	False	False	Sejam feitas estas afirmações a respeito do ponto de ebulição de substâncias à pressão atmosférica: I. O ponto de ebulição do 2-propanol é maior que o da propan [...] r que o do 2,2-dimetilpropano. Das afirmações acima, está(ão) CORRETA(S) | ALT A:apenas I, II e IV. || B:apenas I e III. || C:apenas II e IV. || D:apenas III. 18 || E:todas.
ITA-MC-2019-P1-QUI-Q050	2019	phase_1	quimica	50	False	False	Assinale a opção que apresenta o número total de isômeros estruturais de aminas com fórmula molecular C4H11N. | ALT A:3 || B:4 || C:7 || D:8 || E:9
ITA-MC-2019-P1-QUI-Q051	2019	phase_1	quimica	51	False	False	Retardantes de chama são substâncias que atenuam e/ou inibem o processo de combustão de um material. Considere os seguintes fenômenos: I. Criação de um dissipad [...] enômeno(s) que pode(m) ser atribuído(s) a ações de retardantes de chama. | ALT A:Apenas I e II || B:Apenas I e IV || C:Apenas II, III e IV || D:Apenas III || E:Todos
ITA-MC-2019-P1-QUI-Q052	2019	phase_1	quimica	52	False	False	Após atravessar um filtro de radiação ultravioleta, o qual não permite passar fótons de comprimento de onda menor que 300 nm, um feixe de luz solar é direcionad [...] elhor apresenta as energias, em eV, dos fótons que podem ser detectados. | ALT A:0,7; 1,9; 3,3; 10,2 || B:0,9; 1,4; 1,9; 3,3 || C:1,0; 1,5; 3,4; 13,6 || D:1,9; 2,6; 2,9; 3,0 |
ITA-MC-2019-P1-QUI-Q053	2019	phase_1	quimica	53	False	False	Considere uma pequena chapa de aço revestido com zinco (aço galvanizado) mergulhada em uma solução azul de sulfato de cobre nas condições padrão e a 25 °C. Após [...] sconsiderando a presença de espécies interferentes, é ERRADO afirmar que | ALT A:o aço foi corroído. || B:o íon cobre atuou como agente oxidante preferencialmente ao oxigênio 
ITA-MC-2019-P1-QUI-Q054	2019	phase_1	quimica	54	False	False	Um dado indicador ácido-base tem constante de dissociação ácida igual a 3,0 x 10−5. A forma ácida desse indicador tem cor vermelha e sua forma básica tem cor az [...] dança de cor do indicador de 75% da coloração vermelha para 75% da azul. | ALT A:0,33 || B:1,0 || C:1,5 || D:2,0 19 || E:3,0
ITA-MC-2019-P1-QUI-Q055	2019	phase_1	quimica	55	False	False	Computadores químicos são sistemas desenvolvidos para resolver diversos problemas de ciência e engenharia, por meio de reações químicas. Considere dois exemplos [...] nto dos computadores químicos exemplificados em I e II, respectivamente. | ALT A:Primeira lei da termodinâmica e solubilidade || B:Mecanismos reacionais e variação da tensão s
ITA-MC-2019-P1-QUI-Q056	2019	phase_1	quimica	56	False	False	Considere as configurações eletrônicas do estado fundamental dos átomos X, Y e Z pertencentes ao segundo período da tabela periódica: X: ns2np3 Y: ns2np4 Z: ns2 [...]  apresentam ligações duplas. Das afirmações acima, estão CORRETAS apenas | ALT A:I e III. || B:I e IV. || C:II e III. || D:II, III e IV || E:II e IV.
ITA-MC-2019-P1-QUI-Q057	2019	phase_1	quimica	57	False	True	Sabe-se que um determinado nuclídeo, estável ou instável, em seu estado fundamental é designado por X e, em seu estado excitado, por X*. Considere o bombardeame [...]  os nuclídeos formados em cada um dos três decaimentos, respectivamente. | ALT A:Co*, Co*, Co || B:Co*, Co, Ni || C:Co*, Ni*, Ni || D:Ni*, Co*, Co 20 || E:Ni*, Ni*, Ni
ITA-MC-2019-P1-QUI-Q058	2019	phase_1	quimica	58	True	True	À reação de adição nucleofílica de dienos conjugados pode levar à formação de produtos 1,2-substituídos ou 1,4-substituídos, dependendo das condições de tempera [...]  C( )apenas I, II e IV. E ( ) todas. B(_) apenas Te IV. D (_) apenas III | ALT A: || B: || C: || D: || E:
ITA-MC-2019-P1-QUI-Q059	2019	phase_1	quimica	59	True	True	A espectroscopia de massa é um dos métodos instrumentais utilizados para determinar a fórmula molecular de um composto. Essa mesma técnica é utilizada para dete [...] ximadamente A( ) 14:11. Cc.) 1:2:1. E(_) 1:2:3. B( ) L:1:2. D(_ +) 1:2:2 | ALT A: || B: || C: || D: || E:
ITA-MC-2019-P1-QUI-Q060	2019	phase_1	quimica	60	True	True	Uma amostra de gás contém 80% de metano, 10% de etano, 5% de propano e 5% de nitrogênio, em volume. Considerando que todos os átomos de carbono na amostra de gá [...] tido a partir de 100 g do gás. A( ) 50g C( JT E( )90¢ B( )60g D( )80g 21 | ALT A: || B: || C: || D: || E:
