question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2018-SP-FIS-Q018	2018	single_phase	fisica	18	True	True	Dois fios longos de comprimento L conduzem correntes iguais, J. O primeiro fio é fixo no eixo x do sistema de referência enquanto o segundo gira lentamente com  [...] r Qn wt wT Br Qn wt —K —K —K FF K K D()o E()o N —K 2 fz a wt XU on wt —K | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-FIS-Q019	2018	single_phase	fisica	19	False	True	Um pêndulo simples de massa m e haste rígida de comprimento h é articulado em torno de um ponto e solto de uma posição vertical, conforme a Figura 1. Devido à g [...]  partículas do ar. Figura 1 if ‘\ Figura 2 Figura 3 m Ay L “e / Dá 7 E 0 | ALT A:2L [2mgh(1 + cos6) 2L [2mgh(1 + cos0) L [2mgh(1 — cos0) A Ar || B:/—— pSL TC pScAt || C:—/—— e
ITA-MC-2018-SP-FIS-Q020	2018	single_phase	fisica	20	True	True	Dois recipientes A e B de respectivos volumes V4 e Vg = 5V4, constantes, contêm um gás ideal e são conectados por um tubo fino com válvula que regula a passagem [...] em ser desenvolvidas, justiﬁcadas e respondidas no caderno de solu¸c˜oes | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-ING-Q001	2018	single_phase	ingles	1	False	False	De acordo com o texto, Fumio | ALT A:já foi casado, mas está solteiro no momento. || B:morou em Nakameguro por 10 anos. || C:mudou-
ITA-MC-2018-SP-ING-Q002	2018	single_phase	ingles	2	False	False	Antes da mudança, Fumio acumulava bens materiais porque | ALT A:queria vendê-los quando chegasse à velhice. || B:costumava julgar as pessoas pelos carros que 
ITA-MC-2018-SP-ING-Q003	2018	single_phase	ingles	3	False	False	Sobre Fumio, é correto afirmar que | ALT A:a mudança para o novo apartamento fez com que suas reservas financeiras aumentassem. || B:seu 
ITA-MC-2018-SP-ING-Q004	2018	single_phase	ingles	4	False	False	Todas as frases abaixo usam a forma comparativa do adjetivo, EXCETO: | ALT A:The rent is cheaper, (linha 3) || B:…you reduce your possessions to the least possible. (linha
ITA-MC-2018-SP-ING-Q005	2018	single_phase	ingles	5	False	True	As palavras sublinhadas nos excertos da coluna I foram utilizadas tendo os referentes respectivamente indicados na coluna II. Coluna I Coluna II I. ...it has al [...] e I had never once … (linha 34) a fabulous antique camera Estão corretas | ALT A:I, II e III. || B:I e III. || C:I e IV. || D:II, III e IV. || E:todas
ITA-MC-2018-SP-ING-Q006	2018	single_phase	ingles	6	False	True	Marque a opção correta de acordo com o sentido com que os verbos modais sublinhados são empregados no texto. I. Can living with less make you happier? (título)  [...] o some of your things. (linha 39) → para dar um conselho. Estão corretas | ALT A:I e II. || B:I, II e IV. || C:I, III e IV. || D:II, III e IV. || E:II e IV. As questões de 7 a
ITA-MC-2018-SP-ING-Q007	2018	single_phase	ingles	7	False	False	De acordo com o texto, é correto afirmar que | ALT A:o número de propostas feitas por mulheres representava um terço do total de pedidos de investi
ITA-MC-2018-SP-ING-Q008	2018	single_phase	ingles	8	False	False	De acordo com o texto, é correto afirmar que | ALT A:na Suécia, as mulheres possuem cerca de um terço das empresas e, proporcionalmente, conseguem 
ITA-MC-2018-SP-ING-Q009	2018	single_phase	ingles	9	False	False	De acordo com as observações dos pesquisadores, para os investidores (VCs) | ALT A:excesso de entusiasmo causa desconfiança em relação a controle emocional, no caso de mulheres.
ITA-MC-2018-SP-ING-Q010	2018	single_phase	ingles	10	False	False	Marque a opção que lista qualidades expostas no texto que foram colocadas em dúvida em relação às empreendedoras. | ALT A:Experiência, cautela, juventude e liderança. || B:Potencial para inovação, competência, assert
ITA-MC-2018-SP-ING-Q011	2018	single_phase	ingles	11	False	True	A expressão sublinhada na primeira coluna pode ser substituída pela expressão na segunda coluna em todas as opções, EXCETO em | ALT A:Although they are not granted... (linha 11) → even though || B:Aside from a few exceptions, (l
ITA-MC-2018-SP-ING-Q012	2018	single_phase	ingles	12	False	True	"Na sentença ""Men were characterized as having entrepreneurial potential, while the entrepreneurial potential for women was diminished"", indique a expressão que pode substituir while mantendo o significado e a correção gramatical. | ALT A:yet || B:so long as || C:despite || D:but that || E:since As questões de 13 a 15 referem-se à "
ITA-MC-2018-SP-ING-Q013	2018	single_phase	ingles	13	False	False	"A mãe de Helga pergunta ""What did you ever see in that man?"" porque | ALT A:acha que ele não dá atenção a sua filha. || B:repara que ele trata Helga de forma rude. || C:p"
ITA-MC-2018-SP-ING-Q014	2018	single_phase	ingles	14	False	False	O fato de Helga usar a expressão “Oh... now, mother...”, significa que ela | ALT A:concorda com sua mãe que cometeu um erro ao se casar com Hägar. || B:vai contar à sua mãe porq
ITA-MC-2018-SP-ING-Q015	2018	single_phase	ingles	15	False	True	A ironia da mãe de Helga, ao afirmar: “I can see that!”, reside no fato de que | ALT A:ela vê quão bem Hägar trata Snert. || B:ela constata que Hägar trata Snert como se fosse um se
ITA-MC-2018-SP-ING-Q016	2018	single_phase	ingles	16	False	False	Marque a opção que preenche, correta e respectivamente, as lacunas I, II, III e IV inseridas no texto. | ALT A:Due to, as well as, by, also || B:Because, and, through, too || C:Owing to, including, beyond,
ITA-MC-2018-SP-ING-Q017	2018	single_phase	ingles	17	False	False	O texto é um(a): | ALT A:artigo de opinião. || B:artigo científico. || C:resumo de projeto de pesquisa. || D:relato de 
ITA-MC-2018-SP-ING-Q018	2018	single_phase	ingles	18	False	False	Considere as seguintes afirmações: I. A melhoria ou o aumento das funções cerebrais pode ser obtida via: estimulação farmacológica, interface cérebro-máquina, i [...] tamento de doenças neurodegenerativas. Com base no texto, estão corretas | ALT A:apenas I e II. || B:apenas I e III. || C:apenas II e III. || D:apenas III. || E:todas
ITA-MC-2018-SP-ING-Q019	2018	single_phase	ingles	19	True	True	Com base no texto, é INCORRETO afirmar que estudos sobre a melhoria das funções cerebrais A ( ) devem-se aos avanços que foram conquistados no campo das Neuroci [...] diferentes áreas. D ( ) ainda estão apenas no campo da ficção científica | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-ING-Q020	2018	single_phase	ingles	20	False	False	"Marque a opção que indica a que it se refere no seguinte excerto: ""...it has become a matter of reality…"" (linha 2). | ALT A:advances in neural sciences || B:treatment of a neurodegenerative disease || C:some point in l"
ITA-MC-2018-SP-MAT-Q001	2018	single_phase	matematica	1	False	False	Os lados de um triângulo de vértices A, B e C medem AB = 3 cm, BC = 7 cm e CA = 8 cm. A circunferência inscrita no triângulo tangencia o lado AB no ponto N e o lado CA no ponto K. Então, o comprimento do segmento NK, em cm, é √ | ALT A:2. || B:2 2. || C:3. || D:2 3 || E:7 √ 2.
ITA-MC-2018-SP-MAT-Q002	2018	single_phase	matematica	2	False	False	Se x é um número real que satisfaz x3 = x + 2, então x10 é igual a | ALT A:5x2 + 7x + 9. || B:3x2 + 6x + 8. || C:13x2 + 16x + 12. || D:7x2 + 5x + 9. || E:9x2 + 3x + 10
ITA-MC-2018-SP-MAT-Q003	2018	single_phase	matematica	3	True	True	Sejam a e b números inteiros positivos. Se a e b são, nessa ordem, termos consecutivos de uma progressão geométrica de razão 3 e o termo independente de (ax — <x) 1 0 RD é igual a 7920, x entaoa+bé | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-MAT-Q004	2018	single_phase	matematica	4	False	False	Considere as funções f,g : R > R dadas por f(x) = ax + be g(x) = cx +d, com a,b,c,d €R,a#NecF 0. Se f-tog!t=g''o ft, então uma relação entre as constantes a,b,c e d é dada por | ALT A:btad=d+be. || B:d+ba=c+db. || C:a+db=b+cd. ba. || D:b+ac=d+ || E:c+da=b+cd.
ITA-MC-2018-SP-MAT-Q005	2018	single_phase	matematica	5	True	True	Sejam 2),...,25 e y,...,Yy números reais arbitrários e A = (a;;) uma matriz 5 x 5 definida por a; = 2%; + y;, 1 < 7,7 <5. Ser é a característica da matriz A, então o maior valor possível de r é | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-MAT-Q006	2018	single_phase	matematica	6	False	False	Sobre duas retas paralelas r e s são tomados 13 pontos, m pontos em r e n pontos em s, sendo m > n. Com os pontos são formados todos os triângulos e quadriláter [...]  de triângulos é 15/11. Então, os valores de n e m são, respectivamente, | ALT A:2e11. || B:3e 10. || C:4e9. || D:5e8. || E:6e7
ITA-MC-2018-SP-MAT-Q007	2018	single_phase	matematica	7	False	False	Considere a definição: duas circunferências são ortogonais quando se interceptam em dois pontos distintos e nesses pontos suas tangentes são perpendiculares. Co [...]  (y+ 4)? = 7, Co: a2? +y? =9e C3: (x —5)? + y? = 16, podemos afirmar que | ALT A:somente €4 e C2 são ortogonais. || B:somente C e C3 são ortogonais. || C:C,éortogonala Cj ea C
ITA-MC-2018-SP-MAT-Q008	2018	single_phase	matematica	8	True	True	"As raízes do polinômio 1+ z+ 274+ 224+ 244+ 2°4 2%+ 2"", quando representadas no plano complexo, formam os vértices de um polígono convexo cuja área é A(O) E. vV2-1 v2+1 C()v2 BO). 2 2 D() 5 3v2+1 E ()3v2 | ALT A: || B: || C: || D: || E:"
ITA-MC-2018-SP-MAT-Q009	2018	single_phase	matematica	9	False	False	Se log2 π = a e log5 π = b, então | ALT A:1 a + 1 b ≤1 || B:1 2 < 1 a + 1 || C:1 < 1 a + 1 b ≤3 b ≤1. 2. 2. || D:3 2 < 1 a + 1 || E:2 < 
ITA-MC-2018-SP-MAT-Q010	2018	single_phase	matematica	10	False	False	O lugar geométrico das soluções da equação x2 + bx + 1 = 0, quando |b| < 2, b ∈R, é representado no plano complexo por | ALT A:dois pontos. || B:um segmento de reta. || C:uma circunferência menos dois pontos. || D:uma cir
ITA-MC-2018-SP-MAT-Q011	2018	single_phase	matematica	11	False	False	Em um triângulo de vértices A, B e C são dados ˆB = π/2, ˆC = π/3 e o lado BC = 1 cm. Se o lado AB é o diâmetro de uma circunferência, então a área da parte do triângulo ABC externa à circunferência, em cm2, é √ √ √ 8 −3 3 | ALT A:π 16 . 2 . 4 . 4 √ √ || B:5 3 −π || C:5π 8 −3 3 || D:5 16 −π 3 || E:5π 8 −3 3 8 . 16
ITA-MC-2018-SP-MAT-Q012	2018	single_phase	matematica	12	False	False	Com relação à equação tg3x −3tgx 1 −3tg2x + 1 = 0, podemos a rmar que 2 , π −π h i a soma das soluções é igual a 0. | ALT A:no intervalo 2 −π 2 , π i h a soma das soluções é maior que 0. || B:no intervalo 2 || C:a equa
ITA-MC-2018-SP-MAT-Q013	2018	single_phase	matematica	13	False	False	Sejam A e B matrizes quadradas n×n tais que A+B = A·B e In a matriz identidade n × n. Das a rmações: In −B é inversível; I. In −A é inversível; II. A · B = B · A. III. é (são) verdadeira(s) | ALT A:Somente I. || B:Somente II. || C:Somente III. || D:Somente I e II. || E:Todas.  x + y + z = 0
ITA-MC-2018-SP-MAT-Q014	2018	single_phase	matematica	14	False	False	Se o sistema = 0 admite in nitas soluções, então os possíveis x + ay + (a3 −1)z = 0  valores do parâmetro a são √ √ √ √ | ALT A:0, −1, −1 − , −1 + || B:0, −1, 1 − 3 3 3 , 1 + 3 . . 2 2 2 2 √ √ √ √ || C:0, −1, −1 + 3 , 1 + 
ITA-MC-2018-SP-MAT-Q015	2018	single_phase	matematica	15	False	False	Considere a matriz −1 3 4 5 −2 2 1 1 p(x) = detA, então o produto das raízes de p(x) é | ALT A:1 || B:1 || C:1 || D:1 || E:1 2. 3. 5. 7. 11
ITA-MC-2018-SP-MAT-Q016	2018	single_phase	matematica	16	False	False	Considere a classi cação: dois vértices de um paralelepípedo são não adjacentes quando não pertencem à mesma aresta. Um tetraedro é formado por vértices não adj [...] tas opostas de mesmo comprimento, então o volume do tetraedro é, em cm3: | ALT A:10. || B:12. || C:15. || D:20. || E:30
ITA-MC-2018-SP-MAT-Q017	2018	single_phase	matematica	17	False	False	Os triângulos equiláteros ABC e ABD têm lado comum AB. Seja M o ponto médio de AB e N o ponto médio de CD. Se MN = CN = 2 cm, então a altura relativa ao lado CD do triângulo ACD mede, em cm, √ √ √ √ √ 60 50 40 30 | ALT A:3 . || B:3 . || C:3 . || D:3 . 3 || E:2 6
ITA-MC-2018-SP-MAT-Q018	2018	single_phase	matematica	18	False	False	Uma aritmética (a1, a2, . . . , an) progressão satisfaz a propriedade: para cada 2n2 + 5n. n ∈N, a soma da progressão é igual a Nessas condições, o determinante   a1 a2 a3 a4 a5 a6 da matriz é  a7 + 2 a8 a9 | ALT A:−96. || B:−85. || C:63. || D:99. || E:115
ITA-MC-2018-SP-MAT-Q019	2018	single_phase	matematica	19	False	False	São dadas duas caixas, uma delas contém três bolas brancas e duas pretas e a outra contém duas bolas brancas e uma preta. Retira-se, ao acaso, uma bola de cada  [...] ilidade de as duas bolas serem da mesma cor, então P; + P, vale 8 7 6 17 | ALT A:—. || B:—. || C:—. || D:1. || E:—. (Jaz () a5 () a5 () a5 ~ . zr+y =l . ~
ITA-MC-2018-SP-MAT-Q020	2018	single_phase	matematica	20	True	True	Para que o sistema ety =e admita apenas soluções reais, todos os valores reais de c pertencem ao conjunto A 1 1 1 1 1 —oo,—-—|}. B —00, —— — . —=,——|. 1 1 1 AS  [...] AS DE 21 A 30, DEVEM SER RESOLVIDAS E RESPONDIDAS NO CADERNO DE SOLUÇÕES | ALT A: || B: || C: || D: || E:
ITA-MC-2018-SP-POR-Q021	2018	single_phase	portugues	21	False	True	Em Senhora, de José de Alencar, há uma cena em que Aurélia sai bruscamente do jardim, onde estava com Seixas, vai para a sala e fecha as cortinas para apagar os [...]  da lua”. Assinale a opção que explica esse comportamento da personagem. | ALT A:Para Aurélia, assim como para Seixas, a natureza é pouco atrativa. || B:A frieza de Aurélia pa
ITA-MC-2018-SP-POR-Q022	2018	single_phase	portugues	22	False	True	Em várias passagens de Ouincas Borba, de Machado de Assis, as personagens interpretam erroneamente alguns fatos ou fazem ilações equivocadas a partir de algumas [...] e, a partir do relato que ouve de um cocheiro, Rubião se convence de que | ALT A:D. Tonica planeja casar-se com ele a qualquer custo. || B:Palha pretende desfazer os negócios 
ITA-MC-2018-SP-POR-Q023	2018	single_phase	portugues	23	False	True	Em São Bernardo, de Graciliano Ramos, o narrador-personagem afirma: “...se me escapa o retrato moral de minha mulher, para que serve esta narrativa? Para nada,  [...] orçado a escrever”. Essa frase revela que o propósito de Paulo Honório é | ALT A:expor as razões pelas quais desconfiava da fidelidade de Madalena. || B:mostrar como as atitud
ITA-MC-2018-SP-POR-Q024	2018	single_phase	portugues	24	False	True	O texto abaixo é uma das liras que integram Marília de Dirceu, de Tomás Antônio Gonzaga. 1 Em uma frondosa 3 Apenas lhe morde, 5 Se tu por tão pouco Roseira se  [...] eito lírico dirige à amada, que parece fazê-lo sofrer. 2 Estão corretas: | ALT A:I, Ie II apenas. || B:I, HeIV apenas. || C:Ie lll apenas. || D:UH, Ile IV apenas. || E:todas
ITA-MC-2018-SP-POR-Q025	2018	single_phase	portugues	25	False	True	O poema abaixo dialoga com as liras de Marília de Dirceu. Dentre as marcas mais visíveis de intertextualidade, encontram- Haicai tirado de uma falsa lira de Gonzaga | se as seguintes, EXCETO Quis gravar “Amor” | ALT A:o título do poema menciona o autor de Marília de No tronco de um velho freixo: Dirceu. “Maríli
ITA-MC-2018-SP-POR-Q026	2018	single_phase	portugues	26	False	True	O poema abaixo retoma, por seu turno, imagens presentes nos dois anteriores. Algumas pessoas, ao gravarem nomes, datas etc., nos troncos das Passeio no bosque a [...]  fazendo isso, o canivete na mão não deixa marcas no tronco da goiabeira | ALT A:se liberta das dores amorosas, pois as exterioriza de alguma forma. cicatrizes não se transfer
ITA-MC-2018-SP-POR-Q027	2018	single_phase	portugues	27	False	True	Depreende-se que o autor, em relação ao processo de envelhecimento, manifesta | ALT A:rejeição. || B:hesitação. || C:aceitação. || D:pesar. || E:esperança
ITA-MC-2018-SP-POR-Q028	2018	single_phase	portugues	28	False	True	"No período ""Da mesma forma que ensaiamos os primeiros passos por imitação, temos que aprender a ser adolescentes, adultos e a ficar cada vez mais velhos."", (parágrafo 3), o autor | ALT A:fortalece a ideia de que a infância está cada vez mais curta. || B:restringe a vida humana a a"
ITA-MC-2018-SP-POR-Q029	2018	single_phase	portugues	29	False	True	Assinale a opção que NÃO constitui um dos aspectos acerca do envelhecimento apresentados no texto. Envelhecer | ALT A:apavora a homens e mulheres. || B:desfaz a ilusão de eterna juventude. || C:requer tratamentos
ITA-MC-2018-SP-POR-Q030	2018	single_phase	portugues	30	False	True	Ao fazer alusão a “um vale de lágrimas” (parágrafo 9), o autor | ALT A:retrata a velhice como a melhor fase da vida. || B:compara juventude e velhice como processos 
ITA-MC-2018-SP-POR-Q031	2018	single_phase	portugues	31	False	True	Em todas as opções, o autor vale-se de metáforas para construir sua argumentação, EXCETO em | ALT A:sombra que nos acompanha (parágrafo 2) || B:período áureo (parágrafo 5) || C:dores sem analges
ITA-MC-2018-SP-POR-Q032	2018	single_phase	portugues	32	True	True	“Eu quero por Rita Pavone no ringtone do meu celular”. O trecho selecionado indica que o autor | ALT A:busca conciliar elementos de épocas distintas. || B:acredita que a velhice seja apenas uma con
ITA-MC-2018-SP-POR-Q033	2018	single_phase	portugues	33	False	True	O emprego recorrente do verbo querer, no texto, revela | ALT A:inconformismo diante do processo de envelhecimento. || B:medo de se tornar inútil quando a vel
ITA-MC-2018-SP-POR-Q034	2018	single_phase	portugues	34	False	True	O trecho que critica explicitamente aqueles que não aceitam a velhice é: | ALT A:e quando eu esquecer meu próprio nome que me chamem de velho gagá || B:não quero morrer pois q
ITA-MC-2018-SP-POR-Q035	2018	single_phase	portugues	35	False	True	O ponto convergente entre os textos | e 2 é | ALT A:o reconhecimento de aspectos positivos da velhice. || B:a condenação da discriminação social c
ITA-MC-2018-SP-POR-Q036	2018	single_phase	portugues	36	True	True	“Nos últimos meses, em meio ao debate sobre as reformas na Previdência, um ponto acabou despertando a atenção.” Na frase transcrita, as vírgulas foram utilizadas para | ALT A:(_) realçar a escrita formal em contraste à escrita informal. || B:separar um termo complement
ITA-MC-2018-SP-POR-Q037	2018	single_phase	portugues	37	True	True	A afirmação “Pendurar as chuteiras nem sempre é fácil” sugere | ALT A:(_) falta de recursos para aproveitar a fase chamada melhor idade. || B:comprometimento emocio
ITA-MC-2018-SP-POR-Q038	2018	single_phase	portugues	38	False	True	“Às vezes, pode significar uma quebra tão grande na rotina que afeta até mesmo o emocional”. As expressões em destaque, respectivamente, têm os valores semânticos de | ALT A:ambiguidade e conformidade. || B:eventualidade e gradação. || C:causa e consequência. || D:dúv
ITA-MC-2018-SP-POR-Q039	2018	single_phase	portugues	39	True	True	A conjunção em destaque na frase “Não se trata de apologia da solidão, mas de encarar um dado da realidade contemporânea:...” possui a função semântica de | ALT A:(_) retificação. || B:compensação. || C:complementação. || D:separação. || E:acréscimo
ITA-MC-2018-SP-POR-Q040	2018	single_phase	portugues	40	True	True	É correto concluir que os textos 3 e 4 | ALT A:(_) afirmam que o homem é capaz de superar todas as limitações da velhice. || B:concordam que 
ITA-MC-2018-SP-QUI-Q001	2018	single_phase	quimica	1	False	True	Aminoácidos são compostos orgânicos que contêm um grupo amina e um grupo carboxílico. Nos a- aminoácidos, os dois grupos encontram-se nas extremidades da molécu [...] opção que contém o(s) aminoácido(s) que possui(em) grupo(s) R polar(es). | ALT A:Alanina e Fenilalanina || B:Asparagina e Glicina || C:Asparagina e Serina || D:Fenilalanina ||
ITA-MC-2018-SP-QUI-Q002	2018	single_phase	quimica	2	False	False	Considere as seguintes proposições a respeito dos valores, em módulo, da energia de orbitais atômicos 2s e 2p: I. IE,,| = [Es] para o átomo de hidrogênio. II. I [...]  [Esp] para o átomo de hélio. Das proposições acima, está(ão) CORRETA(S) | ALT A:apenas I. || B:apenas II. || C:apenas II. || D:apenasTe III. || E:todas
ITA-MC-2018-SP-QUI-Q003	2018	single_phase	quimica	3	False	False	Entre as substâncias CH4, CH3Cl, CH2Br2, CH>CL, CHBr; e CBra, | ALT A:CBr4 éa de maior ponto de ebulição. || B:CH>Br; é mais volátil que o CH2Ch. || C:CHBr; tem mai
ITA-MC-2018-SP-QUI-Q004	2018	single_phase	quimica	4	False	False	Considere as proposições a seguir: I. Oalceno CsH1 apresenta cinco isômeros. II. Existem três diferentes compostos com a fórmula C2H2Ch. HI. Existem quatro dife [...] zeno tem três isômeros estruturais. Das proposições acima estão CORRETAS | ALT A:apenas I, Ile IV. || B:apenasle III. || C:apenas II, Ile IV. || D:apenas Ile IV. || E:todas
