question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2026-P1-QUI-Q032	quimica_organica	funcoes_organicas	series_homologas; alcoois; hidrocarbonetos	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2026-P1-QUI-Q033	estrutura_atomica	modelos_atomicos	modelo_de_rutherford; nucleo_atomico; estrutura_da_materia	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2026-P1-QUI-Q034	quimica_organica	reacoes_organicas	substituicao_nucleofilica; haloalcanos; estereoquimica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2026-P1-QUI-Q035	quimica_organica	polimeros	pet; polimerizacao_por_condensacao; grau_de_polimerizacao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2026-P1-QUI-Q036	gases	equacao_de_estado	estequiometria_gasosa; reator_a_volume_constante; pressao_total	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2026-P1-ING-Q037	reading_comprehension	detail	progress_of_knowledge; factual_detail; text_assertions	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2026-P1-ING-Q038	grammar	syntax	word_classes; gerunds; prepositions	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q039	vocabulary	meaning_in_context	cogently; persuasively; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q040	reading_comprehension	detail	teen_reading; education; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2026-P1-ING-Q041	grammar	syntax	paraphrase; semantic_equivalence; sentence_rewriting	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q042	inference	implicit_meaning	cellphones_in_schools; implied_information; education	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2026-P1-ING-Q043	vocabulary	synonyms_and_antonyms	outright; thorough; contextual_vocabulary	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2026-P1-ING-Q044	grammar	modals	must; necessity; obligation	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q045	grammar	syntax	passive_voice; active_voice; sentence_transformation	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q046	reading_comprehension	main_idea	machines; human_intelligence; formal_reasoning	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2026-P1-ING-Q047	reference_and_cohesion	pronoun_reference	former_latter; antecedents; cohesion	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P1-ING-Q048	grammar	verb_tenses	past_tense; reported_time; tense_sequence	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q001	literatura	autores_e_obras	livro_do_desassossego; bernardo_soares; prosa_poetica	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2026-P2-POR-Q002	literatura	autores_e_obras	fernando_pessoa; heteronimos; bernardo_soares	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q003	literatura	escolas_literarias	parnasianismo; forma_poetica; soneto	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q004	literatura	analise_literaria	poema; vocabulario; caracterizacao_do_eu_lirico	interpretacao_de_texto; argumentacao_logica	0.85	false	1.0
ITA-MC-2026-P2-POR-Q005	interpretacao_textual	compreensao	paixao_pelos_livros; conhecimento; argumentacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q006	gramatica	morfologia	derivacao_parassintetica; formacao_de_palavras	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q007	literatura	autores_e_obras	fahrenheit_451; sociedade; livros_e_informacao	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2026-P2-POR-Q008	interpretacao_textual	coesao_e_coerencia	recursos_linguisticos; simplificacao_cultural; critica	interpretacao_de_texto; analise_linguistica	0.90	false	1.0
ITA-MC-2026-P2-POR-Q009	gramatica	sintaxe	voz_ativa; sujeito; impessoalizacao	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q010	interpretacao_textual	inferencia	sociedade_da_informacao; comunicacao; velocidade	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q011	gramatica	sintaxe	funcao_sintatica; oracao_substantiva; sintagma	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q012	literatura	escolas_literarias	naturalismo; romantismo; descricao_minuciosa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q013	literatura	escolas_literarias	bucolismo; arcadismo; cenario_idilico	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2026-P2-POR-Q014	interpretacao_textual	inferencia	memoria; alzheimer; narracao_autobiografica	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2026-P2-POR-Q015	gramatica	sintaxe	complemento_nominal; sintagma_preposicionado; funcao_sintatica	analise_linguistica; argumentacao_logica	0.99	false	1.0
