question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2024-P1-ING-Q035	reading_comprehension	detail	korean_women; inequality; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2024-P1-ING-Q036	reading_comprehension	detail	sexism_protests; molka; korea	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q037	conjuntos	operacoes_com_conjuntos	uniao; intersecao; diferenca	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q038	matrizes_e_sistemas	sistemas_lineares	sistema_matricial; inversibilidade; unicidade	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q039	trigonometria	identidades_trigonometricas	arctangente; seno; cosseno	aplicacao_de_formulas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q040	combinatoria	principios_de_contagem	principio_da_casa_dos_pombos; pares; potencias_de_dois	argumentacao_logica; calculo_numerico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q041	polinomios	coeficientes	soma_das_raizes; permutacao_de_coeficientes; vieta	raciocinio_algebrico; calculo_numerico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q042	polinomios	raizes_de_polinomios	progressao_geometrica; raizes; vieta	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q043	geometria_espacial	areas_e_volumes	cilindro; area_lateral; volume; progressao_geometrica	modelagem_matematica; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2024-P1-MAT-Q044	geometria_espacial	solidos	formula_de_euler; poliedro_convexo; faces	argumentacao_logica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q045	geometria_plana	areas	triangulo; cevianas; razoes_de_areas	interpretacao_de_figuras; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2024-P1-MAT-Q046	numeros_complexos	forma_polar	potencias_complexas; argumento; periodicidade	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q047	geometria_analitica	retas	bissetriz; reta_perpendicular; coordenadas	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2024-P1-MAT-Q048	geometria_analitica	conicas	elipse; excentricidade; circunferencia	modelagem_matematica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2024-P1-POR-Q013	literatura	autores_e_obras	nos_matamos_o_cao_tinhoso; honwana; colonialismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q014	literatura	autores_e_obras	nos_matamos_o_cao_tinhoso; linguagem; colonialismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q015	literatura	autores_e_obras	a_velhota; honwana; narrador	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q016	literatura	autores_e_obras	dina; honwana; violencia_colonial	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q017	literatura	autores_e_obras	o_avesso_da_pele; jeferson_tenorio; narrador	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q018	literatura	analise_literaria	o_avesso_da_pele; negritude; racismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q019	literatura	analise_literaria	colonialismo; racismo; comparacao_de_obras	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2024-P1-POR-Q020	literatura	analise_literaria	o_avesso_da_pele; personagens; consciencia_racial	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q021	literatura	autores_e_obras	a_falecida; nelson_rodrigues; rio_de_janeiro	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q022	literatura	escolas_literarias	teatro_moderno; nelson_rodrigues; linguagem_dramatica	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2024-P1-POR-Q023	literatura	autores_e_obras	zulmira; a_falecida; caracterizacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-POR-Q024	literatura	autores_e_obras	tuninho; a_falecida; caracterizacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q049	estequiometria	balanceamento	combustao_completa; mistura_estequiometrica; oxigenio	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q050	quimica_inorganica	geral	ciclo_do_nitrogenio; nitrificacao; desnitrificacao	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2024-P1-QUI-Q051	termoquimica	entalpia	reacao_endotermica; entalpia; processos_quimicos	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q052	estrutura_atomica	modelos_atomicos	modelos_atomicos; processos_fisico_quimicos; representacoes	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2024-P1-QUI-Q053	solucoes	geral	misturas; azeotropo; processos_de_separacao	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2024-P1-QUI-Q054	acidos_e_bases	geral	pka; efeito_indutivo; acidez_organica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q055	quimica_inorganica	reacoes_inorganicas	reatividade; precipitacao; deslocamento	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2024-P1-QUI-Q056	acidos_e_bases	tampoes	tampao; henderson_hasselbalch; neutralizacao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q057	quimica_organica	reacoes_organicas	esterificacao; reatividade; reducao_organica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q058	solucoes	propriedades_coligativas	dissociacao; crioscopia; fator_de_vant_hoff	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q059	eletroquimica	geral	celulas_eletroquimicas; potencial_padrao; anodo_catodo	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2024-P1-QUI-Q060	termoquimica	energia_de_ligacao	energia_de_ligacao; entalpia_de_formacao; hcl	modelagem_matematica; calculo_numerico	0.99	false	1.0
