question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2009-SP-FIS-Q014	eletromagnetismo	inducao_eletromagnetica	haste_movendo_em_campo; fem_induzida; velocidade_terminal	modelagem_fisica; interpretacao_de_figuras	0.98	false	1.0
ITA-MC-2009-SP-FIS-Q015	eletromagnetismo	forca_magnetica	fios_paralelos; correntes_eletricas; forca_magnetica	modelagem_fisica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2009-SP-FIS-Q016	eletrostatica	capacitores	capacitor; dieletrico; carga_induzida	modelagem_fisica; interpretacao_de_figuras	0.98	false	1.0
ITA-MC-2009-SP-FIS-Q017	optica	difracao	fenda_simples; padrao_de_difracao; largura_da_fenda	modelagem_fisica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2009-SP-FIS-Q018	mecanica	cinematica	queda_livre; referencial_acelerado; movimento_relativo	modelagem_fisica; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-FIS-Q019	ondas	movimento_harmonico_simples	empuxo; forca_restauradora; frequencia_angular	modelagem_fisica; aplicacao_de_formulas	0.95	false	1.0
ITA-MC-2009-SP-FIS-Q020	mecanica	movimento_circular	pendulo; tensao; energia_mecanica	modelagem_fisica; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2009-SP-ING-Q001	reading_comprehension	detail	webpage; factual_detail; news_items	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2009-SP-ING-Q002	reading_comprehension	detail	information_location; webpage_link; safety_equipment	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2009-SP-ING-Q003	reading_comprehension	detail	factual_statements; webpage_information	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2009-SP-ING-Q004	reading_comprehension	detail	information_location; source_link	leitura_em_ingles; interpretacao_de_texto	0.94	false	1.0
ITA-MC-2009-SP-ING-Q005	reading_comprehension	main_idea	central_theme; smart_textiles	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q006	reading_comprehension	detail	factual_detail; proetex; smart_clothing	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q007	reading_comprehension	detail	factual_statements; smart_textiles	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q008	vocabulary	meaning_in_context	word_substitution; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2009-SP-ING-Q009	reading_comprehension	detail	information_retrieval; smart_textile_projects	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q010	reading_comprehension	detail	factual_statements; market_information	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q011	grammar	syntax	sentence_rewriting; passive_voice; relative_clauses	leitura_em_ingles; analise_linguistica	0.90	false	1.0
ITA-MC-2009-SP-ING-Q012	inference	implicit_meaning	comic_dialogue; pragmatic_completion	leitura_em_ingles; interpretacao_de_figuras	0.91	false	1.0
ITA-MC-2009-SP-ING-Q013	text_structure	organization	text_genre; review; abstract; report	leitura_em_ingles; analise_linguistica	0.98	false	1.0
ITA-MC-2009-SP-ING-Q014	reading_comprehension	detail	factual_statements; book_reviews	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2009-SP-ING-Q015	reading_comprehension	detail	book_information; leonardos_laptop	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2009-SP-ING-Q016	reading_comprehension	detail	persuasive_technology; factual_statements	leitura_em_ingles; interpretacao_de_texto	0.94	false	1.0
ITA-MC-2009-SP-ING-Q017	reading_comprehension	detail	biographical_information; milton_hatoum	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q018	reading_comprehension	detail	interview; factual_statements	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-ING-Q019	vocabulary	meaning_in_context	translation; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2009-SP-ING-Q020	grammar	syntax	sentence_equivalence; question_forms; substitution	leitura_em_ingles; analise_linguistica	0.90	false	1.0
ITA-MC-2009-SP-MAT-Q001	conjuntos	operacoes_com_conjuntos	complemento; uniao; intersecao; conjunto_das_partes	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q002	conjuntos	operacoes_com_conjuntos	principio_da_inclusao_exclusao; contagem; conjuntos	modelagem_matematica; calculo_numerico	0.98	false	1.0
ITA-MC-2009-SP-MAT-Q003	funcoes	equacoes_funcionais	equacao_funcional; multiplicatividade; paridade	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q004	numeros_complexos	forma_polar	formula_de_moivre; seno; cosseno	raciocinio_algebrico; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q005	polinomios	raizes_de_polinomios	polinomio_par; raizes; modulo_das_raizes	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q006	funcoes	composicao_e_inversa	composicao_de_funcoes; raizes_complexas; multiplicidade	raciocinio_algebrico; resolucao_de_problemas	0.82	false	1.0
ITA-MC-2009-SP-MAT-Q007	polinomios	raizes_de_polinomios	polinomio_reciproco; raizes_complexas; modulo	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q008	polinomios	raizes_de_polinomios	raizes_em_progressao_geometrica; vieta; coeficientes	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q009	matrizes_e_sistemas	sistemas_lineares	minimos_quadrados; aproximacao_quadratica; sistema_linear	modelagem_matematica; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q010	matrizes_e_sistemas	sistemas_lineares	sistema_linear; determinacao; condicoes_sobre_coeficientes	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q011	matrizes_e_sistemas	matrizes	matriz_simetrica; progressao_geometrica; nucleo_da_matriz	raciocinio_algebrico; resolucao_de_problemas	0.82	false	1.0
ITA-MC-2009-SP-MAT-Q012	probabilidade	probabilidade_condicional	teorema_de_bayes; teste_de_proficiencia; probabilidade_condicional	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2009-SP-MAT-Q013	geometria_plana	triangulos	lei_dos_cossenos; triangulo; raiz_dupla	raciocinio_geometrico; raciocinio_algebrico	0.98	false	1.0
ITA-MC-2009-SP-MAT-Q014	geometria_analitica	geral	lugar_geometrico; distancia_a_reta; distancia_a_ponto	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2009-SP-MAT-Q015	geometria_plana	triangulos	circunferencia_inscrita; inraio; triangulo	raciocinio_geometrico; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q016	geometria_analitica	conicas	parabola; foco; vertice	raciocinio_geometrico; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q017	trigonometria	identidades_trigonometricas	identidades; tangente; cotangente	raciocinio_algebrico; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q018	geometria_analitica	circunferencia	corda; ponto_medio; reta_perpendicular_ao_raio	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2009-SP-MAT-Q019	geometria_espacial	areas_e_volumes	esfera_inscrita_em_cone; volume; geometria_espacial	raciocinio_geometrico; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2009-SP-MAT-Q020	geometria_espacial	areas_e_volumes	cubo; octaedro; pontos_medios; area_lateral	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q021	interpretacao_textual	compreensao	informacoes_textuais; luxo_urbano; comparacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q022	interpretacao_textual	inferencia	inferencia; seguranca_urbana; paris	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q023	gramatica	pontuacao	sinais_de_pontuacao; parenteses; justificativa_sintatica	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q024	interpretacao_textual	compreensao	ideia_central; luxo_urbano	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q025	interpretacao_textual	inferencia	inferencia; condicao_humana; vida_urbana	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q026	interpretacao_textual	compreensao	informacoes_textuais; seguranca; isolamento_urbano	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q027	gramatica	sintaxe	pronome_demonstrativo; referencia_textual; coesao	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-POR-Q028	semantica	significacao	vocabulario; significacao_contextual	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2009-SP-POR-Q029	interpretacao_textual	compreensao	tema; delimitacao_tematic; cerrado	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q030	gramatica	sintaxe	causa_e_consequencia; estrutura_argumentativa; verbos	analise_linguistica; interpretacao_de_texto	0.94	false	1.0
ITA-MC-2009-SP-POR-Q031	gramatica	pontuacao	parenteses; explicacao; sintese	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-POR-Q032	semantica	significacao	polissemia; acepcao_dicionarizada; contexto	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2009-SP-POR-Q033	interpretacao_textual	coesao_e_coerencia	coesao_referencial; sequencia_textual; explicacao	interpretacao_de_texto; analise_linguistica	0.97	false	1.0
ITA-MC-2009-SP-POR-Q034	gramatica	pontuacao	virgula; alteracao_de_sentido	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q035	literatura	analise_literaria	manuel_bandeira; anel_de_vidro; lirismo	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2009-SP-POR-Q036	literatura	analise_literaria	cecilia_meireles; inscricao_na_areia; lirismo	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2009-SP-POR-Q037	literatura	analise_literaria	chacal; poesia_contemporanea; desencontro_amoroso	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2009-SP-POR-Q038	literatura	escolas_literarias	romantismo; realismo; jose_de_alencar; machado_de_assis	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q039	literatura	analise_literaria	machado_de_assis; graciliano_ramos; realismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-POR-Q040	literatura	autores_e_obras	guimaraes_rosa; a_terceira_margem_do_rio; narrativa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q001	estequiometria	mol_e_massas	mistura; carbonato; bicarbonato; titulacao	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2009-SP-QUI-Q002	termoquimica	geral	ciclo_de_carnot; transformacao_adiabatica; transformacao_isotermica	argumentacao_logica; resolucao_de_problemas	0.96	false	1.0
ITA-MC-2009-SP-QUI-Q003	quimica_nuclear	reacoes_nucleares	decaimento_alfa; numero_atomico; tabela_periodica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q004	eletroquimica	potenciais_eletroquimicos	metal_em_agua; oxidacao; potencial_de_reducao	argumentacao_logica; resolucao_de_problemas	0.97	false	1.0
ITA-MC-2009-SP-QUI-Q005	quimica_nuclear	radioatividade	decaimento_radioativo; meia_vida; curva_exponencial	interpretacao_de_graficos; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-QUI-Q006	quimica_inorganica	geral	substancia_pura; mistura; temperatura_de_fusao	argumentacao_logica; resolucao_de_problemas	0.97	false	1.0
ITA-MC-2009-SP-QUI-Q007	ligacoes_e_estrutura_molecular	forcas_intermoleculares	ponto_de_ebulicao; ligacao_de_hidrogenio; polaridade	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q008	termoquimica	geral	gas_ideal; energia_interna; transformacoes_termodinamicas	interpretacao_de_graficos; argumentacao_logica	0.85	false	1.0
ITA-MC-2009-SP-QUI-Q009	propriedades_periodicas	tendencias_periodicas	afinidade_eletronica; energia_de_ionizacao; configuracao_eletronica	argumentacao_logica; resolucao_de_problemas	0.97	false	1.0
ITA-MC-2009-SP-QUI-Q010	equilibrio_quimico	constante_de_equilibrio	grau_de_dissociacao; equilibrio_gasoso; kp	modelagem_matematica; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2009-SP-QUI-Q011	cinetica_quimica	velocidade_de_reacao	velocidade_estequiometrica; consumo_de_reagente; estequiometria	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q012	quimica_nuclear	radioatividade	meia_vida; decaimento_exponencial; iodo_131; cesio_137	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q013	termoquimica	geral	leis_dos_gases; gas_ideal; temperatura_pressao_volume	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q014	estrutura_atomica	espectros_atomicos	teste_da_chama; sodio; emissao_atomica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q015	solucoes	geral	coloides; coagulacao; carga_ionica	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2009-SP-QUI-Q016	acidos_e_bases	ph_e_poh	acido_fraco; grau_de_dissociacao; pka; ph	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2009-SP-QUI-Q017	quimica_organica	funcoes_organicas	permanganato; oxidacao_organica; grupo_funcional	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q018	gases	equacao_de_estado	gas_ideal; diagramas_termodinamicos; propriedades_de_estado	interpretacao_de_graficos; argumentacao_logica	0.92	false	1.0
ITA-MC-2009-SP-QUI-Q019	solucoes	propriedades_coligativas	pressao_de_vapor; lei_de_raoult; fracao_molar	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2009-SP-QUI-Q020	eletroquimica	pilhas	celula_galvanica; potencial_de_celula; equacao_de_nernst	modelagem_matematica; calculo_numerico	0.99	false	1.0
