question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2016-SP-MAT-Q012	numeros_complexos	forma_algebrica	complex_system; powers; roots	raciocinio_algebrico; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-MAT-Q013	geometria_plana	circulos	chord; tangents; triangle_area	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2016-SP-MAT-Q014	geometria_analitica	retas	area_bisection; vertical_line; quadrilateral	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2016-SP-MAT-Q015	polinomios	raizes_de_polinomios	polynomial_exponents; geometric_progression; complex_roots	raciocinio_algebrico; argumentacao_logica	0.95	false	1.0
ITA-MC-2016-SP-MAT-Q016	geometria_plana	triangulos	equilateral_triangle; trisection_points; angle	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2016-SP-MAT-Q017	geometria_espacial	areas_e_volumes	spheres_in_cone; tangency; cone_volume	raciocinio_geometrico; modelagem_matematica	0.95	false	1.0
ITA-MC-2016-SP-MAT-Q018	polinomios	raizes_de_polinomios	complex_polynomial; conjugate_roots; real_roots	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2016-SP-MAT-Q019	combinatoria	principios_de_contagem	colored_cube; rotations; counting	argumentacao_logica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-MAT-Q020	geometria_plana	triangulos	equilateral_triangle; angle_bisector; segment_length	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2016-SP-POR-Q021	interpretacao_textual	compreensao	career_choice; university; author_view	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q022	interpretacao_textual	inferencia	author_attitude; education; careers	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q023	interpretacao_textual	compreensao	social_expectation; professional_careers	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q024	interpretacao_textual	coesao_e_coerencia	thesis_support; arguments; professional_choice	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q025	interpretacao_textual	coesao_e_coerencia	anaphora; essa_ilusao; reference	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2016-SP-POR-Q026	variacao_linguistica	registro	colloquiality; informal_register	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2016-SP-POR-Q027	figuras_de_linguagem	geral	paradox; irony; thought_figures	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2016-SP-POR-Q028	semantica	significacao	verb_ter; semantic_value; contextual_meaning	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2016-SP-POR-Q029	gramatica	morfologia	adverb_ate; inclusion; semantic_value	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q030	interpretacao_textual	coesao_e_coerencia	common_theme; relation_between_texts	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q031	interpretacao_textual	inferencia	tone; criticism; irony	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q032	gramatica	pontuacao	comma; optional_punctuation; standard_grammar	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q033	figuras_de_linguagem	figuras_semanticas	quotation_marks; irony; lexical_emphasis	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2016-SP-POR-Q034	interpretacao_textual	inferencia	comic_humor; mafalda; pragmatic_inference	interpretacao_de_figuras; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2016-SP-POR-Q035	literatura	autores_e_obras	memorias_postumas; bras_cubas; machado_de_assis	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q036	literatura	autores_e_obras	o_cortico; female_characters; naturalism	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q037	literatura	analise_literaria	jose_paulo_paes; bucolic; social_critique	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2016-SP-POR-Q038	literatura	autores_e_obras	sao_bernardo; madalena; paulo_honorio	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-POR-Q039	literatura	analise_literaria	ivan_junqueira; childhood; metaphor	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2016-SP-POR-Q040	generos_textuais	generos_discursivos	adivinha; oral_tradition; poetic_reworking	interpretacao_de_texto; analise_linguistica	0.95	false	1.0
ITA-MC-2016-SP-QUI-Q001	acidos_e_bases	geral	bronsted_lowry; lewis_acid_base; species_classification	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q002	solucoes	solubilidade	soluble_salts; solubility_rules	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q003	solucoes	propriedades_coligativas	boiling_point_elevation; ebullioscopy; molality	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q004	cinetica_quimica	energia_de_ativacao	arrhenius_equation; activation_energy; preexponential_factor	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q005	ligacoes_e_estrutura_molecular	forcas_intermoleculares	vapor_pressure; hydrocarbons; intermolecular_forces	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q006	estrutura_atomica	geral	mass_number; isotopes; atomic_structure	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2016-SP-QUI-Q007	eletroquimica	potenciais_eletroquimicos	electrode_potential; nernst_equation; ph	modelagem_matematica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q008	gases	equacao_de_estado	gas_density; molar_mass; ideal_gas	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q009	eletroquimica	pilhas	cell_potential; gibbs_free_energy; redox	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q010	equilibrio_quimico	constante_de_equilibrio	hi_equilibrium; partial_pressure; equilibrium_constant	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q011	eletroquimica	eletrolise	electrolysis; inert_electrodes; products_at_electrodes	argumentacao_logica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q012	estequiometria	reagente_limitante	purity; reaction_yield; stoichiometry	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q013	termoquimica	lei_de_hess	enthalpy_of_formation; combustion; vaporization_of_water	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q014	estrutura_atomica	espectros_atomicos	photoelectric_effect; work_function; photon_energy	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q015	gases	equacao_de_estado	kinetic_energy; absolute_temperature; ideal_gas	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q016	gases	equacao_de_estado	gas_expansion; work; path_dependence	argumentacao_logica; interpretacao_de_graficos	0.95	false	1.0
ITA-MC-2016-SP-QUI-Q017	cinetica_quimica	velocidade_de_reacao	rate_law; mechanism; elementary_steps	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q018	cinetica_quimica	velocidade_de_reacao	zero_order; surface_catalysis; reaction_time	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q019	eletroquimica	eletrolise	copper_sulfate; electrolysis; inert_electrodes	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2016-SP-QUI-Q020	estrutura_atomica	geral	atomic_energy; hydrogen_atom; electronic_ground_state	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
