question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2013-SP-ING-Q001	vocabulary	meaning_in_context	external_stuff; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q002	inference	implicit_meaning	job_interview; privacy; comic	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2013-SP-ING-Q003	vocabulary	meaning_in_context	tanning_bed; contextual_reference	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2013-SP-ING-Q004	vocabulary	synonyms_and_antonyms	landed; synonymy; comic_context	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2013-SP-ING-Q005	reading_comprehension	main_idea	uncertainty; anxiety; action	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-ING-Q006	vocabulary	meaning_in_context	till; cultivate; metaphorical_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q007	reference_and_cohesion	pronoun_reference	that; antecedent; uncertainty	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q008	reading_comprehension	inference	paraphrase; trainable_ability; uncertainty	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-ING-Q009	vocabulary	meaning_in_context	butterflies; idiom; anxiety	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q010	vocabulary	meaning_in_context	idiomatic_expressions; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q011	inference	implicit_meaning	turns_out; constructive_response; uncertainty	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-ING-Q012	vocabulary	meaning_in_context	like_it_or_not; idiom; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q013	inference	author_intent	advertisement; airline; business_needs	leitura_em_ingles; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2013-SP-ING-Q014	reading_comprehension	detail	education_method; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-ING-Q015	vocabulary	synonyms_and_antonyms	stumbled_onto; come_upon; synonymy	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q016	grammar	syntax	teaching; grammatical_function; noun_modifier	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q017	reference_and_cohesion	pronoun_reference	this_quest; textual_reference	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q018	vocabulary	meaning_in_context	phrasal_verbs; fire_off; fired	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-ING-Q019	reading_comprehension	detail	technology_in_education; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-ING-Q020	vocabulary	meaning_in_context	actually; false_cognate; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-MAT-Q001	conjuntos	operacoes_com_conjuntos	intersecao; uniao; diferenca	argumentacao_logica; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q002	numeros_complexos	geral	raizes_complexas; modulo; equacao	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q003	numeros_complexos	forma_polar	raizes_quartas; argumento_principal; modulo	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q004	algebra	equacoes_e_inequacoes	equacao_real; potencias; soma_de_raizes	raciocinio_algebrico; resolucao_de_problemas	0.78	false	1.0
ITA-MC-2013-SP-MAT-Q005	logaritmos_e_exponenciais	logaritmos	logaritmos; sistema_de_equacoes; numeros_reais	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q006	funcoes	composicao_e_inversa	funcao_exponencial; logaritmo; composicao	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2013-SP-MAT-Q007	funcoes	geral	injetividade; sobrejetividade; soma_de_funcoes	argumentacao_logica; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q008	teoria_dos_numeros	congruencias	resto_da_divisao; modulo_6; paridade	argumentacao_logica; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q009	polinomios	coeficientes	raizes; progressao_geometrica; coeficientes	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q010	numeros_complexos	raizes_complexas	raiz_real_auxiliar; equacao_quartica; soma_de_raizes	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q011	probabilidade	probabilidade_discreta	uniao; intersecao; complemento	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q012	probabilidade	probabilidade_discreta	lancamentos_de_moeda; binomial; comparacao_de_probabilidades	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q013	matrizes_e_sistemas	determinantes	determinante; matriz_5x5; parametro	raciocinio_algebrico; resolucao_de_problemas	0.75	false	1.0
ITA-MC-2013-SP-MAT-Q014	trigonometria	equacoes_trigonometricas	equacao_trigonometrica; numero_de_solucoes; parametro	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q015	trigonometria	identidades_trigonometricas	secante; cossecante; cotangente	raciocinio_algebrico; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q016	geometria_plana	circulos	tangente; secante; angulos	interpretacao_de_figuras; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q017	geometria_analitica	conicas	parabola; reta_tangente; paralelismo	modelagem_matematica; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q018	geometria_espacial	posicoes_relativas	retas_coplanares; retas_reversas; planos	argumentacao_logica; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q019	geometria_espacial	areas_e_volumes	triedro_trirretangulo; tetraedro; volume	interpretacao_de_figuras; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2013-SP-MAT-Q020	geometria_espacial	areas_e_volumes	cilindro; triangulo_inscrito; area_da_superficie	modelagem_matematica; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2013-SP-POR-Q021	interpretacao_textual	compreensao	foco_da_critica; tecnologia; consumo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q022	interpretacao_textual	inferencia	nocao_de_sistema; tecnologia; critica	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q023	interpretacao_textual	inferencia	subjetividade; avaliacao_da_autora	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q024	figuras_de_linguagem	figuras_semanticas	linguagem_figurada; metafora; tecnologia	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-POR-Q025	interpretacao_textual	coesao_e_coerencia	dialogo_com_leitor; antecipacao_argumentativa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q026	interpretacao_textual	coesao_e_coerencia	referencia_textual; informacao; opentable	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2013-SP-POR-Q027	interpretacao_textual	compreensao	coleta_de_dados; privacidade; little_brother	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q028	interpretacao_textual	inferencia	pergunta_e_resposta; entrevista; adequacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q029	variacao_linguistica	registro	linguagem_oral; norma_formal; pronomes	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-POR-Q030	interpretacao_textual	coesao_e_coerencia	relacao_entre_textos; tecnologia; privacidade	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2013-SP-POR-Q031	interpretacao_textual	compreensao	tema; cientista; modo_de_vida	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q032	gramatica	pontuacao	virgula; aposto; estrutura_sintatica	analise_linguistica; argumentacao_logica	0.95	false	1.0
ITA-MC-2013-SP-POR-Q033	interpretacao_textual	compreensao	titulo; spam; conteudo_textual	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q034	gramatica	sintaxe	concessao; apesar_de; substituicao	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2013-SP-POR-Q035	literatura	autores_e_obras	missa_do_galo; machado_de_assis; narrador	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2013-SP-POR-Q036	literatura	autores_e_obras	caricatura_social; jeitinho_brasileiro; romance	interpretacao_de_texto; argumentacao_logica	0.93	false	1.0
ITA-MC-2013-SP-POR-Q037	literatura	escolas_literarias	simbolismo; cruz_e_sousa; musicalidade	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2013-SP-POR-Q038	literatura	analise_literaria	patativa_do_assare; sertao; linguagem_regional	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2013-SP-POR-Q039	literatura	autores_e_obras	miguilim; perspectiva_infantil; guimaraes_rosa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2013-SP-POR-Q040	literatura	analise_literaria	diminutivos; linguagem_afetiva; estilo	interpretacao_de_texto; analise_linguistica	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q001	equilibrio_quimico	equilibrio_de_solubilidade	haletos_de_prata; precipitacao; dissolucao_seletiva	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q002	quimica_inorganica	geral	cor_de_ions; solucoes_aquosas; metais_de_transicao	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q003	ligacoes_e_estrutura_molecular	forcas_intermoleculares	pressao_de_vapor; forcas_intermoleculares; ponto_de_ebulicao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q004	quimica_inorganica	reacoes_inorganicas	hidroxido_de_potassio; cloreto_de_amonio; amonia	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q005	quimica_inorganica	reacoes_inorganicas	precipitacao; sais; iodeto_de_chumbo	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q006	quimica_organica	reacoes_organicas	reducao_de_acido_carboxilico; alcool_primario; lialh4	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q007	ligacoes_e_estrutura_molecular	geral	cristal; celula_unitaria; rede_cristalina	interpretacao_de_figuras; argumentacao_logica	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q008	cinetica_quimica	velocidade_de_reacao	velocidade_estequiometrica; brometo; bromato	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q009	termoquimica	entalpia	combustao_do_etanol; calorimetria; entalpia	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q010	solucoes	geral	coeficiente_de_particao; extracao_liquido_liquido; iodo	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q011	quimica_organica	reacoes_organicas	hidrolise; aminoacidos; amidas_e_esteres	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q012	propriedades_periodicas	tendencias_periodicas	raio_ionico; carga_ionica; cations	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q013	termoquimica	geral	temperatura; calor; mudanca_de_fase	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q014	equilibrio_quimico	equilibrio_de_solubilidade	kps; hidroxidos; solubilidade	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q015	eletroquimica	potenciais_eletroquimicos	eletrodo_de_cobre; equacao_de_nernst; complexacao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q016	solucoes	geral	lei_de_raoult; solucao_ideal; pressao_de_vapor	modelagem_matematica; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2013-SP-QUI-Q017	ligacoes_e_estrutura_molecular	forcas_intermoleculares	forcas_intermoleculares; pressao_de_vapor; viscosidade	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q018	estrutura_atomica	modelos_atomicos	energia_de_ionizacao; modelo_de_bohr; identificacao_atomica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q019	ligacoes_e_estrutura_molecular	ligacoes_quimicas	configuracao_de_valencia; ligacoes; segundo_periodo	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2013-SP-QUI-Q020	quimica_organica	funcoes_organicas	cetonas; identificacao_de_funcao; formulas_estruturais	argumentacao_logica; interpretacao_de_figuras	0.85	false	1.0
