question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2021-P1-MAT-Q044	geometria_analitica	conicas	ellipse; circumscribed_rectangle; circle_equation	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q045	geometria_plana	triangulos	triangle; incircle; cosine_data	raciocinio_geometrico; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q046	funcoes	graficos	exponential_graphs; logarithm_graph; intersections	interpretacao_de_graficos; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q047	logaritmos_e_exponenciais	exponenciais	exponential_equation; unique_real_solution	resolucao_de_problemas; raciocinio_algebrico	0.90	false	1.0
ITA-MC-2021-P1-MAT-Q048	matrizes_e_sistemas	matrizes	matrix_equation; trace; 2x2_matrix	raciocinio_algebrico; calculo_numerico	0.85	false	1.0
ITA-MC-2021-P1-MAT-Q049	sequencias_e_progressoes	progressao_aritmetica	triangle_sides; arithmetic_progression; perimeter	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q050	geometria_plana	geometria_euclidiana	quadrilaterals; diagonals; classification	argumentacao_logica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q051	geometria_espacial	posicoes_relativas	line_plane_angle; projections; parallelism	argumentacao_logica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q052	probabilidade	probabilidade_discreta	dodecahedron; vertices; edges; probability	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q053	combinatoria	principios_de_contagem	stars_and_bars; distribution; integer_solutions	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2021-P1-MAT-Q054	numeros_complexos	geral	complex_plane; equilateral_triangle; modulus	raciocinio_algebrico; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2021-P1-MAT-Q055	polinomios	divisibilidade_de_polinomios	integer_coefficients; polynomial_remainder; congruence	raciocinio_algebrico; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q016	literatura	autores_e_obras	memorias_de_um_sargento_de_milicias; narrador; manuel_antonio_de_almeida	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q017	literatura	autores_e_obras	teoria_do_medalhao; machado_de_assis; contradicao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q018	literatura	autores_e_obras	memorias_de_um_sargento_de_milicias; personagens; costumes	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q019	literatura	analise_literaria	periodo_joanino; sociedade_brasileira; romance_de_costumes	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q020	literatura	autores_e_obras	senhor_diretor; narradora_protagonista; caracterizacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q021	literatura	autores_e_obras	as_formigas; desfecho; antecipacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q022	literatura	autores_e_obras	teoria_do_medalhao; chalaca; ironia	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q023	literatura	autores_e_obras	tigrela; desfecho; conto	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q024	literatura	autores_e_obras	memorias_de_um_sargento_de_milicias; caldo_entornado; comadre	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q025	literatura	autores_e_obras	a_sauna; rosa; epitetos	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q026	literatura	autores_e_obras	as_formigas; suspense; simbolismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q027	literatura	autores_e_obras	teoria_do_medalhao; frases_feitas; pensamento_original	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2021-P1-POR-Q028	gramatica	pontuacao	pronome_demonstrativo; grifo; pontuacao	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2021-P1-POR-Q029	literatura	analise_literaria	contos; personagens; assercoes	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2021-P1-POR-Q030	literatura	autores_e_obras	wm; narrativa; conflito_familiar	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2021-P1-QUI-Q056	ligacoes_e_estrutura_molecular	forcas_intermoleculares	fase_liquida; tensao_superficial; interacoes_intermolectares	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q057	eletroquimica	pilhas	bateria_chumbo_acido; potenciais_de_eletrodo; carga_descarga	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q058	quimica_organica	isomeria	isomeros; hidrocarbonetos; reacoes_organicas	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2021-P1-QUI-Q059	cinetica_quimica	velocidade_de_reacao	lei_de_velocidade; ordem_de_reacao; constante_cinetica	interpretacao_de_tabelas; modelagem_matematica	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q060	ligacoes_e_estrutura_molecular	ligacoes_quimicas	comprimento_de_ligacao; energia_de_ligacao; multiplicidade	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q061	solucoes	concentracao	condutividade_molar; concentracao; eletrólitos	modelagem_matematica; argumentacao_logica	0.90	false	1.0
ITA-MC-2021-P1-QUI-Q062	termoquimica	geral	analise_termogravimetrica; decomposicao_termica; curva_tga	interpretacao_de_graficos; argumentacao_logica	0.95	false	1.0
ITA-MC-2021-P1-QUI-Q063	termoquimica	geral	entropia; reversibilidade; funcoes_de_estado	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q064	ligacoes_e_estrutura_molecular	forcas_intermoleculares	fases_condensadas; forcas_intermolectares; ions	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q065	estrutura_atomica	espectros_atomicos	luz; frequencia; espectro_eletromagnetico	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2021-P1-QUI-Q066	eletroquimica	potenciais_eletroquimicos	titulacao_redox; permanganato; potencial_de_eletrodo	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q067	eletroquimica	geral	oxidacao; reducao; anodo_e_catodo	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q068	acidos_e_bases	geral	basicidade; estabilidade_da_base; estrutura_molecular	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2021-P1-QUI-Q069	ligacoes_e_estrutura_molecular	geometria_molecular	angulos_de_ligacao; vsepr; fluorides	argumentacao_logica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2021-P1-QUI-Q070	solucoes	solubilidade	curvas_de_solubilidade; temperatura; sais	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
