question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2017-SP-ING-Q019	reading_comprehension	detail	starshot_execution; spacecraft; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2017-SP-ING-Q020	grammar	syntax	light; adjective_degree; homonymy	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2017-SP-MAT-Q001	funcoes	funcoes_reais	bijection; injection; surjection; finite_sets	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q002	trigonometria	equacoes_trigonometricas	secant; cosecant; zeros	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q003	sequencias_e_progressoes	progressao_geometrica	geometric_progression; arithmetic_progression; system	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q004	trigonometria	geral	arcsine; tangent; maximum	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2017-SP-MAT-Q005	geometria_analitica	retas	square; diagonal_on_line; area	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q006	algebra	equacoes_e_inequacoes	system_of_rational_equations; absolute_values	resolucao_de_problemas; raciocinio_algebrico	0.75	false	1.0
ITA-MC-2017-SP-MAT-Q007	algebra	equacoes_e_inequacoes	integer_solutions; inequality; absolute_value	resolucao_de_problemas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2017-SP-MAT-Q008	conjuntos	operacoes_com_conjuntos	cartesian_product; products; cardinality	argumentacao_logica; calculo_numerico	0.95	false	1.0
ITA-MC-2017-SP-MAT-Q009	geometria_analitica	geral	region_intersection; absolute_value_graph; circle_area	interpretacao_de_graficos; modelagem_matematica	0.95	false	1.0
ITA-MC-2017-SP-MAT-Q010	logaritmos_e_exponenciais	logaritmos	logarithm_identities; change_of_base	argumentacao_logica; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2017-SP-MAT-Q011	matrizes_e_sistemas	determinantes	similar_matrices; determinant; polynomial_in_matrix	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q012	geometria_analitica	circunferencia	circles; tangency; distance_between_centers	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q013	teoria_dos_numeros	divisibilidade	integer_factorization; primes; irrational_roots	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q014	probabilidade	probabilidade_discreta	sequences_without_repetition; permutations; probability	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q015	numeros_complexos	forma_polar	complex_power; roots_of_unity; counting_solutions	resolucao_de_problemas; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2017-SP-MAT-Q016	geometria_plana	triangulos	right_triangle; altitude; midpoint; area	raciocinio_geometrico; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q017	geometria_plana	circulos	tangent_circles; regular_hexagon; perimeter	interpretacao_de_figuras; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q018	geometria_analitica	conicas	locus; purely_imaginary_root; parabola	modelagem_matematica; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2017-SP-MAT-Q019	probabilidade	probabilidade_discreta	independent_shots; at_least_one_success	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-MAT-Q020	geometria_plana	triangulos	angle_bisector; triangle; segment_length	interpretacao_de_figuras; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2017-SP-POR-Q021	interpretacao_textual	inferencia	author_position; media; manipulation	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q022	interpretacao_textual	compreensao	public_opinion; media; subjective_factors	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q023	interpretacao_textual	coesao_e_coerencia	argumentative_strategies; rhetorical_question; examples	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q024	gramatica	sintaxe	passive_voice_with_se; verbal_voice	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q025	gramatica	regencia	verbal_transitivity; direct_indirect_objects	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q026	interpretacao_textual	compreensao	fake_news; ethics; internet	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q027	interpretacao_textual	compreensao	journalism; reputation; misinformation	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q028	interpretacao_textual	compreensao	causes_of_fake_news; online_journalism	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q029	gramatica	sintaxe	relative_pronoun_que; syntactic_function	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q030	interpretacao_textual	coesao_e_coerencia	relation_between_texts; media; information	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q031	interpretacao_textual	inferencia	calvin; television_audience; behavior	interpretacao_de_figuras; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2017-SP-POR-Q032	gramatica	sintaxe	conjunction_e; semantic_relation; opposition	analise_linguistica; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2017-SP-POR-Q033	interpretacao_textual	inferencia	mafalda; media; audience_control	interpretacao_de_figuras; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2017-SP-POR-Q034	interpretacao_textual	coesao_e_coerencia	comparison_of_comics; calvin; mafalda	interpretacao_de_figuras; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2017-SP-POR-Q035	literatura	autores_e_obras	memorias_de_um_sargento; vidigal; power_and_private_sphere	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q036	literatura	autores_e_obras	til; jose_de_alencar; romantic_heroine	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q037	literatura	autores_e_obras	fogo_morto; jose_lins_do_rego; characters	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q038	literatura	analise_literaria	manuel_bandeira; irene_no_ceu; affection	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q039	literatura	analise_literaria	intertextuality; bach_no_ceu; irene_no_ceu	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-POR-Q040	literatura	analise_literaria	frasco_de_ambar; lyrical_voice; perfume_and_love	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2017-SP-QUI-Q001	eletroquimica	pilhas	sacrificial_metals; corrosion; electrode_potentials	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q002	estequiometria	mol_e_massas	mercury; sulfuric_acid; gas_stoichiometry	modelagem_matematica; calculo_numerico	0.95	false	1.0
ITA-MC-2017-SP-QUI-Q003	gases	misturas_gasosas	partial_pressures; mass_fraction; gas_mixture	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q004	cinetica_quimica	velocidade_de_reacao	first_order; half_life; rate_constant	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q005	ligacoes_e_estrutura_molecular	ligacoes_quimicas	ceramics; thermal_barriers; bonding_and_materials	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2017-SP-QUI-Q006	solucoes	propriedades_coligativas	freezing_point_depression; cryoscopy; ethanol_water	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q007	acidos_e_bases	titulacao	titration_curves; acid_strength; equivalence_region	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q008	solucoes	concentracao	mass_percent; solution_mixing; ideal_solution	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q009	ligacoes_e_estrutura_molecular	ligacoes_quimicas	van_arkel_ketelaar; covalent_character; electronegativity	interpretacao_de_figuras; argumentacao_logica	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q010	quimica_organica	reacoes_organicas	amide_formation; esterification; oxidation	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q011	termoquimica	geral	state_functions; internal_energy; enthalpy	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q012	eletroquimica	potenciais_eletroquimicos	cell_potential; hydrogen_electrode; ph	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q013	solucoes	propriedades_coligativas	vapor_pressure_lowering; raoult; nacl	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q014	cinetica_quimica	velocidade_de_reacao	first_order_decomposition; rate_constant; concentration_time	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q015	termoquimica	geral	pulsejet_cycle; thermodynamic_cycle; pv_diagram	interpretacao_de_graficos; argumentacao_logica	0.95	false	1.0
ITA-MC-2017-SP-QUI-Q016	eletroquimica	eletrolise	electrodeposition; nickel; faraday_law	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q017	estrutura_atomica	geral	ionization_energy; dipole_moment; atomic_orbitals	argumentacao_logica; resolucao_de_problemas	0.90	false	1.0
ITA-MC-2017-SP-QUI-Q018	quimica_organica	reacoes_organicas	amide; ester; chirality; oxidation	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2017-SP-QUI-Q019	quimica_inorganica	reacoes_inorganicas	breathalyzer; dichromate; colorimetry	argumentacao_logica; resolucao_de_problemas	0.80	false	1.0
ITA-MC-2017-SP-QUI-Q020	quimica_organica	isomeria	c5h10; structural_isomers; bromine_test	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
