question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2015-SP-MAT-Q012	matrizes_e_sistemas	matrizes	matrix_entries; arithmetic_progression; matrix_properties	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2015-SP-MAT-Q013	matrizes_e_sistemas	determinantes	determinant; parameter_n; matrix_expression	raciocinio_algebrico; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-MAT-Q014	geometria_analitica	retas	distance_point_line; symmetry; collinearity	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2015-SP-MAT-Q015	geometria_analitica	retas	triangle_with_base_on_line; distance_to_line; perimeter_area	modelagem_matematica; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2015-SP-MAT-Q016	geometria_analitica	geral	locus; midpoint; fixed_length_segment	argumentacao_logica; raciocinio_geometrico	0.85	false	1.0
ITA-MC-2015-SP-MAT-Q017	geometria_plana	geometria_euclidiana	isosceles_trapezoid; diagonals; intersection_point	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2015-SP-MAT-Q018	geometria_plana	triangulos	incircle; tangent_segment; perimeter	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2015-SP-MAT-Q019	geometria_analitica	circunferencia	power_of_point; tangent_circle; center_radius	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2015-SP-MAT-Q020	geometria_espacial	areas_e_volumes	cone; similar_solids; volume_scaling	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2015-SP-POR-Q021	interpretacao_textual	compreensao	objetivo_do_autor; imigracao; cronica	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q022	interpretacao_textual	compreensao	posicao_do_autor; imigrantes; reportagem	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q023	interpretacao_textual	compreensao	rubem_braga; imigracao; factual_statements	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q024	interpretacao_textual	inferencia	urbanizacao; imigrantes; ponto_de_vista	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q025	gramatica	sintaxe	conjuncao_integrante; subordinacao; que	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q026	interpretacao_textual	coesao_e_coerencia	retomada_de_conteudo; anafora; referencia	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2015-SP-POR-Q027	gramatica	pontuacao	travessao; dois_pontos; ponto_e_virgula	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q028	figuras_de_linguagem	figuras_semanticas	metonimia; efeito_de_sentido	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2015-SP-POR-Q029	interpretacao_textual	coesao_e_coerencia	relacao_entre_textos; imigracao; tema_comum	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q030	interpretacao_textual	coesao_e_coerencia	estrategias_argumentativas; persuasao; referencias	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q031	interpretacao_textual	inferencia	xenofobia; inferencia; causas_sociais	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q032	interpretacao_textual	inferencia	pronouns; us_vs_them; comic_interpretation	interpretacao_de_figuras; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2015-SP-POR-Q033	interpretacao_textual	inferencia	stereotypes; guine_bissau; brazil	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q034	gramatica	sintaxe	quer_dizer; reformulation; discourse_marker	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2015-SP-POR-Q035	literatura	autores_e_obras	dom_casmurro; capitu; bentinho	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q036	literatura	autores_e_obras	senhora; jose_de_alencar; money_and_love	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q037	literatura	autores_e_obras	a_hora_da_estrela; macabea; clarice_lispector	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-POR-Q038	literatura	analise_literaria	manuel_bandeira; memory; past_and_present	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-POR-Q039	literatura	analise_literaria	joao_cabral; canavial; comparison	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-POR-Q040	literatura	analise_literaria	haicai; alice_ruiz; epiphany	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-QUI-Q001	acidos_e_bases	titulacao	bureta; erlenmeyer; volumetric_analysis	resolucao_de_problemas; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-QUI-Q002	estrutura_atomica	espectros_atomicos	blackbody_radiation; incandescence; temperature_and_color	argumentacao_logica; interpretacao_de_graficos	0.85	false	1.0
ITA-MC-2015-SP-QUI-Q003	quimica_nuclear	radioatividade	plutonium_238; half_life; alpha_decay	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q004	acidos_e_bases	ph_e_poh	weak_base; pkb; ph	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q005	cinetica_quimica	velocidade_de_reacao	reaction_order; integrated_rate_law; concentration_time_graph	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q006	quimica_organica	polimeros	melting_temperature; polymer_structure; intermolecular_forces	argumentacao_logica; interpretacao_de_figuras	0.90	false	1.0
ITA-MC-2015-SP-QUI-Q007	termoquimica	geral	gibbs_free_energy; spontaneity; equilibrium	interpretacao_de_graficos; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-QUI-Q008	quimica_inorganica	reacoes_inorganicas	chlorine_disproportionation; hypochlorite; chlorate	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q009	acidos_e_bases	ph_e_poh	acetic_acid; hydrochloric_acid; degree_of_dissociation	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q010	termoquimica	entalpia	enthalpy_of_vaporization; electrical_heating; calorimetry	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q011	quimica_inorganica	funcoes_inorganicas	transition_metal_oxides; acidic_basic_amphoteric	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q012	equilibrio_quimico	constante_de_equilibrio	equilibrium_constants; reaction_combination; algebraic_relation	modelagem_matematica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q013	eletroquimica	potenciais_eletroquimicos	cell_potential; nernst_equation; hydrogen_electrode	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q014	solucoes	geral	partial_molar_volume; methanol_water; solution_volume	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q015	ligacoes_e_estrutura_molecular	ligacoes_quimicas	potential_energy_curve; diatomic_molecule; vibration	interpretacao_de_graficos; argumentacao_logica	0.95	false	1.0
ITA-MC-2015-SP-QUI-Q016	solucoes	propriedades_coligativas	vapor_pressure; equilibrium_between_beakers; solvent_transfer	modelagem_matematica; argumentacao_logica	0.90	false	1.0
ITA-MC-2015-SP-QUI-Q017	termoquimica	geral	heat_capacity; specific_heat; phases_of_matter	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2015-SP-QUI-Q018	acidos_e_bases	geral	lewis_acid; bf3; nh3	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q019	termoquimica	geral	density_temperature_curve; fusion; boiling	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2015-SP-QUI-Q020	gases	geral	atmospheric_pressure; torricelli; historical_experiments	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
