question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2025-P1-FIS-Q017	fluidos	hidrostatica	barra_submersa; empuxo; torque	modelagem_fisica; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2025-P1-FIS-Q018	termodinamica	gases	gas_ideal; embolo; mola; equilibrio_termico	modelagem_fisica; interpretacao_de_figuras	0.90	false	1.0
ITA-MC-2025-P1-FIS-Q019	ondas	acustica	nivel_sonoro; intensidade; estetoscopio	modelagem_fisica; calculo_numerico	0.90	false	1.0
ITA-MC-2025-P1-FIS-Q020	optica	refracao	arco_iris; dispersao; refracao; reflexao_interna	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-FIS-Q021	eletrostatica	capacitores	capacitor_com_dieletricos; agua_e_oleo; capacitancia_equivalente	modelagem_fisica; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2025-P1-FIS-Q022	circuitos_eletricos	circuitos_cc	ponte_de_wheatstone; medicao_de_resistencia; resistores	modelagem_fisica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2025-P1-FIS-Q023	eletromagnetismo	inducao_eletromagnetica	lei_de_faraday; campo_variavel; corrente_induzida	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2025-P1-FIS-Q024	fisica_moderna	quantica	efeito_raman; energia_do_foton; deslocamento_de_frequencia	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q025	cinetica_quimica	velocidade_de_reacao	combustao; frente_de_chama; catalise	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q026	quimica_organica	reacoes_organicas	oxidacao_de_alceno; permanganato; clivagem_oxidativa	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q027	propriedades_periodicas	tendencias_periodicas	afinidade_eletronica; raio_atomico; energia_de_ionizacao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q028	gases	equacao_de_estado	lei_geral_dos_gases; pressao; temperatura; volume	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q029	eletroquimica	titulacao	acido_ascorbico; iodo; titulacao_redox	modelagem_matematica; calculo_numerico	0.92	false	1.0
ITA-MC-2025-P1-QUI-Q030	termoquimica	leis_da_termodinamica	energia_livre_de_gibbs; espontaneidade; temperatura	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q031	cinetica_quimica	energia_de_ativacao	arrhenius; constantes_de_velocidade; energia_de_ativacao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q032	ligacoes_e_estrutura_molecular	geometria_molecular	pcl5; substituicao_por_fluor; polaridade_molecular	interpretacao_de_figuras; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q033	solucoes	solubilidade	recristalizacao; solubilidade_em_funcao_da_temperatura; purificacao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q034	termoquimica	leis_da_termodinamica	processos_termodinamicos; energia_interna; trabalho; calor	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q035	quimica_organica	geral	numero_de_oxidacao_do_carbono; compostos_organicos; redox	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2025-P1-QUI-Q036	estrutura_atomica	espectros_atomicos	energia_do_foton; comprimento_de_onda; iniciacao_fotoquimica	modelagem_matematica; calculo_numerico	0.95	false	1.0
ITA-MC-2025-P1-ING-Q037	reading_comprehension	detail	astrophysics; cosmic_discoveries; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q038	reference_and_cohesion	connectors	while; contrast; conjunction	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P1-ING-Q039	vocabulary	meaning_in_context	highest_grossing; box_office; translation	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P1-ING-Q040	reading_comprehension	detail	three_body_problem; celestial_mechanics; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q041	reading_comprehension	detail	tv_series; three_body_problem; adaptation	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q042	reference_and_cohesion	connectors	hence; therefore; cause_consequence	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P1-ING-Q043	reading_comprehension	detail	radar; bird_migration; world_war_ii	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q044	vocabulary	meaning_in_context	puzzlingly; unexpected; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P1-ING-Q045	reading_comprehension	detail	ai_generated_text; scientific_journals; policies	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q046	vocabulary	meaning_in_context	hammer_out_policies; translation; academic_publishing	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P1-ING-Q047	reading_comprehension	detail	ai_written_text; scientific_publishing; assertions	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P1-ING-Q048	reference_and_cohesion	pronoun_reference	its; antecedent; chatgpt	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q001	interpretacao_textual	coesao_e_coerencia	estrategias_argumentativas; analogia; interlocucao	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2025-P2-POR-Q002	gramatica	sintaxe	conjuncao_aditiva; enfase; qualificacao	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P2-POR-Q003	interpretacao_textual	coesao_e_coerencia	intertextualidade; alegoria_da_caverna; parafrase	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2025-P2-POR-Q004	interpretacao_textual	inferencia	argumentacao; educacao; desenvolvimento	interpretacao_de_texto; argumentacao_logica	0.90	false	1.0
ITA-MC-2025-P2-POR-Q005	literatura	autores_e_obras	vidas_secas; fabiano; discurso_indireto_livre	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q006	generos_textuais	generos_discursivos	noticia; estrutura_textual; ordenacao_de_trechos	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q007	semantica	ambiguidade	escopo_do_adverbio; so; alteracao_de_sentido	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q008	interpretacao_textual	coesao_e_coerencia	infografico; reescrita; concessao	interpretacao_de_graficos; analise_linguistica	0.95	false	1.0
ITA-MC-2025-P2-POR-Q009	literatura	autores_e_obras	sermao_de_santo_antonio_aos_peixes; padre_antonio_vieira; rede	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q010	figuras_de_linguagem	figuras_semanticas	metafora; antitese; imagem_retorica	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2025-P2-POR-Q011	literatura	analise_literaria	aforismo; padre_antonio_vieira; barroco	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q012	literatura	escolas_literarias	navio_negreiro; castro_alves; condoreirismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2025-P2-POR-Q013	literatura	autores_e_obras	os_lusiadas; adamaastor; despedidas	interpretacao_de_texto; argumentacao_logica	0.90	false	1.0
ITA-MC-2025-P2-POR-Q014	interpretacao_textual	inferencia	letra_de_cancao; globalizacao; tecnologia	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2025-P2-POR-Q015	figuras_de_linguagem	figuras_semanticas	metafora_do_tempo; rapidez; cancao	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
