question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2014-SP-FIS-Q017	mecanica	rotacao	pendulo_fisico; impacto; conservacao_do_momento_angular	modelagem_fisica; interpretacao_de_figuras	0.90	false	1.0
ITA-MC-2014-SP-FIS-Q018	eletromagnetismo	campo_magnetico	espiras_concentricas; superposicao; campo_no_centro	modelagem_fisica; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2014-SP-FIS-Q019	fisica_moderna	efeito_fotoeletrico	corrente_fotoeletrica; intensidade_da_luz; potencial_de_corte	interpretacao_de_graficos; modelagem_fisica	0.99	false	1.0
ITA-MC-2014-SP-FIS-Q020	fisica_moderna	relatividade	efeito_mossbauer; desvio_gravitacional; redshift	modelagem_fisica; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2014-SP-ING-Q001	text_structure	organization	book_blurb; preface; review	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q002	reading_comprehension	detail	history_of_pi; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q003	vocabulary	meaning_in_context	stifled; translation; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q004	reading_comprehension	detail	petr_beckmann; interests; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q005	vocabulary	synonyms_and_antonyms	mostly; chiefly; synonymy	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q006	grammar	syntax	passive_voice; active_voice; sentence_rewriting	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q007	reference_and_cohesion	pronoun_reference	reference; antecedent; cohesion	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2014-SP-ING-Q008	reading_comprehension	detail	grant_study; harvard; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q009	grammar	syntax	concession; though; sentence_rewriting	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q010	grammar	syntax	superlatives; adjective_forms; comparison	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2014-SP-ING-Q011	inference	implicit_meaning	comic_characters; contextual_inference	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2014-SP-ING-Q012	grammar	syntax	correlative_comparatives; the_more_the_less	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2014-SP-ING-Q013	reading_comprehension	detail	young_drivers; car_use; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q014	grammar	syntax	optional_modifiers; sentence_meaning; deletion	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2014-SP-ING-Q015	reading_comprehension	detail	millennials; social_status; cars	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q016	reading_comprehension	detail	car_market; mini_cooper; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-ING-Q017	grammar	syntax	that; complementizer; relative_pronoun	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q018	vocabulary	meaning_in_context	a_long_way_off; future_time; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q019	reference_and_cohesion	pronoun_reference	this; textual_reference; carmakers	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2014-SP-ING-Q020	reading_comprehension	detail	driving_history; factual_statements	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q001	algebra	geral	rational_and_irrational; injectivity; surjectivity	argumentacao_logica; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2014-SP-MAT-Q002	funcoes	funcoes_reais	imagem_de_funcao; funcoes_afins; conjuntos_imagem	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q003	logaritmos_e_exponenciais	logaritmos	soma_de_logaritmos; propriedades_logaritmicas	aplicacao_de_formulas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2014-SP-MAT-Q004	numeros_complexos	geral	modulo; conjugado; identidades_complexas	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-MAT-Q005	numeros_complexos	geral	modulo; conjugado; identidades	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2014-SP-MAT-Q006	polinomios	raizes_de_polinomios	raizes_em_progressao_aritmetica; coeficientes; vieta	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-MAT-Q007	combinatoria	binomio_de_newton	coeficientes_binomiais; identidade_combinatoria	argumentacao_logica; raciocinio_algebrico	0.78	false	1.0
ITA-MC-2014-SP-MAT-Q008	matrizes_e_sistemas	matrizes	matriz_antissimetrica; inversibilidade; paridade_da_ordem	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q009	matrizes_e_sistemas	matrizes	produto_de_matrizes; antissimetria; sistema_linear	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q010	matrizes_e_sistemas	determinantes	determinante; matriz_inversa; escalonamento_escalar	resolucao_de_problemas; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2014-SP-MAT-Q011	matrizes_e_sistemas	sistemas_lineares	sistema_linear; matriz_dependente_de_parametro; determinante	resolucao_de_problemas; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2014-SP-MAT-Q012	polinomios	raizes_de_polinomios	polinomio_complexo; raiz_complexa; fatoracao	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q013	trigonometria	identidades_trigonometricas	seno; tangente; identidade	aplicacao_de_formulas; raciocinio_algebrico	0.85	false	1.0
ITA-MC-2014-SP-MAT-Q014	geometria_plana	triangulos	triangulo_retangulo; altura; mediana	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q015	geometria_analitica	circunferencia	circuncentro; triangulo; raio_da_circunferencia	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q016	geometria_plana	triangulos	triangulo_isosceles; medianas; area	raciocinio_geometrico; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2014-SP-MAT-Q017	geometria_plana	geometria_euclidiana	trapezio; pontos_medios; diagonais	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q018	geometria_espacial	areas_e_volumes	piramide; poligono_da_base; progressao_aritmetica	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2014-SP-MAT-Q019	geometria_analitica	circunferencia	circulo_tangente_a_retas; centro; raio	modelagem_matematica; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2014-SP-MAT-Q020	geometria_espacial	areas_e_volumes	solido_de_revolucao; triangulo_isosceles; volume	modelagem_matematica; raciocinio_geometrico	0.95	false	1.0
ITA-MC-2014-SP-POR-Q021	interpretacao_textual	compreensao	titulo; tema_central; carlito	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q022	interpretacao_textual	compreensao	popularidade; chaplin; recepcao_do_publico	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q023	interpretacao_textual	coesao_e_coerencia	dois_pontos; conector; relacao_explicitativa	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-POR-Q024	interpretacao_textual	compreensao	carlito; bandeira; interpretacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q025	interpretacao_textual	compreensao	charles_chaplin; arte; universalidade	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q026	interpretacao_textual	coesao_e_coerencia	retomada_lexical; variante; referencia	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2014-SP-POR-Q027	gramatica	morfologia	valor_adjetivo; classe_de_palavras	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q028	interpretacao_textual	inferencia	carlito; licao_moral; juventude	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q029	interpretacao_textual	compreensao	conceito_de_heroi; caracterizacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q030	interpretacao_textual	coesao_e_coerencia	estrutura_argumentativa; citacao; adjetivacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q031	interpretacao_textual	inferencia	americanos; sucesso; fracasso	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q032	interpretacao_textual	inferencia	avaliacao_do_autor; modalizacao; objetividade	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2014-SP-POR-Q033	interpretacao_textual	compreensao	critica; cinema; artificialidade	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q034	interpretacao_textual	coesao_e_coerencia	relacao_entre_textos; cinema; realidade	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q035	literatura	autores_e_obras	luciola; jose_de_alencar; romantismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q036	literatura	autores_e_obras	vidas_secas; graciliano_ramos; infancia	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q037	literatura	analise_literaria	cecilia_meireles; epigrama; lirismo	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2014-SP-POR-Q038	literatura	autores_e_obras	gabriela_cravo_e_canela; jorge_amado; romance	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2014-SP-POR-Q039	literatura	analise_literaria	paulo_leminski; haicai; auschwitz	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2014-SP-POR-Q040	literatura	analise_literaria	drummond; munch; interartes	interpretacao_de_texto; interpretacao_de_figuras	0.95	false	1.0
ITA-MC-2014-SP-QUI-Q001	solucoes	geral	metanol; agua_deuterada; mistura_liquida	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q002	quimica_organica	reacoes_organicas	acido_acetico; pcl5; cloreto_de_acila	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2014-SP-QUI-Q003	quimica_organica	funcoes_organicas	acido_tartarico; solubilidade; acido_carboxilico	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q004	termoquimica	leis_da_termodinamica	fusao; entalpia; entropia	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q005	quimica_inorganica	reacoes_inorganicas	cu2o; cu2s; redox; aquecimento	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q006	estrutura_atomica	modelos_atomicos	modelo_de_bohr; momento_angular; quantizacao	aplicacao_de_formulas; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q007	acidos_e_bases	geral	base_conjugada; bronsted_lowry; ion_hidroxila	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q008	quimica_inorganica	quimica_de_coordenacao	numero_de_oxidacao; complexo_de_cromio; ligantes	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q009	estrutura_atomica	geral	isotopos; numero_de_neutrons; numero_atomico	calculo_numerico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q010	solucoes	propriedades_coligativas	pressao_de_vapor; lei_de_raoult; fracao_molar	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q011	gases	equacao_de_estado	gas_ideal; expansao; trabalho; energia_interna	argumentacao_logica; modelagem_matematica	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q012	termoquimica	geral	calor_especifico; equilibrio_termico; metais	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q013	cinetica_quimica	velocidade_de_reacao	lei_de_velocidade; concentracao; ordem_de_reacao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q014	acidos_e_bases	geral	pka; efeito_indutivo; acidez_organica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q015	termoquimica	geral	equivalente_mecanico_do_calor; joule; trabalho_e_calor	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q016	termoquimica	geral	calor_especifico; maquina_a_vapor; condensador	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2014-SP-QUI-Q017	equilibrio_quimico	equilibrio_de_solubilidade	kps; ion_comum; saturacao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q018	quimica_organica	reacoes_organicas	combustao_incompleta; negro_de_fumo; produtos_organicos	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2014-SP-QUI-Q019	acidos_e_bases	geral	acido_borico; tetraborato; especies_em_solucao	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2014-SP-QUI-Q020	eletroquimica	pilhas	celula_a_combustivel; hidrogenio_oxigenio; energia_livre	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
