question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2008-SP-ING-Q005	reading_comprehension	detail	factual_statements; information_verification	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-ING-Q006	vocabulary	meaning_in_context	word_substitution; contextual_meaning	leitura_em_ingles; analise_linguistica	0.98	false	1.0
ITA-MC-2008-SP-ING-Q007	reading_comprehension	detail	factual_statements; company_history	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-ING-Q008	reading_comprehension	detail	factual_statements; biographical_information	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-ING-Q009	inference	implicit_meaning	textual_inference; business_context	leitura_em_ingles; interpretacao_de_texto	0.94	false	1.0
ITA-MC-2008-SP-ING-Q010	reference_and_cohesion	connectors	discourse_marker; addition_connector	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2008-SP-ING-Q011	inference	implicit_meaning	comic_interpretation; pragmatic_meaning	leitura_em_ingles; interpretacao_de_figuras	0.92	false	1.0
ITA-MC-2008-SP-ING-Q012	inference	implicit_meaning	textual_inference; dialogue_context	leitura_em_ingles; interpretacao_de_texto	0.97	false	1.0
ITA-MC-2008-SP-ING-Q013	reading_comprehension	detail	factual_detail; dialogue_comprehension	leitura_em_ingles; interpretacao_de_texto	0.97	false	1.0
ITA-MC-2008-SP-ING-Q014	inference	implicit_meaning	relationship_inference; dialogue_context	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-ING-Q015	grammar	syntax	contractions; auxiliary_verbs; verb_forms	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2008-SP-ING-Q016	vocabulary	meaning_in_context	phrasal_verbs; word_reference; contextual_meaning	leitura_em_ingles; analise_linguistica	0.97	false	1.0
ITA-MC-2008-SP-ING-Q017	inference	author_intent	text_purpose; author_intent	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2008-SP-ING-Q018	reading_comprehension	detail	factual_statements; academic_publishing	leitura_em_ingles; interpretacao_de_texto	0.97	false	1.0
ITA-MC-2008-SP-ING-Q019	vocabulary	meaning_in_context	translation; contextual_vocabulary	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2008-SP-ING-Q020	reference_and_cohesion	connectors	given_that; subordinate_connector	leitura_em_ingles; analise_linguistica	0.78	false	1.0
ITA-MC-2008-SP-MAT-Q001	probabilidade	probabilidade_condicional	teorema_de_bayes; probabilidade_condicional; daltonismo	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q002	numeros_complexos	geral	modulo_de_complexos; distancia_no_plano_complexo	modelagem_matematica; raciocinio_algebrico	0.76	false	1.0
ITA-MC-2008-SP-MAT-Q003	matrizes_e_sistemas	sistemas_lineares	sistema_linear; parametro; classificacao_de_sistemas	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-MAT-Q004	matrizes_e_sistemas	determinantes	determinante; matriz_inversivel; propriedades_de_determinantes	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q005	sequencias_e_progressoes	progressao_geometrica	progressao_geometrica; graus_de_polinomios; soma_de_termos	raciocinio_algebrico; resolucao_de_problemas	0.98	false	1.0
ITA-MC-2008-SP-MAT-Q006	geometria_espacial	posicoes_relativas	diedro; esfera_tangente; distancia_espacial	raciocinio_geometrico; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q007	geometria_plana	geometria_euclidiana	quadrado; distancias; construcoes_geometricas	raciocinio_geometrico; interpretacao_de_figuras	0.83	false	1.0
ITA-MC-2008-SP-MAT-Q008	polinomios	coeficientes	polinomio; raiz; progressao_aritmetica_dos_coeficientes	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-MAT-Q009	polinomios	raizes_de_polinomios	raizes_inteiras; coeficientes; equacao_polinomial	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-MAT-Q010	polinomios	coeficientes	polinomio_reciproco; raiz; relacoes_entre_coeficientes	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q011	trigonometria	identidades_trigonometricas	funcoes_inversas_trigonometricas; arcoseno; arcocosseno	raciocinio_algebrico; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q012	geometria_analitica	conicas	hiperbole; reta_normal; derivacao_geometrica	raciocinio_geometrico; modelagem_matematica	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q013	trigonometria	geral	periodicidade; imagem_de_funcao_trigonometrica; seno	raciocinio_algebrico; interpretacao_de_graficos	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q014	logaritmos_e_exponenciais	exponenciais	equacao_exponencial; valor_absoluto; conjunto_solucao	raciocinio_algebrico; resolucao_de_problemas	0.94	false	1.0
ITA-MC-2008-SP-MAT-Q015	funcoes	funcoes_reais	injetividade; dominio; funcao_logaritmica	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q016	trigonometria	equacoes_trigonometricas	equacao_trigonometrica; cosseno; solucoes_em_intervalo	raciocinio_algebrico; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q017	probabilidade	probabilidade_discreta	escolha_aleatoria; pares; contagem	modelagem_matematica; calculo_numerico	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q018	geometria_plana	triangulos	triangulo_isosceles; angulos; construcao_geometrica	raciocinio_geometrico; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q019	conjuntos	operacoes_com_conjuntos	intersecao; uniao; diferenca_de_conjuntos	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
ITA-MC-2008-SP-MAT-Q020	geometria_plana	geometria_euclidiana	retas_paralelas; distancias; lugar_geometrico	raciocinio_geometrico; interpretacao_de_figuras	0.78	false	1.0
ITA-MC-2008-SP-POR-Q021	gramatica	sintaxe	particula_se; conjuncao_condicional; implicacao	analise_linguistica; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-POR-Q022	interpretacao_textual	compreensao	informacao_explicita; futebol; acaso	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2008-SP-POR-Q023	gramatica	sintaxe	conjuncao_adversativa; relacao_argumentativa	analise_linguistica; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2008-SP-POR-Q024	interpretacao_textual	inferencia	inferencia; posicao_do_autor	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2008-SP-POR-Q025	semantica	significacao	denotacao; conotacao; expressao_idiomatica	analise_linguistica; interpretacao_de_texto	0.96	false	1.0
ITA-MC-2008-SP-POR-Q026	semantica	relacoes_semanticas	sinonimia; equivalencia_semantica	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2008-SP-POR-Q027	interpretacao_textual	compreensao	tema; titulo; ideia_central	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2008-SP-POR-Q028	semantica	ambiguidade	polissemia; duplo_sentido	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2008-SP-POR-Q029	gramatica	sintaxe	adverbio; escopo_sintatico; modificacao	analise_linguistica; argumentacao_logica	0.98	false	1.0
ITA-MC-2008-SP-POR-Q030	interpretacao_textual	compreensao	tese; ideia_central; argumentacao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q031	interpretacao_textual	coesao_e_coerencia	argumentacao; comparacao; concessao	interpretacao_de_texto; argumentacao_logica	0.96	false	1.0
ITA-MC-2008-SP-POR-Q032	gramatica	pontuacao	virgula; sintaxe; norma_padrao	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q033	semantica	ambiguidade	ambiguidade_sintatica; referente; interpretacao	analise_linguistica; interpretacao_de_texto	0.94	false	1.0
ITA-MC-2008-SP-POR-Q034	figuras_de_linguagem	geral	figura_de_linguagem; efeito_de_sentido	analise_linguistica; interpretacao_de_figuras	0.97	false	1.0
ITA-MC-2008-SP-POR-Q035	literatura	autores_e_obras	dom_casmurro; machado_de_assis; narrador	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q036	literatura	autores_e_obras	menino_de_engenho; jose_lins_do_rego; modernismo_de_30	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q037	literatura	analise_literaria	carlos_drummond_de_andrade; cidadezinha_qualquer; modernismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q038	literatura	analise_literaria	intertextualidade; cancao_do_exilio; poesia_contemporanea	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q039	literatura	escolas_literarias	romantismo; modernismo; manuel_bandeira	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2008-SP-POR-Q040	literatura	analise_literaria	manuel_bandeira; modernismo; linguagem_poetica	interpretacao_de_texto; argumentacao_logica	0.98	false	1.0
ITA-MC-2008-SP-QUI-Q001	quimica_inorganica	reacoes_inorganicas	reacao_redox; sulfeto_de_cadmio; especies_de_enxofre	resolucao_de_problemas; argumentacao_logica	0.96	false	1.0
ITA-MC-2008-SP-QUI-Q002	quimica_inorganica	reacoes_inorganicas	oxidacao_reducao; numero_de_oxidacao; classificacao_de_reacoes	argumentacao_logica; resolucao_de_problemas	0.96	false	1.0
ITA-MC-2008-SP-QUI-Q003	estequiometria	mol_e_massas	neutralizacao; massa_molar; acido_dicarboxilico	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q004	equilibrio_quimico	constante_de_equilibrio	decomposicao; equilibrio_gasoso; pressao_parcial	modelagem_matematica; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q005	equilibrio_quimico	equilibrio_de_solubilidade	produto_de_solubilidade; ion_comum; sulfato_de_calcio	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q006	quimica_inorganica	reacoes_inorganicas	oxidacao_de_brometo; oxigenio; meio_acido	argumentacao_logica; resolucao_de_problemas	0.96	false	1.0
ITA-MC-2008-SP-QUI-Q007	equilibrio_quimico	equilibrio_de_solubilidade	kps; brometo_de_prata; concentracao_ionica	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q008	cinetica_quimica	velocidade_de_reacao	ordem_de_reacao; conversao; rendimento	modelagem_matematica; argumentacao_logica	0.93	false	1.0
ITA-MC-2008-SP-QUI-Q009	cinetica_quimica	catalise	autocatalise; perfil_temporal; equilibrio	interpretacao_de_graficos; argumentacao_logica	0.85	false	1.0
ITA-MC-2008-SP-QUI-Q010	solucoes	geral	solucao_ideal; mistura_de_liquidos; propriedades_de_mistura	argumentacao_logica; resolucao_de_problemas	0.78	false	1.0
ITA-MC-2008-SP-QUI-Q011	eletroquimica	geral	corrosao; protecao_catodica; lei_de_faraday	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q012	eletroquimica	pilhas	celula_galvanica; equacao_de_nernst; potencial_de_eletrodo	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q013	termoquimica	geral	calorimetria; fusao_do_gelo; equilibrio_termico	modelagem_matematica; calculo_numerico	0.97	false	1.0
ITA-MC-2008-SP-QUI-Q014	eletroquimica	potenciais_eletroquimicos	potencial_padrao; constante_de_equilibrio; reacao_redox	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q015	estrutura_atomica	geral	semicondutor_tipo_p; dopagem; eletrons_de_valencia	argumentacao_logica; resolucao_de_problemas	0.87	false	1.0
ITA-MC-2008-SP-QUI-Q016	quimica_organica	polimeros	poliuretano; isocianato; polimerizacao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q017	quimica_organica	polimeros	termoplasticos; policarbonato; propriedades_de_polimeros	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q018	termoquimica	geral	energia_interna; processos_isobaricos; processos_isotermicos	argumentacao_logica; aplicacao_de_formulas	0.96	false	1.0
ITA-MC-2008-SP-QUI-Q019	termoquimica	entalpia	entalpia_padrao_de_formacao; estado_padrao	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2008-SP-QUI-Q020	quimica_inorganica	geral	polvora_negra; nitratos; composicao_quimica	argumentacao_logica; resolucao_de_problemas	0.97	false	1.0
