question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2018-SP-ING-Q011	vocabulary	meaning_in_context	lexical_substitution; connectors; contextual_meaning	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2018-SP-ING-Q012	reference_and_cohesion	connectors	while; contrast; conjunction	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2018-SP-ING-Q013	inference	implicit_meaning	helga; mother; comic_context	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2018-SP-ING-Q014	inference	implicit_meaning	oh_now_mother; pragmatic_meaning	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2018-SP-ING-Q015	inference	implicit_meaning	irony; hagar; helga_mother	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2018-SP-ING-Q016	reference_and_cohesion	connectors	linking_expressions; prepositions; cohesion	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2018-SP-ING-Q017	text_structure	organization	text_genre; scientific_text; project_summary	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-ING-Q018	reading_comprehension	detail	brain_enhancement; neuroscience; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-ING-Q019	reading_comprehension	detail	neural_enhancement; scientific_advances; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-ING-Q020	reference_and_cohesion	pronoun_reference	it; antecedent; textual_reference	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q001	geometria_plana	triangulos	incircle; tangent_points; segment_length	raciocinio_geometrico; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q002	polinomios	divisibilidade_de_polinomios	polynomial_reduction; recurrence_mod_polynomial; powers	raciocinio_algebrico; resolucao_de_problemas	0.90	false	1.0
ITA-MC-2018-SP-MAT-Q003	combinatoria	binomio_de_newton	binomial_expansion; independent_term; geometric_progression	raciocinio_algebrico; calculo_numerico	0.90	false	1.0
ITA-MC-2018-SP-MAT-Q004	funcoes	composicao_e_inversa	affine_functions; inverse; composition	raciocinio_algebrico; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q005	matrizes_e_sistemas	matrizes	matrix_rank; sum_of_row_and_column_components	argumentacao_logica; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2018-SP-MAT-Q006	combinatoria	principios_de_contagem	points_on_parallel_lines; triangles; quadrilaterals	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q007	geometria_analitica	circunferencia	orthogonal_circles; centers; radii	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q008	numeros_complexos	raizes_complexas	roots_of_unity; complex_plane; polygon_area	raciocinio_geometrico; raciocinio_algebrico	0.95	false	1.0
ITA-MC-2018-SP-MAT-Q009	logaritmos_e_exponenciais	logaritmos	change_of_base; logarithmic_inequality	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q010	numeros_complexos	raizes_complexas	quadratic_roots; complex_locus; unit_circle	modelagem_matematica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q011	geometria_plana	areas	triangle; circle_segment; external_area	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q012	trigonometria	equacoes_trigonometricas	triple_angle_tangent; equation; solution_sum	raciocinio_algebrico; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q013	matrizes_e_sistemas	matrizes	matrix_identity; invertibility; commutativity	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q014	matrizes_e_sistemas	sistemas_lineares	infinite_solutions; parameter; rank	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q015	matrizes_e_sistemas	determinantes	determinant_polynomial; roots; product_of_roots	raciocinio_algebrico; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2018-SP-MAT-Q016	geometria_espacial	areas_e_volumes	parallelepiped; tetrahedron; volume	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q017	geometria_espacial	posicoes_relativas	equilateral_triangles; spatial_geometry; height	raciocinio_geometrico; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2018-SP-MAT-Q018	sequencias_e_progressoes	progressao_aritmetica	arithmetic_progression; sum_formula; determinant	raciocinio_algebrico; calculo_numerico	0.95	false	1.0
ITA-MC-2018-SP-MAT-Q019	probabilidade	probabilidade_discreta	colored_balls; independent_draws; same_color	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2018-SP-MAT-Q020	algebra	equacoes_e_inequacoes	system; real_solutions; parameter_c	argumentacao_logica; raciocinio_algebrico	0.75	false	1.0
ITA-MC-2018-SP-POR-Q021	literatura	autores_e_obras	senhora; aurelia; seixas	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q022	literatura	autores_e_obras	quincas_borba; rubiao; machado_de_assis	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q023	literatura	autores_e_obras	sao_bernardo; paulo_honorio; madalena	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q024	literatura	escolas_literarias	marilia_de_dirceu; arcadismo; tomas_antonio_gonzaga	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q025	literatura	analise_literaria	intertextualidade; marilia_de_dirceu; haicai	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q026	literatura	analise_literaria	intertextualidade; tree_carving; love_memory	interpretacao_de_texto; argumentacao_logica	0.95	false	1.0
ITA-MC-2018-SP-POR-Q027	interpretacao_textual	inferencia	author_attitude; aging; acceptance	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q028	interpretacao_textual	coesao_e_coerencia	analogy; life_stages; argumentation	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q029	interpretacao_textual	compreensao	aging; aspects_presented; factual_detail	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q030	figuras_de_linguagem	figuras_semanticas	vale_de_lagrimas; metaphor; aging	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-POR-Q031	figuras_de_linguagem	figuras_semanticas	metaphor; argumentation; aging	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-POR-Q032	interpretacao_textual	inferencia	old_and_new; ringtone; generational_reconciliation	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q033	semantica	significacao	verb_querer; repetition; attitude	analise_linguistica; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2018-SP-POR-Q034	interpretacao_textual	compreensao	criticism_of_denial; aging; explicit_statement	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q035	interpretacao_textual	coesao_e_coerencia	convergence_between_texts; aging; positive_aspects	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q036	gramatica	pontuacao	commas; adverbial_expression; punctuation	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q037	semantica	significacao	pendurar_as_chuteiras; idiom; retirement	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-POR-Q038	semantica	relacoes_semanticas	eventuality; gradation; semantic_values	analise_linguistica; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2018-SP-POR-Q039	gramatica	sintaxe	conjunction_mas; rectification; semantic_function	analise_linguistica; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-POR-Q040	interpretacao_textual	coesao_e_coerencia	comparison_of_texts; aging; conclusion	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q001	quimica_organica	funcoes_organicas	amino_acids; polar_side_chains; functional_groups	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q002	estrutura_atomica	numeros_quanticos	orbital_energy; 2s_2p; multi_electron_atoms	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q003	ligacoes_e_estrutura_molecular	forcas_intermoleculares	boiling_point; polarizability; halomethanes	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q004	quimica_organica	isomeria	structural_isomers; alkenes; dichloro_compounds	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q005	gases	misturas_gasosas	partial_pressure; ideal_gases; masses	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q006	termoquimica	calorimetria	microwave_heating; photon_energy; water_heating	modelagem_matematica; calculo_numerico	0.90	false	1.0
ITA-MC-2018-SP-QUI-Q007	gases	misturas_gasosas	partial_pressure; gas_mixture; ideal_gas	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q008	cinetica_quimica	geral	elementary_reaction; mechanism; single_step	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q009	quimica_nuclear	reacoes_nucleares	critical_mass; fission; nuclear_stability	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q010	quimica_organica	reacoes_organicas	biodiesel; transesterification; triglycerides	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q011	quimica_organica	geral	petroleum_fractionation; cracking; refining	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q012	quimica_organica	reacoes_organicas	hydration_of_alkene; alcohol; oxidation	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q013	termoquimica	calorimetria	adiabatic_container; thermal_equilibrium; water_mixing	modelagem_matematica; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q014	solucoes	propriedades_coligativas	osmotic_pressure; cryoscopy; vapor_pressure	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q015	equilibrio_quimico	equilibrio_de_solubilidade	selective_precipitation; metal_chlorides; solubility	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q016	acidos_e_bases	ph_e_poh	weak_acid_base; phenol; aniline; ph	modelagem_matematica; argumentacao_logica	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q017	acidos_e_bases	geral	ph_indicators; weak_acid_base; color_change	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q018	eletroquimica	pilhas	half_reactions; fuel_cell; electrode_potentials	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q019	termoquimica	entalpia	rocket_propellant; combustion_enthalpy; linear_relation	interpretacao_de_graficos; modelagem_matematica	0.99	false	1.0
ITA-MC-2018-SP-QUI-Q020	termoquimica	geral	blackbody_radiation; wiens_law; temperature	interpretacao_de_graficos; argumentacao_logica	0.85	false	1.0
