question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2022-P1-ING-Q036	grammar	modals	must; obligation; modal_substitution	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2022-P1-ING-Q037	reading_comprehension	detail	language_loss; culture; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2022-P1-ING-Q038	reading_comprehension	main_idea	meritocracy; supporting_argument; social_selection	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2022-P1-ING-Q039	reading_comprehension	detail	meritocracy_research; mit; indiana_university	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2022-P1-ING-Q040	reading_comprehension	detail	meritocracy; social_mobility; fourth_paragraph	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q041	logaritmos_e_exponenciais	logaritmos	logarithmic_expression; change_of_base; simplification	raciocinio_algebrico; calculo_numerico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q042	geometria_plana	triangulos	right_triangle; perpendicular_bisector; distance_to_line	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q043	matrizes_e_sistemas	sistemas_lineares	equivalent_systems; parameters; linear_systems	raciocinio_algebrico; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q044	numeros_complexos	geral	real_sum_product; complex_numbers; implications	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q045	polinomios	raizes_de_polinomios	quartic_polynomial; complex_roots; quadrilateral_area	raciocinio_algebrico; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q046	matrizes_e_sistemas	matrizes	matrix_products; invertibility; transpose; determinant	argumentacao_logica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q047	sequencias_e_progressoes	progressao_aritmetica	tangent_values; arithmetic_progression; trigonometric_identity	raciocinio_algebrico; argumentacao_logica	0.90	false	1.0
ITA-MC-2022-P1-MAT-Q048	geometria_analitica	conicas	hyperbola; center; parameter	modelagem_matematica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q049	geometria_espacial	areas_e_volumes	cube; regular_pyramid; circumsphere	raciocinio_geometrico; modelagem_matematica	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q050	geometria_espacial	posicoes_relativas	planes; lines; equidistant_points	argumentacao_logica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q051	teoria_dos_numeros	numeros_inteiros	binary_representation; number_of_digits; powers_of_two	argumentacao_logica; calculo_numerico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q052	probabilidade	probabilidade_discreta	cube_vertices; lines; intersection_probability	modelagem_matematica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q053	trigonometria	geral	triangle_angles; cosine_inequality; triangle_classification	argumentacao_logica; raciocinio_geometrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q054	trigonometria	equacoes_trigonometricas	trigonometric_equation; solution_count; interval	resolucao_de_problemas; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2022-P1-MAT-Q055	geometria_plana	triangulos	circumradius; side_lengths; acute_triangle	raciocinio_geometrico; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2022-P1-POR-Q016	literatura	autores_e_obras	numa_e_a_ninfa; lima_barreto; politica	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q017	literatura	autores_e_obras	numa_e_a_ninfa; personagens; satira	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q018	literatura	analise_literaria	numa_e_a_ninfa; narrador_onisciente; sarcasmo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q019	literatura	analise_literaria	discurso_indireto_livre; narrador; personagem	interpretacao_de_texto; analise_linguistica	0.95	false	1.0
ITA-MC-2022-P1-POR-Q020	literatura	analise_literaria	numa_e_a_ninfa; cronica; cidade_nova	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q021	literatura	analise_literaria	morte_do_leiteiro; drummond; primeira_estrofe	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q022	literatura	analise_literaria	drummond; memoria; antologia_poetica	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q023	literatura	analise_literaria	antologia_poetica; organizacao_da_obra; drummond	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q024	literatura	autores_e_obras	carlos_drummond_de_andrade; poetica; modernismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q025	literatura	analise_literaria	amar; drummond; lirismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q026	literatura	autores_e_obras	a_mao_no_ombro; lygia_fagundes_telles; narrador	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q027	literatura	analise_literaria	lygia_fagundes_telles; relacoes_amorosas; contos	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q028	literatura	autores_e_obras	noturno_amarelo; lygia_fagundes_telles; memoria	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q029	literatura	autores_e_obras	herbarium; lygia_fagundes_telles; narracao	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-POR-Q030	literatura	autores_e_obras	seminario_dos_ratos; satira_politica; lygia_fagundes_telles	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q056	solucoes	geral	solucoes_ideais; mistura_liquida; lei_de_raoult	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q057	ligacoes_e_estrutura_molecular	ligacoes_quimicas	energia_reticular; cristal_ionico; ciclo_de_born_haber	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q058	quimica_nuclear	radioatividade	meia_vida; protactinio; decaimento_exponencial	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q059	quimica_organica	funcoes_organicas	aminoacidos; grupos_funcionais; quiralidade	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q060	solucoes	propriedades_coligativas	ebulioscopia; massa_molar; elevacao_do_ponto_de_ebulicao	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q061	quimica_inorganica	geral	ciclo_do_oxigenio; atmosfera; processos_ambientais	argumentacao_logica; resolucao_de_problemas	0.90	false	1.0
ITA-MC-2022-P1-QUI-Q062	ligacoes_e_estrutura_molecular	forcas_intermoleculares	tensoativos; fases_liquido_cristalinas; autoorganizacao	interpretacao_de_figuras; argumentacao_logica	0.90	false	1.0
ITA-MC-2022-P1-QUI-Q063	estrutura_atomica	modelos_atomicos	experimento_de_rutherford; espalhamento_alfa; estrutura_atomica	interpretacao_de_figuras; argumentacao_logica	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q064	quimica_inorganica	geral	metodo_cientifico; hipotese; experimento; conclusao	argumentacao_logica; resolucao_de_problemas	0.85	false	1.0
ITA-MC-2022-P1-QUI-Q065	equilibrio_quimico	principio_de_le_chatelier	equilibrio_gasoso; pressao; temperatura	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q066	quimica_organica	reacoes_organicas	substituicao_aromatica; grupos_diretores; reatividade	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q067	termoquimica	leis_da_termodinamica	processos_termodinamicos; sistema_isolado; entropia	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q068	equilibrio_quimico	constante_de_equilibrio	pcl5; kp; perturbacao_do_equilibrio	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q069	ligacoes_e_estrutura_molecular	geometria_molecular	tricloreto; lewis; vsepr	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2022-P1-QUI-Q070	solucoes	propriedades_coligativas	equilibrio_de_fases; soluto_nao_volatil; propriedades_coligativas	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
