question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2023-P1-POR-Q015	literatura	analise_literaria	drummond; charlie_chaplin; poesia_social	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q016	literatura	autores_e_obras	tempo_de_camisolinha; mario_de_andrade; desigualdade_social	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q017	literatura	analise_literaria	drummond; antologia_poetica; modernismo	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q018	literatura	autores_e_obras	o_peru_de_natal; mario_de_andrade; familia	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q019	literatura	autores_e_obras	os_ratos; dyonelio_machado; estrutura_narrativa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q020	literatura	autores_e_obras	atras_da_catedral_de_ruao; mario_de_andrade; narrativa	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q021	literatura	analise_literaria	cantiga_de_enganar; drummond; metalinguagem	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q022	literatura	analise_literaria	os_ratos; animalizacao; linguagem	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q023	literatura	autores_e_obras	contos_novos; mario_de_andrade; critica_social	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-POR-Q024	literatura	analise_literaria	na_praca_de_convites; cotidiano; drummond	interpretacao_de_texto; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q049	acidos_e_bases	titulacao	acido_fraco; ponto_de_equivalencia; ph	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q050	cinetica_quimica	energia_de_ativacao	lei_de_arrhenius; constante_de_velocidade; temperatura	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q051	propriedades_periodicas	tendencias_periodicas	afinidade_eletronica; energia_de_ionizacao; atomos_e_ions	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q052	cinetica_quimica	energia_de_ativacao	perfil_de_energia; catalisador; exotermicidade	interpretacao_de_graficos; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q053	quimica_organica	polimeros	polimerizacao_por_condensacao; monomeros; grupos_funcionais	interpretacao_de_figuras; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q054	equilibrio_quimico	constante_de_equilibrio	ionizacao; constante_de_equilibrio; diluicao	modelagem_matematica; argumentacao_logica	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q055	estequiometria	mol_e_massas	isotopos; composicao_molecular; razao_de_massas	modelagem_matematica; calculo_numerico	0.95	false	1.0
ITA-MC-2023-P1-QUI-Q056	equilibrio_quimico	constante_de_equilibrio	x2_y2_xy; equilibrio_gasoso; concentracoes	modelagem_matematica; calculo_numerico	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q057	propriedades_periodicas	tendencias_periodicas	energia_de_hidratacao; raio_ionico; carga_ionica	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q058	quimica_organica	geral	oleos_e_gorduras; insaturacao; propriedades_fisicas	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2023-P1-QUI-Q059	acidos_e_bases	geral	acidos; acido_fosforico; ionizacao	argumentacao_logica; resolucao_de_problemas	0.95	false	1.0
ITA-MC-2023-P1-QUI-Q060	equilibrio_quimico	principio_de_le_chatelier	reacao_exotermica; estados_de_equilibrio; temperatura	interpretacao_de_figuras; argumentacao_logica	0.99	false	1.0
